name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1)
cutandshift,Not known,average_data,average_data,Tue May 17 14:17:15 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.001424,4.042771364323083e-05,0.062508,0.00012067086125403426,15.997952262110452,1.0,0,26.248342,0.16287805467382527,1.0,0
delete,Not known,average_data,average_data,Tue May 17 14:17:15 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.028578908988810436,0.0042314754985052295,0.3113310383143326,0.004619929569765324,3.2120151123202785,1.0,0,287.0019068674718,18.910430572442753,1.0,0
