name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),N (mom),bri (kHz),above zero
2022-04-25_multipletau_dirty_1dot0-0dot1_2100_correlation-CH1_1,Not known,dirty_1dot0-0dot1,0,Tue May 10 17:07:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.07328,None,1.11851,None,0.894046544063084,1.11851,0.999703,None,0.000297,None,68.055412,None,66.728503,None,1.0,None,1.0,None,1.0,1.0,0.7021276595744681
2022-04-25_multipletau_dirty_1dot0-0dot1_2101_correlation-CH1_1,Not known,dirty_1dot0-0dot1,0,Tue May 10 17:07:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.14814832738271477,None,1.9167774914921372,None,0.5217089643626495,1.9167774914921372,0.6605658076173547,None,0.3394341923826453,None,181.2363644835063,None,29.717350603169084,None,1.0,None,1.0,None,1.0,1.0,0.7340425531914894
2022-04-25_multipletau_dirty_1dot0-0dot1_2102_correlation-CH1_1,Not known,dirty_1dot0-0dot1,0,Tue May 10 17:07:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.17832839379390897,None,1.2208102899077244,None,0.8191280891608356,1.2208102899077244,0.6662600777647627,None,0.3337399222352373,None,112.19394894382185,None,1374.3176959375694,None,1.0,None,1.0,None,1.0,1.0,0.7446808510638298
2022-04-25_multipletau_dirty_1dot0-0dot1_2103_correlation-CH1_1,Not known,dirty_1dot0-0dot1,0,Tue May 10 17:07:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.1070456479556936,None,1.5358437521403236,None,0.6511078998800616,1.5358437521403236,0.807720927339687,None,0.19227907266031297,None,44.873125389151944,None,1999.9999998952587,None,1.0,None,1.0,None,1.0,1.0,0.8297872340425532
2022-04-25_multipletau_dirty_1dot0-0dot1_2104_correlation-CH1_1,Not known,dirty_1dot0-0dot1,0,Tue May 10 17:07:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.08585915486296958,None,1.0863881466502687,None,0.9204813243621675,1.0863881466502687,0.7715286203107612,None,0.2284713796892388,None,106.19996572574621,None,106.157632957829,None,1.0,None,1.0,None,1.0,1.0,0.6595744680851063
2022-04-25_multipletau_dirty_1dot0-0dot1_2105_correlation-CH1_1,Not known,dirty_1dot0-0dot1,0,Tue May 10 17:07:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.08184799992814695,None,1.374346343638856,None,0.7276186273048907,1.374346343638856,0.10807097348637956,None,0.8919290265136204,None,16.534770624466766,None,90.4319394559898,None,1.0,None,1.0,None,1.0,1.0,0.6595744680851063
2022-04-25_multipletau_dirty_1dot0-0dot1_2106_correlation-CH1_1,Not known,dirty_1dot0-0dot1,0,Tue May 10 17:07:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.09313576511942101,None,1.7070026367656501,None,0.585822176522676,1.7070026367656501,0.10540152537270064,None,0.8945984746272994,None,155.22372508390131,None,63.27279732172213,None,1.0,None,1.0,None,1.0,1.0,0.6808510638297872
2022-04-25_multipletau_dirty_1dot0-0dot1_2107_correlation-CH1_1,Not known,dirty_1dot0-0dot1,0,Tue May 10 17:07:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.1106812995549149,None,1.6580314705419366,None,0.6031248608768232,1.6580314705419366,0.28871609105767404,None,0.711283908942326,None,306.0850031895223,None,54.939895990048726,None,1.0,None,1.0,None,1.0,1.0,0.7659574468085106
2022-04-25_multipletau_dirty_1dot0-0dot1_2108_correlation-CH1_1,Not known,dirty_1dot0-0dot1,0,Tue May 10 17:07:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.29831164464823023,None,2.3156064207633955,None,0.4318523178348788,2.3156064207633955,0.12301503482396631,None,0.8769849651760337,None,30.132695599886166,None,259.0437568340528,None,1.0,None,1.0,None,1.0,1.0,0.7340425531914894
2022-04-25_multipletau_dirty_1dot0-0dot1_2109_correlation-CH1_1,Not known,dirty_1dot0-0dot1,0,Tue May 10 17:07:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.23752780100782311,None,1.5063043845042048,None,0.6638764450846014,1.5063043845042048,0.62647961152967,None,0.37352038847033,None,25.915063869064618,None,1999.9999894071436,None,1.0,None,1.0,None,1.0,1.0,0.8191489361702128
2022-04-25_multipletau_dirty_1dot0-0dot1_2110_correlation-CH1_1,Not known,dirty_1dot0-0dot1,0,Tue May 10 17:07:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.11233989882333406,None,1.5881926939719289,None,0.6296465182062315,1.5881926939719289,0.20465733366510186,None,0.7953426663348981,None,130.4230358376335,None,130.48162533144995,None,1.0,None,1.0,None,1.0,1.0,0.723404255319149
