name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),N (mom),bri (kHz),above zero
2022-04-25_multipletau_dirty_1dot0-0dot01_2000_correlation-CH1_1,Not known,dirty_1dot0-0dot01,0,Tue May 10 17:01:35 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.000805,None,0.044743,None,22.34986478331806,0.044743,0.697953,None,0.302047,None,11.177179,None,11.176665,None,1.0,None,1.0,None,1.0,1.0,0.7446808510638298
2022-04-25_multipletau_dirty_1dot0-0dot01_2001_correlation-CH1_1,Not known,dirty_1dot0-0dot01,0,Tue May 10 17:01:35 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0010474259202667424,None,0.05190975658826693,None,19.2642012932503,0.05190975658826693,0.5964514156608403,None,0.40354858433915974,None,6.332328179144926,None,35.86442077489064,None,1.0,None,1.0,None,1.0,1.0,0.723404255319149
2022-04-25_multipletau_dirty_1dot0-0dot01_2002_correlation-CH1_1,Not known,dirty_1dot0-0dot01,0,Tue May 10 17:01:35 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.03406185562594122,None,0.2688628529887032,None,3.719368402454678,0.2688628529887032,0.6088961226997966,None,0.39110387730020335,None,338.1277797508762,None,75.52986259664135,None,1.0,None,1.0,None,1.0,1.0,0.7340425531914894
2022-04-25_multipletau_dirty_1dot0-0dot01_2003_correlation-CH1_1,Not known,dirty_1dot0-0dot01,0,Tue May 10 17:01:35 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.00012256153684875315,None,0.04904453836543176,None,20.389630187748562,0.04904453836543177,2.0177685405853296e-07,None,0.9999997982231459,None,11.762890892077314,None,10.771897019026563,None,1.0,None,1.0,None,1.0,1.0,0.8191489361702128
2022-04-25_multipletau_dirty_1dot0-0dot01_2004_correlation-CH1_1,Not known,dirty_1dot0-0dot01,0,Tue May 10 17:01:35 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.17281911388504012,None,0.6165598252335923,None,1.621902626596107,0.6165598252335923,0.6285397994517811,None,0.37146020054821893,None,821.890621615582,None,679.3787711805545,None,1.0,None,1.0,None,1.0,1.0,0.7446808510638298
2022-04-25_multipletau_dirty_1dot0-0dot01_2005_correlation-CH1_1,Not known,dirty_1dot0-0dot01,0,Tue May 10 17:01:35 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0005316533683430436,None,0.048572265591459975,None,20.58788050800375,0.048572265591459975,0.10196398348297603,None,0.898036016517024,None,0.5291952629829454,None,12.396723240993886,None,1.0,None,1.0,None,1.0,1.0,0.776595744680851
2022-04-25_multipletau_dirty_1dot0-0dot01_2006_correlation-CH1_1,Not known,dirty_1dot0-0dot01,0,Tue May 10 17:01:35 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0005136826176606046,None,0.04548080888618875,None,21.987295839491367,0.04548080888618876,0.7081118413060923,None,0.2918881586939077,None,14.127509110219115,None,14.12947044485265,None,1.0,None,1.0,None,1.0,1.0,0.7553191489361702
2022-04-25_multipletau_dirty_1dot0-0dot01_2007_correlation-CH1_1,Not known,dirty_1dot0-0dot01,0,Tue May 10 17:01:35 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.030095466536010473,None,0.1679189219296713,None,5.955255003476173,0.1679189219296713,0.4807975495542744,None,0.5192024504457255,None,2060.747079423492,None,105.82998126982832,None,1.0,None,1.0,None,1.0,1.0,0.776595744680851
2022-04-25_multipletau_dirty_1dot0-0dot01_2008_correlation-CH1_1,Not known,dirty_1dot0-0dot01,0,Tue May 10 17:01:35 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.20347836668922104,None,0.9999311672010729,None,1.0000688375372075,0.9999311672010728,0.7546233414029083,None,0.24537665859709168,None,2104.588280113981,None,129.8126601872737,None,1.0,None,1.0,None,1.0,1.0,0.8617021276595744
2022-04-25_multipletau_dirty_1dot0-0dot01_2009_correlation-CH1_1,Not known,dirty_1dot0-0dot01,0,Tue May 10 17:01:35 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.05221509680632308,None,0.34104919657896526,None,2.932128297122271,0.34104919657896526,0.26605586550072835,None,0.7339441344992716,None,894.1999896446036,None,337.6424342451203,None,1.0,None,1.0,None,1.0,1.0,0.7872340425531915
2022-04-25_multipletau_dirty_1dot0-0dot01_2010_correlation-CH1_1,Not known,dirty_1dot0-0dot01,0,Tue May 10 17:01:35 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,0.04058658133580295,None,0.20837599251613564,None,4.799017333643005,0.20837599251613564,0.9878434539053007,None,0.012156546094699294,None,266.55240944329097,None,3406.3877634342994,None,1.0,None,1.0,None,1.0,1.0,0.7127659574468085
2022-04-25_multipletau_dirty_1dot0-0dot01_2011_correlation-CH1_1,Not known,dirty_1dot0-0dot01,0,Tue May 10 17:01:35 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0011991506867777835,None,0.04789455344065388,None,20.879200831031852,0.04789455344065388,1.6564133009655535e-08,None,0.999999983435867,None,10.919490199721869,None,10.075611854520657,None,1.0,None,1.0,None,1.0,1.0,0.6914893617021277
2022-04-25_multipletau_dirty_1dot0-0dot01_2012_correlation-CH1_1,Not known,dirty_1dot0-0dot01,0,Tue May 10 17:01:35 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.44127476344117844,None,0.9903324112061814,None,1.009761963442198,0.9903324112061815,0.03575553895367484,None,0.9642444610463252,None,93.24121106798259,None,2723.372497378906,None,1.0,None,1.0,None,1.0,1.0,0.8191489361702128
2022-04-25_multipletau_dirty_1dot0-0dot01_2013_correlation-CH1_1,Not known,dirty_1dot0-0dot01,0,Tue May 10 17:01:35 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0011914037128490929,None,0.048996760635271724,None,20.40951252765313,0.048996760635271724,3.892685118689343e-09,None,0.9999999961073149,None,10.392944560573275,None,8.590824035695524,None,1.0,None,1.0,None,1.0,1.0,0.6914893617021277
2022-04-25_multipletau_dirty_1dot0-0dot01_2014_correlation-CH1_1,Not known,dirty_1dot0-0dot01,0,Tue May 10 17:01:35 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.2331771001577938,None,0.9997497441137341,None,1.0002503185299514,0.9997497441137342,0.9945637439536733,None,0.005436256046326693,None,740.8517327255188,None,727.1827265513547,None,1.0,None,1.0,None,1.0,1.0,0.7872340425531915
2022-04-25_multipletau_dirty_1dot0-0dot01_2015_correlation-CH1_1,Not known,dirty_1dot0-0dot01,0,Tue May 10 17:01:35 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.32436324016064344,None,0.6631157659781682,None,1.5080323094488497,0.6631157659781682,0.705725175827711,None,0.294274824172289,None,3544.664015805188,None,188.7146466443386,None,1.0,None,1.0,None,1.0,1.0,0.8085106382978723
2022-04-25_multipletau_dirty_1dot0-0dot01_2016_correlation-CH1_1,Not known,dirty_1dot0-0dot01,0,Tue May 10 17:01:35 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0008698335012086167,None,0.05558331364521453,None,17.991010870329706,0.05558331364521452,0.441790028698706,None,0.558209971301294,None,4.28730528314679,None,50.031022383714976,None,1.0,None,1.0,None,1.0,1.0,0.723404255319149
2022-04-25_multipletau_dirty_1dot0-0dot01_2017_correlation-CH1_1,Not known,dirty_1dot0-0dot01,0,Tue May 10 17:01:35 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.22886596842191176,None,0.9999482476647152,None,1.0000517550137276,0.9999482476647152,0.7157129249733406,None,0.2842870750266594,None,1689.9271579669146,None,1904.382713261512,None,1.0,None,1.0,None,1.0,1.0,0.8617021276595744
2022-04-25_multipletau_dirty_1dot0-0dot01_2018_correlation-CH1_1,Not known,dirty_1dot0-0dot01,0,Tue May 10 17:01:35 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.030330627627065176,None,0.2855463723526434,None,3.5020581482471864,0.2855463723526434,0.7350398665371092,None,0.2649601334628908,None,279.28463859501585,None,270.9636132144322,None,1.0,None,1.0,None,1.0,1.0,0.8085106382978723
2022-04-25_multipletau_dirty_1dot0-0dot01_2019_correlation-CH1_1,Not known,dirty_1dot0-0dot01,0,Tue May 10 17:01:35 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0005415896324839631,None,0.06142088478947619,None,16.28110704408705,0.06142088478947619,0.24301865222015917,None,0.7569813477798408,None,0.35024216876434683,None,20.645069075154534,None,1.0,None,1.0,None,1.0,1.0,0.776595744680851
2022-04-25_multipletau_dirty_1dot0-0dot01_2020_correlation-CH1_1,Not known,dirty_1dot0-0dot01,0,Tue May 10 17:01:35 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.03930895422686642,None,0.43228829213126035,None,2.3132710697988537,0.43228829213126035,0.00042607006685263515,None,0.9995739299331474,None,3912.142309121822,None,313.2993641768336,None,1.0,None,1.0,None,1.0,1.0,0.7872340425531915
