name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),N (mom),bri (kHz),above zero
2022-04-25_multipletau_dirty_0dot6-0dot1_1100_correlation-CH1_1,Not known,dirty_0dot6-0dot1,0,Tue May 10 15:45:05 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.010166,None,0.124972,None,8.001792401497935,0.124972,0.49287,None,0.50713,None,28.868079,None,418.989268,None,1.0,None,1.0,None,1.0,1.0,0.776595744680851
2022-04-25_multipletau_dirty_0dot6-0dot1_1101_correlation-CH1_1,Not known,dirty_0dot6-0dot1,0,Tue May 10 15:45:05 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.10475968954239234,None,0.6314344756585639,None,1.5836955987508208,0.6314344756585639,0.4661294576655829,None,0.5338705423344171,None,1999.9999703095025,None,57.18956749564027,None,1.0,None,1.0,None,1.0,1.0,0.851063829787234
2022-04-25_multipletau_dirty_0dot6-0dot1_1102_correlation-CH1_1,Not known,dirty_0dot6-0dot1,0,Tue May 10 15:45:05 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.05420944034667785,None,0.4669925875180838,None,2.1413616120004817,0.4669925875180838,0.255038867788401,None,0.744961132211599,None,1999.9999967718209,None,57.87483297967564,None,1.0,None,1.0,None,1.0,1.0,0.8191489361702128
2022-04-25_multipletau_dirty_0dot6-0dot1_1103_correlation-CH1_1,Not known,dirty_0dot6-0dot1,0,Tue May 10 15:45:05 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.01595819552021105,None,0.27846097339170944,None,3.5911675083937373,0.27846097339170944,0.7364745995535459,None,0.2635254004464541,None,80.00826855217356,None,80.02184430066283,None,1.0,None,1.0,None,1.0,1.0,0.7872340425531915
2022-04-25_multipletau_dirty_0dot6-0dot1_1104_correlation-CH1_1,Not known,dirty_0dot6-0dot1,0,Tue May 10 15:45:05 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.004694,None,0.10465,None,9.555661729574773,0.10465,1.0,None,0.0,None,51.135522,None,1301.066628,None,1.0,None,1.0,None,1.0,1.0,0.723404255319149
2022-04-25_multipletau_dirty_0dot6-0dot1_1105_correlation-CH1_1,Not known,dirty_0dot6-0dot1,0,Tue May 10 15:45:05 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.003148,None,0.059112,None,16.91703884152118,0.059112000000000005,0.082487,None,0.917513,None,31.971204,None,31.972842,None,1.0,None,1.0,None,1.0,1.0,0.6382978723404256
2022-04-25_multipletau_dirty_0dot6-0dot1_1106_correlation-CH1_1,Not known,dirty_0dot6-0dot1,0,Tue May 10 15:45:05 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.031020909363409288,None,0.33185389614024813,None,3.013374294021788,0.33185389614024813,0.8584156417508206,None,0.14158435824917937,None,125.35576693174343,None,125.3657088725652,None,1.0,None,1.0,None,1.0,1.0,0.7553191489361702
2022-04-25_multipletau_dirty_0dot6-0dot1_1107_correlation-CH1_1,Not known,dirty_0dot6-0dot1,0,Tue May 10 15:45:05 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.021552371361895806,None,0.2811883169747336,None,3.556335521898144,0.2811883169747336,0.19086728649080553,None,0.8091327135091945,None,120.69156293735459,None,120.6201968922368,None,1.0,None,1.0,None,1.0,1.0,0.6702127659574468
2022-04-25_multipletau_dirty_0dot6-0dot1_1108_correlation-CH1_1,Not known,dirty_0dot6-0dot1,0,Tue May 10 15:45:05 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.011544631854447762,None,0.2697999234268155,None,3.7064502735904394,0.2697999234268155,0.8708281389787674,None,0.12917186102123257,None,68.51605812207244,None,68.52711738095415,None,1.0,None,1.0,None,1.0,1.0,0.7446808510638298
2022-04-25_multipletau_dirty_0dot6-0dot1_1109_correlation-CH1_1,Not known,dirty_0dot6-0dot1,0,Tue May 10 15:45:05 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.01893212730765681,None,0.18157436966765447,None,5.507385220889682,0.18157436966765447,0.20091067712933863,None,0.7990893228706614,None,12.697427543854477,None,202.89150939990057,None,1.0,None,1.0,None,1.0,1.0,0.7340425531914894
