name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),AR1,stdev(AR1),AR2,stdev(AR2),T1,stdev(T1),tauT1,stdev(tauT1),N (mom),bri (kHz),above zero
2022-07-27_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100001_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:48:16 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.014521,None,0.650383,None,1.5375555634141729,15.511755003353688,0.028153,None,0.971847,None,262.154254,None,0.334898,None,1.0,None,1.0,None,6.0,None,6.0,None,0.188218,None,0.04,None,3.0635806893631834,7.777088102491711,0.8444444444444444
2022-07-27_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100002_T24s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:48:16 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.031734009598022084,None,0.4999659442007709,None,2.000136232475928,16.861243910958667,0.09204838105306884,None,0.9079516189469312,None,1885.4615056717016,None,0.30840429169582495,None,1.0,None,1.0,None,6.0,None,6.0,None,0.16064797642140194,None,0.04,None,4.585637645893831,7.350576001362651,0.7444444444444445
2022-07-27_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100003_T46s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:48:16 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.0035707020914174104,None,0.43113393622225205,None,2.319464825159331,16.42023919497483,0.01640961412991382,None,0.9835903858700862,None,153.22511718565912,None,0.3292094666113842,None,1.0,None,1.0,None,6.0,None,6.0,None,0.19361601147976915,None,0.04,None,5.045327043832761,7.547856813763412,0.6833333333333333
2022-07-27_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100004_T67s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:48:16 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.0036148217249267756,None,0.4329042289734177,None,2.3099797439525696,15.903969576223364,0.017716360474459014,None,0.982283639525541,None,316.7857528036068,None,0.3367054151095355,None,1.0,None,1.0,None,6.0,None,6.0,None,0.20629499222846182,None,0.04,None,5.077229149250474,7.2345401804209715,0.7111111111111111
2022-07-27_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100005_T89s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:48:16 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.013396552862812827,None,0.4811874083330399,None,2.0781923688823523,16.507627984928252,0.042219347172816,None,0.9577806528271839,None,1399.0484487343736,None,0.34717370016350196,None,1.0,None,1.0,None,6.0,None,6.0,None,0.2020348120366222,None,0.04,None,4.598429532301655,7.4590732033071765,0.7222222222222222
2022-07-27_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100006_T111s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:48:16 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0005667212719147052,None,0.49651734686734206,None,2.014028324104408,15.844620566611274,0.002732332828493389,None,0.9972676671715066,None,148.55990596594032,None,0.3530401049082614,None,1.0,None,1.0,None,6.0,None,6.0,None,0.2221657826272927,None,0.04,None,4.346748052344684,7.339082505250356,0.7777777777777778
2022-07-27_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100007_T133s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:48:17 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.014510439751838744,None,0.5729676464243321,None,1.7452992437541814,16.028786395554334,0.036822420485281226,None,0.9631775795147188,None,1164.2674626666708,None,0.3428013389139011,None,1.0,None,1.0,None,6.0,None,6.0,None,0.2127324582919532,None,0.04,None,3.904656367420884,7.158977351815317,0.7111111111111111
2022-07-27_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100008_T156s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:48:17 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.002289655757389042,None,0.6033951447852711,None,1.6572887744329925,15.496953352655865,0.013441996597494954,None,0.986558003402505,None,704.8985840893201,None,0.34736502538048636,None,1.0,None,1.0,None,6.0,None,6.0,None,0.22222668288257585,None,0.04,None,3.643174863958798,7.0384964057489485,0.7611111111111111
2022-07-27_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100009_T177s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:48:17 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0009424062590610571,None,0.6240869211412517,None,1.6023409017630519,15.18959699928071,0.006228088492692796,None,0.9937719115073071,None,21.288910693294305,None,0.3401656919708722,None,1.0,None,1.0,None,6.0,None,6.0,None,0.2064981216770012,None,0.04,None,3.4576003738128627,7.023938229471348,0.7611111111111111
2022-07-27_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-1000010_T199s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:48:17 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.008846883575966524,None,0.6267315722481771,None,1.5955794223240658,14.28938557828292,0.022067735651388476,None,0.9779322643486115,None,470.2945490783066,None,0.2958234149676421,None,1.0,None,1.0,None,6.0,None,6.0,None,0.1867771701493659,None,0.04,None,3.658897680774083,6.214673761892513,0.6944444444444444
