name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1)
cutandshift,Not known,average_data,average_data,Tue May 17 14:20:22 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.000626,2.2891442805860072e-05,0.033875,8.760812920487903e-05,29.520295202952028,1.0,0,17.427666,0.12955497290002574,1.0,0
delete,Not known,average_data,average_data,Tue May 17 14:20:22 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.018520451023300022,0.001969454012606037,0.35891233677391926,0.0025951105582952957,2.7861956738196634,1.0,0,143.31646458702718,4.603177189782727,1.0,0
