name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),N (mom),bri (kHz),above zero
2022-04-25_multipletau_dirty_0dot1-0dot1_2300_correlation-CH1_1,Not known,dirty_0dot1-0dot1,0,Wed May 11 11:51:34 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.162369,None,0.756043,None,1.3226760911747082,0.756043,0.324812,None,0.675188,None,7999.999878,None,28.557905,None,1.0,None,1.0,None,1.0,1.0,0.8085106382978723
2022-04-25_multipletau_dirty_0dot1-0dot1_2301_correlation-CH1_1,Not known,dirty_0dot1-0dot1,0,Wed May 11 11:51:34 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.04740248249357837,None,0.8089786230414773,None,1.2361266064613043,0.8089786230414773,5.2735593669694936e-14,None,0.9999999999999473,None,7996.407528643491,None,55.6681851153931,None,1.0,None,1.0,None,1.0,1.0,0.6170212765957447
2022-04-25_multipletau_dirty_0dot1-0dot1_2302_correlation-CH1_1,Not known,dirty_0dot1-0dot1,0,Wed May 11 11:51:34 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0797350423630433,None,0.9775216493688309,None,1.0229952458297809,0.9775216493688309,0.17907973560668428,None,0.8209202643933158,None,19.195748616574623,None,224.6467806745573,None,1.0,None,1.0,None,1.0,1.0,0.7872340425531915
2022-04-25_multipletau_dirty_0dot1-0dot1_2303_correlation-CH1_1,Not known,dirty_0dot1-0dot1,0,Wed May 11 11:51:34 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0033717245050931544,None,0.1031741174423983,None,9.692353322608222,0.1031741174423983,1.594606152677258e-08,None,0.9999999840539384,None,7930.309283653974,None,35.090630830165466,None,1.0,None,1.0,None,1.0,1.0,0.8085106382978723
2022-04-25_multipletau_dirty_0dot1-0dot1_2304_correlation-CH1_1,Not known,dirty_0dot1-0dot1,0,Wed May 11 11:51:34 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.023876889527230438,None,0.42151700630608346,None,2.3723835219921177,0.42151700630608346,0.059910898285410186,None,0.9400891017145898,None,7999.9957243152385,None,69.1086373779915,None,1.0,None,1.0,None,1.0,1.0,0.8297872340425532
2022-04-25_multipletau_dirty_0dot1-0dot1_2305_correlation-CH1_1,Not known,dirty_0dot1-0dot1,0,Wed May 11 11:51:34 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.06379118358092528,None,1.44805570014411,None,0.6905811702550395,1.44805570014411,0.07082312906897081,None,0.9291768709310292,None,232.32394215206256,None,234.92333658655227,None,1.0,None,1.0,None,1.0,1.0,0.8404255319148937
2022-04-25_multipletau_dirty_0dot1-0dot1_2306_correlation-CH1_1,Not known,dirty_0dot1-0dot1,0,Wed May 11 11:51:34 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.4369500717942434,None,1.9999991202001826,None,0.5000002199500512,1.9999991202001823,0.4936804192344039,None,0.506319580765596,None,1946.7622798383518,None,48.62014872378149,None,1.0,None,1.0,None,1.0,1.0,0.8191489361702128
2022-04-25_multipletau_dirty_0dot1-0dot1_2307_correlation-CH1_1,Not known,dirty_0dot1-0dot1,0,Wed May 11 11:51:34 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.016819465140919143,None,0.40654040417408255,None,2.4597801097570495,0.40654040417408255,6.512728689678227e-10,None,0.9999999993487272,None,7661.271050073848,None,69.71418858900785,None,1.0,None,1.0,None,1.0,1.0,0.7553191489361702
2022-04-25_multipletau_dirty_0dot1-0dot1_2308_correlation-CH1_1,Not known,dirty_0dot1-0dot1,0,Wed May 11 11:51:34 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.09338091669150184,None,1.3274836866472475,None,0.7533049257468806,1.3274836866472475,0.002454129423884288,None,0.9975458705761158,None,7.878799354738239,None,129.68650675056466,None,1.0,None,1.0,None,1.0,1.0,0.8191489361702128
2022-04-25_multipletau_dirty_0dot1-0dot1_2309_correlation-CH1_1,Not known,dirty_0dot1-0dot1,0,Wed May 11 11:51:34 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.010017666745401166,None,0.61207962669838,None,1.6337743593821314,0.61207962669838,8.762784942106805e-11,None,0.9999999999123721,None,7969.54868259453,None,40.76333833406754,None,1.0,None,1.0,None,1.0,1.0,0.7659574468085106
