name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1)
average_data,Not known,average_data,average_data,Wed May 11 12:14:27 2022,Equation 1A,1,no triplet,1,2D,1.0,14336.0,-0.015738,0.001224418161466242,0.383711,0.002111700684309635,2.6061280494955836,1.0,0,90.081389,2.0565909487955234,1.0,0
