name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),N (mom),bri (kHz),above zero
2022-04-25_multipletau_0cd20_3dot0-0dot1_2400_correlation-CH1_1,Not known,0cd20_3dot0-0dot1,0,Thu Jul 21 14:55:06 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.000164,4.0718311949977885e-05,0.021847,0.0006726357911995281,45.772874994278396,0.021847,1.0,0,2.395882,0.13441615793295653,1.0,0,1.0,1.0,0.7045454545454546
2022-04-25_multipletau_0cd20_3dot0-0dot1_2401_correlation-CH1_1,Not known,0cd20_3dot0-0dot1,0,Thu Jul 21 14:55:06 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.00014913740878974568,3.4747745398910853e-05,0.021464362946658187,0.0004018792629034649,46.588850667738605,0.021464362946658187,1.0,0,3.56355184998103,0.13175153878612744,1.0,0,1.0,1.0,0.7272727272727273
2022-04-25_multipletau_0cd20_3dot0-0dot1_2402_correlation-CH1_1,Not known,0cd20_3dot0-0dot1,0,Thu Jul 21 14:55:06 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0003183207801370491,6.164081606102373e-05,0.020528882115216755,0.0005514890942229362,48.71185846299753,0.020528882115216755,1.0,0,4.923186400404957,0.27926677030923863,1.0,0,1.0,1.0,0.5909090909090909
2022-04-25_multipletau_0cd20_3dot0-0dot1_2403_correlation-CH1_1,Not known,0cd20_3dot0-0dot1,0,Thu Jul 21 14:55:06 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0001410844757639973,4.181597194288402e-05,0.022498116637477993,0.0004734143715403684,44.44816497813741,0.022498116637477993,1.0,0,3.6561930961643374,0.15271394392189763,1.0,0,1.0,1.0,0.7386363636363636
2022-04-25_multipletau_0cd20_3dot0-0dot1_2404_correlation-CH1_1,Not known,0cd20_3dot0-0dot1,0,Thu Jul 21 14:55:07 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.00010269662389561507,4.384085765987343e-05,0.021703055354386394,0.0004904195284639955,46.07646175486027,0.021703055354386394,1.0,0,3.709555036136007,0.1668857455109176,1.0,0,1.0,1.0,0.7954545454545454
2022-04-25_multipletau_0cd20_3dot0-0dot1_2405_correlation-CH1_1,Not known,0cd20_3dot0-0dot1,0,Thu Jul 21 14:55:07 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.00011754632656757469,0.00016636941101968848,0.02554166370058216,0.00075336796812054,39.15171743402163,0.02554166370058216,1.0,0,13.328809453674028,1.0516068089887936,1.0,0,1.0,1.0,0.7159090909090909
2022-04-25_multipletau_0cd20_3dot0-0dot1_2406_correlation-CH1_1,Not known,0cd20_3dot0-0dot1,0,Thu Jul 21 14:55:07 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.00020699186719952412,7.178197202610618e-05,0.020535600095425745,0.0005435547766379715,48.6959229510292,0.020535600095425745,1.0,0,6.177259496295865,0.3626998337713567,1.0,0,1.0,1.0,0.7159090909090909
2022-04-25_multipletau_0cd20_3dot0-0dot1_2407_correlation-CH1_1,Not known,0cd20_3dot0-0dot1,0,Thu Jul 21 14:55:07 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-2.5592658483453157e-05,5.569005435396609e-05,0.018255786567288084,0.0005275718966226088,54.777152236862015,0.018255786567288084,1.0,0,4.568297678841933,0.2744055560547672,1.0,0,1.0,1.0,0.7159090909090909
2022-04-25_multipletau_0cd20_3dot0-0dot1_2408_correlation-CH1_1,Not known,0cd20_3dot0-0dot1,0,Thu Jul 21 14:55:07 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-7.606315217079107e-05,5.404735627707852e-05,0.02071963222428359,0.0006215847607116135,48.26340492800791,0.02071963222428359,1.0,0,3.587532586481925,0.21282342335314652,1.0,0,1.0,1.0,0.75
2022-04-25_multipletau_0cd20_3dot0-0dot1_2409_correlation-CH1_1,Not known,0cd20_3dot0-0dot1,0,Thu Jul 21 14:55:07 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-3.278910628801146e-05,3.532118258568134e-05,0.02207691796834226,0.0004565997479774902,45.29617772888293,0.02207691796834226,1.0,0,3.12860393915678,0.12444614087129816,1.0,0,1.0,1.0,0.7727272727272727
2022-04-25_multipletau_0cd20_3dot0-0dot1_2410_correlation-CH1_1,Not known,0cd20_3dot0-0dot1,0,Thu Jul 21 14:55:07 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0002058620295943836,4.4519900789790136e-05,0.02191054586465895,0.0005200777354248935,45.640122623004565,0.02191054586465895,1.0,0,3.5212465481644437,0.164645659667862,1.0,0,1.0,1.0,0.7159090909090909
2022-04-25_multipletau_0cd20_3dot0-0dot1_2411_correlation-CH1_1,Not known,0cd20_3dot0-0dot1,0,Thu Jul 21 14:55:07 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,2.8080802852770148e-05,4.9883487762743806e-05,0.01980388049194139,0.0005380739257858793,50.495154240449025,0.01980388049194139,1.0,0,3.8780755509217935,0.21169692825175848,1.0,0,1.0,1.0,0.75
2022-04-25_multipletau_0cd20_3dot0-0dot1_2412_correlation-CH1_1,Not known,0cd20_3dot0-0dot1,0,Thu Jul 21 14:55:07 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.00020922839278303407,4.8158537925086204e-05,0.020657421239988195,0.0005721280960167772,48.408752882679345,0.020657421239988195,1.0,0,3.451301393897608,0.18755057372256617,1.0,0,1.0,1.0,0.6818181818181818
2022-04-25_multipletau_0cd20_3dot0-0dot1_2413_correlation-CH1_1,Not known,0cd20_3dot0-0dot1,0,Thu Jul 21 14:55:07 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.00015572914583539266,3.62742575207621e-05,0.019122909362086587,0.00040467380550268645,52.29329810988998,0.019122909362086587,1.0,0,3.7217782452114534,0.15691004728208324,1.0,0,1.0,1.0,0.6931818181818182
2022-04-25_multipletau_0cd20_3dot0-0dot1_2414_correlation-CH1_1,Not known,0cd20_3dot0-0dot1,0,Thu Jul 21 14:55:07 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.00011861669873203251,6.255521522127633e-05,0.02063954591984049,0.0005523995890023788,48.45067831839822,0.02063954591984049,1.0,0,5.008893848270804,0.2841251105566105,1.0,0,1.0,1.0,0.6590909090909091
2022-04-25_multipletau_0cd20_3dot0-0dot1_2415_correlation-CH1_1,Not known,0cd20_3dot0-0dot1,0,Thu Jul 21 14:55:07 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.00033143388714862443,7.925457226452128e-05,0.023284048422058907,0.0007663770974038311,42.9478577725606,0.023284048422058907,1.0,0,4.449666827735355,0.30269413223727887,1.0,0,1.0,1.0,0.6818181818181818
2022-04-25_multipletau_0cd20_3dot0-0dot1_2416_correlation-CH1_1,Not known,0cd20_3dot0-0dot1,0,Thu Jul 21 14:55:07 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.00035220700036386887,7.202679874848767e-05,0.02186006095320632,0.000633259375440412,45.74552660857632,0.02186006095320632,1.0,0,5.038134727505045,0.3097088772310581,1.0,0,1.0,1.0,0.6136363636363636
2022-04-25_multipletau_0cd20_3dot0-0dot1_2417_correlation-CH1_1,Not known,0cd20_3dot0-0dot1,0,Thu Jul 21 14:55:07 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-3.1905985197200337e-06,4.0212965289742846e-05,0.02111498803399794,0.00044776162864403843,47.359723736990375,0.02111498803399794,1.0,0,3.7304125659950524,0.15767514025257195,1.0,0,1.0,1.0,0.7840909090909091
2022-04-25_multipletau_0cd20_3dot0-0dot1_2418_correlation-CH1_1,Not known,0cd20_3dot0-0dot1,0,Thu Jul 21 14:55:07 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.00017844218544282864,4.749538133024755e-05,0.021757304635397268,0.0005970434570811439,45.96157551487723,0.021757304635397268,1.0,0,3.230939090053223,0.17162324513043403,1.0,0,1.0,1.0,0.7272727272727273
2022-04-25_multipletau_0cd20_3dot0-0dot1_2419_correlation-CH1_1,Not known,0cd20_3dot0-0dot1,0,Thu Jul 21 14:55:07 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.00012493188571005565,3.840792956718339e-05,0.020102334186894336,0.00037683479952126554,49.74546690463177,0.020102334186894336,1.0,0,4.367197216355747,0.16856316482945238,1.0,0,1.0,1.0,0.75
2022-04-25_multipletau_0cd20_3dot0-0dot1_2420_correlation-CH1_1,Not known,0cd20_3dot0-0dot1,0,Thu Jul 21 14:55:07 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-8.884803311703937e-05,4.2002064362384416e-05,0.021731912131392195,0.000495200299146773,46.01527900324424,0.021731912131392195,1.0,0,3.4829377282970113,0.15599102759453531,1.0,0,1.0,1.0,0.75
2022-04-25_multipletau_0cd20_3dot0-0dot1_2421_correlation-CH1_1,Not known,0cd20_3dot0-0dot1,0,Thu Jul 21 14:55:07 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0002045447747386353,4.5972795243240894e-05,0.02173439465095451,0.0005002597782287353,46.01002310207351,0.02173439465095451,1.0,0,3.8365501350752305,0.1770246449314376,1.0,0,1.0,1.0,0.6704545454545454
2022-04-25_multipletau_0cd20_3dot0-0dot1_2422_correlation-CH1_1,Not known,0cd20_3dot0-0dot1,0,Thu Jul 21 14:55:07 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.00039826742496562595,6.185494211578305e-05,0.022713811249867034,0.0005931821334056132,44.026076865715524,0.022713811249867034,1.0,0,4.496832921498247,0.2432892439362231,1.0,0,1.0,1.0,0.6477272727272727
2022-04-25_multipletau_0cd20_3dot0-0dot1_2423_correlation-CH1_1,Not known,0cd20_3dot0-0dot1,0,Thu Jul 21 14:55:07 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0003077741565441494,5.2888167550265016e-05,0.01961564621327975,0.000548305452050767,50.979712272899896,0.01961564621327975,1.0,0,4.073378739789291,0.2310931233942544,1.0,0,1.0,1.0,0.6136363636363636
2022-04-25_multipletau_0cd20_3dot0-0dot1_2424_correlation-CH1_1,Not known,0cd20_3dot0-0dot1,0,Thu Jul 21 14:55:07 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0002622984170860265,4.855796671636824e-05,0.020845036960026958,0.0005126608307981989,47.973049983918415,0.020845036960026958,1.0,0,3.9822512554286935,0.1978436289726577,1.0,0,1.0,1.0,0.6931818181818182
2022-04-25_multipletau_0cd20_3dot0-0dot1_2425_correlation-CH1_1,Not known,0cd20_3dot0-0dot1,0,Thu Jul 21 14:55:07 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.00016451334966549602,3.483775674864497e-05,0.021095760723576648,0.0005220975391689352,47.4028888127461,0.021095760723576648,1.0,0,2.6552417870180753,0.12226817324101756,1.0,0,1.0,1.0,0.6931818181818182
2022-04-25_multipletau_0cd20_3dot0-0dot1_2426_correlation-CH1_1,Not known,0cd20_3dot0-0dot1,0,Thu Jul 21 14:55:07 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.00010285830269507468,3.240214551870926e-05,0.0200570201441013,0.00041225465386908797,49.857854896461106,0.0200570201441013,1.0,0,3.1862378362672095,0.12641850867571222,1.0,0,1.0,1.0,0.7272727272727273
2022-04-25_multipletau_0cd20_3dot0-0dot1_2427_correlation-CH1_1,Not known,0cd20_3dot0-0dot1,0,Thu Jul 21 14:55:07 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-6.354049862067335e-05,4.733058704993711e-05,0.021582454883700367,0.0006092902144837091,46.33393214018606,0.021582454883700367,1.0,0,3.143447211901183,0.17084858764209915,1.0,0,1.0,1.0,0.7386363636363636
2022-04-25_multipletau_0cd20_3dot0-0dot1_2428_correlation-CH1_1,Not known,0cd20_3dot0-0dot1,0,Thu Jul 21 14:55:07 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,6.534332048713232e-05,4.112629608076178e-05,0.020087713875940928,0.0004375055944130052,49.7816728262792,0.020087713875940928,1.0,0,3.9449727049827836,0.17323191741255997,1.0,0,1.0,1.0,0.7954545454545454
