name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),N (mom),bri (kHz),above zero
2022-04-25_multipletau_0cd20_3dot0-1dot0_0400_correlation-CH1_1,Not known,0cd20_3dot0-1dot0,0,Wed May  4 14:32:22 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.000207,None,0.021953,None,45.55186079351341,0.021953,0.997946,None,0.002054,None,2.93317,None,2.938801,None,1.0,None,1.0,None,1.0,1.0,0.7159090909090909
2022-04-25_multipletau_0cd20_3dot0-1dot0_0401_correlation-CH1_1,Not known,0cd20_3dot0-1dot0,0,Wed May  4 14:32:22 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.00017734471087571535,None,0.023873204062180107,None,41.887967672684475,0.023873204062180107,0.7854278398016807,None,0.21457216019831926,None,2.798336658916057,None,8.430054605146406,None,1.0,None,1.0,None,1.0,1.0,0.75
2022-04-25_multipletau_0cd20_3dot0-1dot0_0402_correlation-CH1_1,Not known,0cd20_3dot0-1dot0,0,Wed May  4 14:32:22 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.00029846105898989617,None,0.022852484546497277,None,43.75891811524167,0.022852484546497277,0.15147111853630102,None,0.848528881463699,None,0.3875700123554878,None,3.8338354241169625,None,1.0,None,1.0,None,1.0,1.0,0.6136363636363636
2022-04-25_multipletau_0cd20_3dot0-1dot0_0403_correlation-CH1_1,Not known,0cd20_3dot0-1dot0,0,Wed May  4 14:32:22 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.0003473673486505957,None,0.022933830459172192,None,43.60370596530936,0.022933830459172192,0.9725738793270153,None,0.027426120672984666,None,3.43864268153945,None,3.4408902153531766,None,1.0,None,1.0,None,1.0,1.0,0.6477272727272727
2022-04-25_multipletau_0cd20_3dot0-1dot0_0404_correlation-CH1_1,Not known,0cd20_3dot0-1dot0,0,Wed May  4 14:32:23 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.00023984782058472653,None,0.023456368792848643,None,42.632344709078716,0.023456368792848643,0.9999999998603906,None,1.396094351235888e-10,None,3.123365515442293,None,9.217095557020935,None,1.0,None,1.0,None,1.0,1.0,0.6818181818181818
2022-04-25_multipletau_0cd20_3dot0-1dot0_0405_correlation-CH1_1,Not known,0cd20_3dot0-1dot0,0,Wed May  4 14:32:23 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.00023684317365324503,None,0.023221508060085078,None,43.06352530647556,0.023221508060085078,0.9142326378403178,None,0.08576736215968217,None,3.2008955217911756,None,5.950848723641362,None,1.0,None,1.0,None,1.0,1.0,0.6363636363636364
2022-04-25_multipletau_0cd20_3dot0-1dot0_0406_correlation-CH1_1,Not known,0cd20_3dot0-1dot0,0,Wed May  4 14:32:23 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.00035013596137833947,None,0.02516210889662954,None,39.74229680461918,0.02516210889662954,0.9999980928339596,None,1.9071660404268442e-06,None,2.757923835787032,None,3.002933798044066,None,1.0,None,1.0,None,1.0,1.0,0.6136363636363636
2022-04-25_multipletau_0cd20_3dot0-1dot0_0407_correlation-CH1_1,Not known,0cd20_3dot0-1dot0,0,Wed May  4 14:32:23 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.00022855475438121609,None,0.02482161431941431,None,40.28746829805693,0.024821614319414313,0.6140942505982147,None,0.38590574940178535,None,1.7149353330156274,None,8.035757150935556,None,1.0,None,1.0,None,1.0,1.0,0.7159090909090909
2022-04-25_multipletau_0cd20_3dot0-1dot0_0408_correlation-CH1_1,Not known,0cd20_3dot0-1dot0,0,Wed May  4 14:32:23 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.00033300331773100655,None,0.02873434662560526,None,34.80155693218015,0.02873434662560526,0.5010432532835523,None,0.49895674671644774,None,0.9190710573139473,None,7.054987028834725,None,1.0,None,1.0,None,1.0,1.0,0.6704545454545454
2022-04-25_multipletau_0cd20_3dot0-1dot0_0409_correlation-CH1_1,Not known,0cd20_3dot0-1dot0,0,Wed May  4 14:32:23 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.00022733357947590793,None,0.02376087401755909,None,42.085993943699556,0.02376087401755909,0.6512732537750282,None,0.3487267462249718,None,2.93476890981554,None,6.2619190571728724,None,1.0,None,1.0,None,1.0,1.0,0.7159090909090909
