name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),N (mom),bri (kHz),above zero
2024-01-23_multipletau_mod-filtering_0dot2_0000_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:30:28 2024,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.00795,0.0028605331621872365,0.089244,0.010463524213337254,11.2052350858321,0.089244,1.0,0,18.757995,6.447447658983183,1.0,0,1.0,1.0,0.5957446808510638
2024-01-23_multipletau_mod-filtering_0dot2_0001_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:30:28 2024,Equation 1A,1,no triplet,1,2D,1.0,8192.0,0.0009110979491180338,0.001067174046267414,0.043642704568213356,0.002099735947358281,22.913337060424485,0.043642704568213356,1.0,0,55.70792268134738,10.381304110448449,1.0,0,1.0,1.0,0.8617021276595744
2024-01-23_multipletau_mod-filtering_0dot2_0002_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:30:28 2024,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.005628033619016093,0.0026295642565312056,0.08112973231001504,0.012935447456076447,12.325937378651442,0.08112973231001504,1.0,0,11.69858268579347,4.828185502775211,1.0,0,1.0,1.0,0.5319148936170213
2024-01-23_multipletau_mod-filtering_0dot2_0003_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:30:28 2024,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0032614998837693365,0.0012935804141420136,0.07046796919736265,0.003792607134266679,14.190844597766928,0.07046796919736265,1.0,0,27.053791247160294,4.718918647958982,1.0,0,1.0,1.0,0.723404255319149
2024-01-23_multipletau_mod-filtering_0dot2_0004_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:30:28 2024,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0031963368149329208,0.0011615414046425004,0.06441311422506908,0.002646121665582982,15.524788888577099,0.06441311422506908,1.0,0,42.150619132182904,6.292423034786987,1.0,0,1.0,1.0,0.7553191489361702
2024-01-23_multipletau_mod-filtering_0dot2_0005_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:30:28 2024,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.009589576031530433,0.0017548010961450744,0.06791555607500012,0.003534557229515452,14.724167153923995,0.06791555607500012,1.0,0,53.18354458933879,10.616734153687673,1.0,0,1.0,1.0,0.6595744680851063
2024-01-23_multipletau_mod-filtering_0dot2_0006_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:30:28 2024,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0029820594011915613,0.0004491768464567814,0.0744504479259436,0.000899321527735475,13.431752633573236,0.0744504479259436,1.0,0,53.81089374318527,2.499716540860826,1.0,0,1.0,1.0,0.7872340425531915
2024-01-23_multipletau_mod-filtering_0dot2_0007_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:30:28 2024,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.002832356738410091,0.0011376610744916944,0.06591173162060074,0.005817935714698731,15.17180592001697,0.06591173162060074,1.0,0,11.028930134976607,2.4788567445962224,1.0,0,1.0,1.0,0.574468085106383
2024-01-23_multipletau_mod-filtering_0dot2_0008_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:30:28 2024,Equation 1A,1,no triplet,1,2D,1.0,8192.0,0.0007422655465951777,0.002055616272448631,0.050594607842932515,0.003746521935650851,19.76495208944857,0.050594607842932515,1.0,0,65.0459716070966,19.258400319730047,1.0,0,1.0,1.0,0.7872340425531915
2024-01-23_multipletau_mod-filtering_0dot2_0009_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:30:28 2024,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.006970764518461903,0.0013324715179797296,0.08199172914429514,0.0028901935544269476,12.19635212522626,0.08199172914429514,1.0,0,46.165054713927624,6.043978429065526,1.0,0,1.0,1.0,0.7127659574468085
2024-01-23_multipletau_mod-filtering_0dot2_0010_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:30:28 2024,Equation 1A,1,no triplet,1,2D,1.0,8192.0,0.004664917227739762,0.002828932593061339,0.06362349088244455,0.0032951156399987076,15.717465139529574,0.06362349088244455,1.0,0,217.26058946699158,50.51978868630963,1.0,0,1.0,1.0,0.8829787234042553
2024-01-23_multipletau_mod-filtering_0dot2_0011_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:30:28 2024,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.011491158877447893,0.002096358089086691,0.07191033871019657,0.006954137945651898,13.9062062275922,0.07191033871019657,1.0,0,22.014581574335807,6.520921211396323,1.0,0,1.0,1.0,0.5106382978723404
