name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),N (mom),bri (kHz),above zero
2024-01-23_multipletau_mod-filtering_3dot0_0000_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:10:11 2024,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.003565,0.00033755275630605345,0.02384,0.004840744082380707,41.946308724832214,0.02384,1.0,0,2.785477,1.0625336304779103,1.0,0,1.0,1.0,0.2553191489361702
2024-01-23_multipletau_mod-filtering_3dot0_0001_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:10:11 2024,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0016315931763174474,0.0002581077659146196,0.019566870577608548,0.002129698716699402,51.106792781895095,0.019566870577608548,1.0,0,5.4889141486893545,1.2908126332712186,1.0,0,1.0,1.0,0.5319148936170213
2024-01-23_multipletau_mod-filtering_3dot0_0002_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:10:11 2024,Equation 1A,1,no triplet,1,2D,1.0,8192.0,3.907778856748756e-05,0.00015772553958419446,0.02112826217102868,0.0020612319826822136,47.32996930392182,0.02112826217102868,1.0,0,3.0899832874452007,0.5783279232322521,1.0,0,1.0,1.0,0.7340425531914894
2024-01-23_multipletau_mod-filtering_3dot0_0003_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:10:11 2024,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0026236176618922302,0.00042104648185674993,0.027126080176832976,0.007484900138863197,36.86489140639088,0.027126080176832976,1.0,0,2.220617275509491,1.1009949380000261,1.0,0,1.0,1.0,0.3617021276595745
2024-01-23_multipletau_mod-filtering_3dot0_0004_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:10:11 2024,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0008568626830751658,0.00034499936817614107,0.02696845271585432,0.005998050235809259,37.080362397362016,0.026968452715854317,1.0,0,2.2740027303753156,0.9116626172156203,1.0,0,1.0,1.0,0.5106382978723404
2024-01-23_multipletau_mod-filtering_3dot0_0005_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:10:11 2024,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0015322001366085969,0.0005495140988435043,0.08806157128711685,0.27354408523770646,11.355691085043098,0.08806157128711685,1.0,0,0.22557885984998902,0.8083294876100763,1.0,0,1.0,1.0,0.3404255319148936
2024-01-23_multipletau_mod-filtering_3dot0_0006_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:10:11 2024,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0029658032917222465,0.0004050203513976932,0.03186817833080641,0.013556698268689852,31.379264594905244,0.03186817833080641,1.0,0,1.257052870084399,0.8532704460572585,1.0,0,1.0,1.0,0.2872340425531915
2024-01-23_multipletau_mod-filtering_3dot0_0007_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:10:11 2024,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.001079447930708799,0.0003188772970140588,0.02481373112727833,0.005458798154651595,40.30026741527299,0.02481373112727833,1.0,0,2.308839599690382,0.9190448558664606,1.0,0,1.0,1.0,0.5212765957446809
2024-01-23_multipletau_mod-filtering_3dot0_0008_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:10:11 2024,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.004308088700221924,0.0007106585813734256,0.02636664143633564,0.0083698605306007,37.92671138698419,0.026366641436335637,1.0,0,3.485512660127134,2.1764295692749807,1.0,0,1.0,1.0,0.40425531914893614
2024-01-23_multipletau_mod-filtering_3dot0_0009_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:10:11 2024,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0027746354035481646,0.00039329680065389134,0.034142599108253756,0.015931242817173008,29.28892427988168,0.034142599108253756,1.0,0,1.083485637423417,0.7797061742172315,1.0,0,1.0,1.0,0.23404255319148937
2024-01-23_multipletau_mod-filtering_3dot0_0010_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:10:11 2024,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0014860268154717193,0.000391608512630879,0.07909063868790425,0.13931146026437116,12.643721388394038,0.07909063868790425,1.0,0,0.2695818726558779,0.568039038803642,1.0,0,1.0,1.0,0.39361702127659576
2024-01-23_multipletau_mod-filtering_3dot0_0011_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:10:11 2024,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0022419576345320547,0.0004254454454755205,0.0364841650774348,0.02258242519666794,27.40915128186647,0.0364841650774348,1.0,0,0.8838428327623267,0.8111045668496754,1.0,0,1.0,1.0,0.35106382978723405
2024-01-23_multipletau_mod-filtering_3dot0_0012_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:10:11 2024,Equation 1A,1,no triplet,1,2D,1.0,8192.0,0.0001767012478131047,0.00026463639072000106,0.021710659104701567,0.004267092415319428,46.06032434010464,0.021710659104701567,1.0,0,2.457916244427157,0.8844142302427191,1.0,0,1.0,1.0,0.7021276595744681
2024-01-23_multipletau_mod-filtering_3dot0_0013_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:10:11 2024,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0012892212992435814,0.00024644068086949545,0.024910834733691906,0.00599756842019728,40.1431750758436,0.024910834733691906,1.0,0,1.650798215104698,0.6705095349250914,1.0,0,1.0,1.0,0.425531914893617
2024-01-23_multipletau_mod-filtering_3dot0_0014_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:10:11 2024,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.005190567917828126,0.0008063684953543834,0.0845064762222729,0.22130151189853675,11.833412593962064,0.0845064762222729,1.0,0,0.31197505289007516,1.000561410557606,1.0,0,1.0,1.0,0.30851063829787234
