name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),N (mom),bri (kHz),above zero
2024-01-23_multipletau_mod-filtering_0dot069_0000_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:49:38 2024,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.013293,None,0.128466,None,7.784160789625271,0.128466,0.782138,None,0.217862,None,273.955919,None,0.227371,None,1.0,None,1.0,None,1.0,1.0,0.8297872340425532
2024-01-23_multipletau_mod-filtering_0dot069_0001_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:49:39 2024,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.019103209042054536,None,0.09954123500852939,None,10.046087934455635,0.09954123500852939,0.8005277997940217,None,0.19947220020597833,None,644.7670080606721,None,21.619269551649698,None,1.0,None,1.0,None,1.0,1.0,0.8085106382978723
2024-01-23_multipletau_mod-filtering_0dot069_0002_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:49:39 2024,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.018559139630182298,None,0.15079879536431048,None,6.631352707985025,0.15079879536431048,0.6778879015155463,None,0.32211209848445366,None,423.48113604495745,None,0.18297245900620177,None,1.0,None,1.0,None,1.0,1.0,0.8085106382978723
2024-01-23_multipletau_mod-filtering_0dot069_0003_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:49:39 2024,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.009531920100148361,None,0.12085920698191989,None,8.27409036491193,0.1208592069819199,0.7307606495625931,None,0.2692393504374069,None,140.9091400546139,None,0.00010001382782763343,None,1.0,None,1.0,None,1.0,1.0,0.7127659574468085
2024-01-23_multipletau_mod-filtering_0dot069_0004_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:49:39 2024,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0053496704969687725,None,0.06981720607620269,None,14.32311683897147,0.06981720607620269,0.7789476216016864,None,0.2210523783983136,None,147.53741493947766,None,5.938407585094926,None,1.0,None,1.0,None,1.0,1.0,0.776595744680851
2024-01-23_multipletau_mod-filtering_0dot069_0005_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:49:39 2024,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.048011035557472104,None,0.12225208064355489,None,8.17981988311231,0.1222520806435549,0.7589126086349093,None,0.24108739136509072,None,2766.5535109365546,None,28.9096405858747,None,1.0,None,1.0,None,1.0,1.0,0.8404255319148937
2024-01-23_multipletau_mod-filtering_0dot069_0006_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:49:39 2024,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0042059653688212295,None,0.06888960737209618,None,14.515977636491092,0.06888960737209618,0.8043506896287742,None,0.1956493103712258,None,115.44262982377838,None,23.688787741163804,None,1.0,None,1.0,None,1.0,1.0,0.7659574468085106
2024-01-23_multipletau_mod-filtering_0dot069_0007_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:49:39 2024,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.11565742350736219,None,0.21376551148231457,None,4.678023096736691,0.2137655114823146,0.6997332943404566,None,0.3002667056595434,None,9999.998295470208,None,73.51790999303607,None,1.0,None,1.0,None,1.0,1.0,0.8404255319148937
2024-01-23_multipletau_mod-filtering_0dot069_0008_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:49:39 2024,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.012259732217638653,None,0.10434331436760391,None,9.583747708808414,0.10434331436760391,0.7358767788447624,None,0.26412322115523756,None,328.96383662257955,None,2.5552491702982683,None,1.0,None,1.0,None,1.0,1.0,0.8085106382978723
2024-01-23_multipletau_mod-filtering_0dot069_0009_correlation-CH1_1,Not known,mod-filtering,0,Tue Jan 23 20:49:39 2024,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.006725541488927678,None,0.1537645337633086,None,6.503450278978576,0.1537645337633086,0.42625665413296754,None,0.5737433458670325,None,169.69527417619958,None,0.00010000002775557535,None,1.0,None,1.0,None,1.0,1.0,0.776595744680851
