name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),AR1,stdev(AR1),T1,stdev(T1),tauT1,stdev(tauT1),N (mom),bri (kHz),above zero
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10001_T0s_1_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:53:58 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.005752,0.0030579499554154767,1.021921,0.005796879302938122,0.9785492224937152,15.771306793,1.0,0,0.499184,0.02108071586219573,1.0,0,6.0,0,0.186537,0.012679131580002587,0.04,0,1.79126999892476,8.615890314642693,0.7555555555555555
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10002_T24s_1_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:53:58 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.00226556806346645,0.0030188755229952806,0.9658675716532023,0.005800766544809143,1.0353386213064135,15.108807702805947,1.0,0,0.42861367611080736,0.02086089190006793,1.0,0,6.0,0,0.2128357220117505,0.014515672004462436,0.04,0,2.0676141355231055,7.565784623679246,0.7
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10003_T46s_1_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:53:58 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0036249541330946045,0.003232052200007842,0.9347877550663316,0.006212160032987102,1.0697615523740371,14.655213439295832,1.0,0,0.4242152048328181,0.023417642814909354,1.0,0,6.0,0,0.22737429998265224,0.016136715122228147,0.04,0,2.197002095528033,7.136076874983831,0.7388888888888889
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10004_T68s_1_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:53:58 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.0007039397702122141,0.0023180078220919474,0.9158630014374809,0.004446947684375609,1.091866358211286,14.701526871317,1.0,0,0.4350391459590249,0.01712762880568849,1.0,0,6.0,0,0.21664691183898022,0.01163381848991998,0.04,0,2.217511935426287,7.238970704664756,0.7111111111111111
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10005_T90s_1_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:53:58 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0024409055828860104,0.002569942355258795,0.8437909616879972,0.004941415244128719,1.1851276505729664,13.355642659605502,1.0,0,0.4228834719001946,0.020542825992627082,1.0,0,6.0,0,0.22569737932459644,0.014247170806731388,0.04,0,2.445532085963085,6.472430777391342,0.7166666666666667
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10006_T112s_1_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:53:58 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0024701644514013577,0.002492018383414211,0.9074753866558262,0.004831575153882958,1.1019582621244859,14.282652515353826,1.0,0,0.39354640883181913,0.01707554847976552,1.0,0,6.0,0,0.19630131536224615,0.013532520497224877,0.04,0,2.25637307896109,6.975477855497348,0.7611111111111111
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10007_T134s_1_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:53:58 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.004773230769489989,0.0019745866136237954,0.9262757244352416,0.0038647964067908057,1.0795921490976228,14.632877693857097,1.0,0,0.3577147392534014,0.012499230901664512,1.0,0,6.0,0,0.19101586831543615,0.01123427997213765,0.04,0,2.2487714080301884,7.0251403894144975,0.7777777777777778
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10008_T155s_1_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:53:58 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.004953033661430961,0.0023107023840894985,0.9067046719809849,0.004458784535265158,1.1028949457326405,14.139333995805877,1.0,0,0.4085634253764172,0.016724196190853042,1.0,0,6.0,0,0.22000501628577362,0.012209348074924978,0.04,0,2.267874941445322,6.876300619472496,0.8333333333333334
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10009_T177s_1_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:53:58 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.024841322786789632,0.009260927104015706,3.1310115503382754,0.016602280874010486,0.31938559916585413,50.99592596145992,1.0,0,0.920376444908698,0.026268288256204305,1.0,0,6.0,0,0.03796027583841122,0.009539853721900754,0.04,0,0.4189929877257299,38.873613783557126,0.8444444444444444
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100010_T199s_1_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:53:58 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0048219510053164605,0.0030853888178958987,1.0292244356295557,0.005858346522506368,0.971605381083204,15.920479365733783,1.0,0,0.4894696585074867,0.021074232264846147,1.0,0,6.0,0,0.1938640688155524,0.012836904067690894,0.04,0,1.8400474744125521,8.40674513884517,0.7888888888888889
