name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),AR1,stdev(AR1),T1,stdev(T1),tauT1,stdev(tauT1),N (mom),bri (kHz),above zero
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10001_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:57:19 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.007912,0.003437931330929074,0.405282,0.00673787549827672,2.4674177486293494,4.951628262475623,1.0,0,0.314578,0.05837873078329157,1.0,0,6.0,0,0.334028,0.049302898976185346,0.04,0,6.649436876063174,1.6017095071608825,0.7722222222222223
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10002_T24s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:57:19 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.007990079723203536,0.0030999992616225045,0.5088694549863729,0.006044849329072331,1.9651405487224205,6.598366944499362,1.0,0,0.3237344764314649,0.04463287756914707,1.0,0,6.0,0,0.36165428435191993,0.034666193085372686,0.04,0,5.355959646899235,2.1827704477976324,0.7888888888888889
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10003_T46s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:57:19 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.010045890389013823,0.003775063229615206,0.37685799134098336,0.007225490126794475,2.6535194237003563,4.46982346935147,1.0,0,0.36514532280647805,0.09152684926587348,1.0,0,6.0,0,0.44587699350467913,0.052114191548584626,0.04,0,7.8735384609843555,1.2216238430092825,0.8333333333333334
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10004_T68s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:57:19 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.005792480018927959,0.0031064132407762316,0.4150425020643081,0.005831386255714621,2.409391797288887,5.15008653248094,1.0,0,0.41817883802025496,0.08653767165600115,1.0,0,6.0,0,0.5215298536396795,0.03526289981273494,0.04,0,7.901939978140443,1.3037776427625174,0.7833333333333333
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10005_T90s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:57:19 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.010235387465934997,0.0030018592545842616,0.396084385969212,0.00587115874088452,2.5247145189856863,4.911950195280996,1.0,0,0.3094105810409881,0.054937133592319505,1.0,0,6.0,0,0.36655326410162115,0.044821030070833975,0.04,0,7.156734206128055,1.4441468490315978,0.85
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10006_T112s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:57:19 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.009910006559706419,0.0028658779497813896,0.3802473872433993,0.005580058972935738,2.629866853917111,4.534586365421161,1.0,0,0.3087189145229834,0.05894231168246998,1.0,0,6.0,0,0.40613260795258066,0.04497954083435105,0.04,0,7.797630722697707,1.2376482225804237,0.8222222222222222
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10007_T134s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:57:19 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.009411554108263331,0.00260878847859751,0.42849606545128127,0.005083741320864029,2.3337437158187795,5.261438999589263,1.0,0,0.3268122797103575,0.04471958602172779,1.0,0,6.0,0,0.3607533184424305,0.0343782848188774,0.04,0,6.437339907470793,1.58606130761127,0.7444444444444445
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10008_T155s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:57:19 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.01174003823069003,0.0028379393027937318,0.41234700579272315,0.005417476840488419,2.4251418973627175,5.0216579779735,1.0,0,0.38851085660471424,0.062439085023158994,1.0,0,6.0,0,0.4281059229372386,0.03397641477239015,0.04,0,6.79931488243888,1.5036204830728865,0.8444444444444444
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10009_T177s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:57:20 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.008525718095204637,0.002682909495352492,0.7758445766176746,0.005281627886073801,1.2889179484369666,11.944744530274024,1.0,0,0.3394598888280375,0.019374512228026355,1.0,0,6.0,0,0.17779505355192127,0.018944582016920734,0.04,0,2.697683455873113,5.674367776649005,0.8222222222222222
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100010_T199s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:57:20 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.008356919245260608,0.0026693406572560834,0.4813748075132672,0.005089002829010551,2.0773833287327546,6.052629526523787,1.0,0,0.412108370442742,0.048357081908327396,1.0,0,6.0,0,0.3923457704662625,0.026123209250004484,0.04,0,5.607543123027036,1.9993588307462722,0.7444444444444445
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100011_T221s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:57:20 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.007985227669986106,0.0026614242559437305,0.3797338037363212,0.005178522889055204,2.6334237040808146,4.422357539670336,1.0,0,0.3136173799060717,0.05476649408228511,1.0,0,6.0,0,0.40248150299726504,0.04122812467324975,0.04,0,7.9204468244543,1.2072726786010772,0.7333333333333333
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100012_T242s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:57:20 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.00433452047412386,0.002263031689361989,0.6427439730398999,0.004467041547196584,1.5558294467864617,8.998111852367066,1.0,0,0.3093489356035404,0.021570304580702897,1.0,0,6.0,0,0.2691485574967678,0.020672737333745948,0.04,0,3.8864688334736535,3.4300158755731536,0.7611111111111111
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100013_T264s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:57:20 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.005741502167608825,0.002409520932208823,0.5058808779422804,0.004784591297989037,1.976749949647429,6.503189359560401,1.0,0,0.28548363122195064,0.028768421394260894,1.0,0,6.0,0,0.2825237084068677,0.029923204558456585,0.04,0,5.2576032179806385,2.223819677985817,0.7444444444444445
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100014_T286s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:57:20 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.009540517606464682,0.003818423029758161,0.3271830856262276,0.00752855171206045,3.0563927168973373,3.656985547695032,1.0,0,0.2874070096948615,0.07904305089236867,1.0,0,6.0,0,0.3466799729656689,0.0734330378421689,0.04,0,8.530606111425797,1.0102091474698494,0.8222222222222222
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100015_T308s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:57:20 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.009198842041348243,0.0026441838464954823,0.6154147991408022,0.005164093404954838,1.6249202999279964,8.240847300827404,1.0,0,0.34038895253740115,0.028785999334571183,1.0,0,6.0,0,0.29646937072558277,0.023395759919029,0.04,0,3.995386299577705,3.1676159048817927,0.8333333333333334
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100016_T330s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:57:20 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.010121193523918937,0.0029733002506403625,0.3799314021450087,0.005644243644909024,2.63205408753849,4.274524244624107,1.0,0,0.3805533302251882,0.07976925537776074,1.0,0,6.0,0,0.4869284074402458,0.03960629099814623,0.04,0,8.376689432521434,1.0776544971610145,0.8444444444444444
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100017_T352s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:57:20 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.007926632745230755,0.0037049996508232916,0.37065092640710756,0.0072727152444090285,2.6979562946016804,4.155473784506659,1.0,0,0.2874032132336838,0.07256607430640484,1.0,0,6.0,0,0.3832168991377283,0.06331544578196853,0.04,0,8.020400555399693,1.1371372276000449,0.7277777777777777
