name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),AR1,stdev(AR1),AR2,stdev(AR2),T1,stdev(T1),tauT1,stdev(tauT1),N (mom),bri (kHz),above zero
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10001_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:43:28 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.010193,None,0.460572,None,2.171213187080413,5.457474187324031,0.331594,None,0.668406,None,0.03174,None,0.232915,None,1.0,None,1.0,None,6.0,None,6.0,None,1e-06,None,0.04,None,5.6888816572617,1.6646699349389764,0.8111111111111111
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10002_T24s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:43:28 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.00553184000167839,None,0.5115511529711445,None,1.9548387178718916,6.233821855118532,0.44374970347933596,None,0.556250296520664,None,0.03554540148423642,None,0.28950457773082944,None,1.0,None,1.0,None,6.0,None,6.0,None,7.112482824922495e-08,None,0.04,None,5.258752851510295,1.8537485233341604,0.8111111111111111
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10003_T46s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:43:28 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.011596338694693564,None,1.638667204610082,None,0.6102520372572833,20.104498506083324,0.7282736371598266,None,0.2717263628401734,None,0.00010000001409983171,None,0.17175090532181855,None,1.0,None,1.0,None,6.0,None,6.0,None,0.05823045510211511,None,0.04,None,5.403313592496946,1.8213694264271796,0.8111111111111111
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10004_T68s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:43:29 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.006908972206778774,None,0.5988334309832247,None,1.6699134488168101,7.7487699458324,0.2859213353825776,None,0.7140786646174224,None,0.0037501826836792017,None,0.2055506609640287,None,1.0,None,1.0,None,6.0,None,6.0,None,0.028653067580930447,None,0.04,None,5.023212941742697,2.119559462911325,0.8055555555555556
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10005_T90s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:43:29 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.00815224701461248,None,0.7002606814375802,None,1.428039623682824,8.9548021619935,0.30640555402249703,None,0.693594445977503,None,0.00037408202769190446,None,0.20219982354672267,None,1.0,None,1.0,None,6.0,None,6.0,None,0.1242779247705994,None,0.04,None,5.031595919395693,2.0854589989182664,0.8388888888888889
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10006_T112s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:43:29 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.009124700064241598,None,0.5649343163458047,None,1.7701172880917453,7.138765609037265,0.24624148942861696,None,0.7537585105713831,None,0.00831814671568561,None,0.2045551212943662,None,1.0,None,1.0,None,6.0,None,6.0,None,3.022463890278715e-06,None,0.04,None,4.873629683521024,2.124069136701557,0.7555555555555555
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10007_T134s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:43:29 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0031097547304577144,None,0.5125403950809289,None,1.9510657298379428,6.401296995542819,0.41887148506992294,None,0.5811285149300771,None,0.05327597336070506,None,0.26968955057972455,None,1.0,None,1.0,None,6.0,None,6.0,None,0.004385718766597435,None,0.04,None,5.043852590561168,2.0057106262555986,0.7111111111111111
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10008_T155s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:43:29 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.00881652735938776,None,1.687240531241371,None,0.5926837232058785,20.545171896468418,0.7212212644497695,None,0.27877873555023047,None,0.00010000000222044595,None,0.2002965233413002,None,1.0,None,1.0,None,6.0,None,6.0,None,0.14404735202294683,None,0.04,None,5.288405518570759,1.8297596518565233,0.8055555555555556
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10009_T177s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:43:29 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.007833816884137201,None,0.504967954504629,None,1.9803236840662395,6.046650234530486,0.16377439256351722,None,0.8362256074364828,None,0.18505711361051957,None,0.1865387680415235,None,1.0,None,1.0,None,6.0,None,6.0,None,2.988914671320231e-08,None,0.04,None,4.220150035101947,2.226971738787384,0.7277777777777777
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100010_T199s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:43:29 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.009208553143522646,None,0.5058340573850314,None,1.976932919799069,5.967590674706386,0.42178862115589194,None,0.5782113788441081,None,0.022480555425437865,None,0.3530344557711637,None,1.0,None,1.0,None,6.0,None,6.0,None,3.310468565942415e-08,None,0.04,None,5.204633784045558,1.777933740586484,0.7111111111111111
