name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),AR1,stdev(AR1),T1,stdev(T1),tauT1,stdev(tauT1),N (mom),bri (kHz),above zero
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10001_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:35:47 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.007181,0.0025954834184888833,0.612563,0.005200703286515428,1.6324851484663618,8.312818535636227,1.0,0,0.274468,0.022681021961449072,1.0,0,6.0,0,0.216529,0.02738605619809744,0.04,0,3.861424348636446,3.296404919845273,0.8055555555555556
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10002_T24s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:35:47 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.006085620028475569,0.0021610982776716814,0.6827597553725607,0.004310536992346064,1.46464403054092,9.720443188432503,1.0,0,0.28507353123872187,0.017595039453583924,1.0,0,6.0,0,0.23045610795519034,0.019835824251294834,0.04,0,3.4815205202479063,3.917819502627024,0.8222222222222222
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10003_T46s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:35:47 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.00811062869917123,0.00275948372968364,0.5383320110644657,0.005551808392483426,1.8575897019808638,7.044821026505811,1.0,0,0.24648966168144046,0.028857426608392876,1.0,0,6.0,0,0.27556975246639803,0.03664041901100367,0.04,0,4.925745331858177,2.3529634565928865,0.7888888888888889
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10004_T68s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:35:47 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.004658332906800622,0.0025132472340448344,0.5874934336632406,0.00499492596728539,1.7021466840312192,8.221586011851866,1.0,0,0.2800570888726876,0.025965763613700493,1.0,0,6.0,0,0.29031333482038013,0.027331750667897826,0.04,0,4.416871269814136,2.913864696567501,0.8444444444444444
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10005_T90s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:35:47 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.007447324531239197,0.00378557469110176,0.576474017056335,0.007625903370413145,1.7346835597314987,7.946612431538929,1.0,0,0.25261074895030344,0.035334711086336124,1.0,0,6.0,0,0.24223384255206426,0.04570732324658679,0.04,0,4.420026657844501,2.8487032603026625,0.85
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10006_T112s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:35:47 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.005555677243580415,0.0030084444307702943,0.5499155920985626,0.006057643853820745,1.8184608953964119,7.310952587056252,1.0,0,0.24881197669807695,0.030143716865555753,1.0,0,6.0,0,0.26058714346988143,0.038699215258436136,0.04,0,4.768994474490134,2.4872621878515506,0.7555555555555555
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10007_T134s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:35:47 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.005792417353414958,0.002979751383426992,0.5936818333294721,0.0061035007937237234,1.6844039077157273,8.140524875517645,1.0,0,0.2238939146889829,0.023386199059074957,1.0,0,6.0,0,0.17822353369889576,0.03865221365151451,0.04,0,4.205147944864856,2.9885375515830095,0.7888888888888889
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10008_T155s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:35:48 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.009816539756096532,0.0032026262106371766,0.643077299306486,0.006352676739056335,1.555023013685027,8.882360222986271,1.0,0,0.2934812071644719,0.029673145771646276,1.0,0,6.0,0,0.26666343290293604,0.030522876039133912,0.04,0,3.7777606902512826,3.396126639869693,0.8444444444444444
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10009_T177s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:35:48 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.009504521582893721,0.0020062809154364493,0.7726236491621289,0.0039435048713102475,1.2942912129138802,11.884185465353388,1.0,0,0.34404426138609406,0.01474080093102343,1.0,0,6.0,0,0.18231397498236213,0.014083543360158629,0.04,0,2.708633739210577,5.64422808063061,0.8222222222222222
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100010_T199s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:35:48 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.007378834439205617,0.0031750130471334373,0.6553372959039852,0.006277739676403231,1.5259317701742892,9.04161647048299,1.0,0,0.31002613614252095,0.028587788049688957,1.0,0,6.0,0,0.24441746314934898,0.02837813709430414,0.04,0,3.6086317749028702,3.626674143060357,0.7722222222222223
