name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),AR1,stdev(AR1),AR2,stdev(AR2),T1,stdev(T1),tauT1,stdev(tauT1),N (mom),bri (kHz),above zero
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10001_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:58:38 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.001742,None,0.409102,None,2.4443781746361544,4.99830001193071,0.873597,None,0.126403,None,0.151858,None,6.001312,None,1.0,None,1.0,None,6.0,None,6.0,None,0.188385,None,0.04,None,6.649436876063174,1.6017095071608825,0.7722222222222223
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10002_T24s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:58:39 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0018982990604521355,None,0.51290500941866,None,1.9496787546166223,6.650694842563992,0.8818855243897539,None,0.11811447561024613,None,0.17743142838816334,None,5.5228532538439845,None,1.0,None,1.0,None,6.0,None,6.0,None,0.25611453630636216,None,0.04,None,5.355959646899235,2.1827704477976324,0.7888888888888889
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10003_T46s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:58:39 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.005447348439200805,None,0.38354986657921075,None,2.6072229118960726,4.549194218230553,0.8000477357225252,None,0.1999522642774748,None,0.053804590066106134,None,2.1317569041460764,None,1.0,None,1.0,None,6.0,None,6.0,None,1.732108900753815e-08,None,0.04,None,7.8735384609843555,1.2216238430092825,0.8333333333333334
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10004_T68s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:58:39 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.007071097502667434,None,1.778417788199676,None,0.5622975695785847,22.067632723341102,0.7925874479771771,None,0.20741255202282294,None,0.0001000000002220446,None,0.28654065346035046,None,1.0,None,1.0,None,6.0,None,6.0,None,0.3531024218473289,None,0.04,None,7.901939978140443,1.3037776427625174,0.7833333333333333
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10005_T90s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:58:39 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0035852613423809077,None,0.40084756553218315,None,2.4947139161799705,4.971019680505069,0.87128017627097,None,0.12871982372903001,None,0.14344957534868213,None,6.7840314951766105,None,1.0,None,1.0,None,6.0,None,6.0,None,0.21526302286339893,None,0.04,None,7.156734206128055,1.4441468490315978,0.85
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10006_T112s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:58:39 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0038012809883700704,None,0.3848975154817957,None,2.598094193328968,4.590040811170698,0.8656987587254819,None,0.13430124127451815,None,0.13078578665124685,None,6.250410849129314,None,1.0,None,1.0,None,6.0,None,6.0,None,0.23976365315830916,None,0.04,None,7.797630722697707,1.2376482225804237,0.8222222222222222
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10007_T134s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:58:39 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.00033879638394740397,None,0.4347344047550907,None,2.3002550271201883,5.33803863340659,0.8675574311424765,None,0.13244256885752348,None,0.14162380655089618,None,9.045764529949999,None,1.0,None,1.0,None,6.0,None,6.0,None,0.1886103904150671,None,0.04,None,6.437339907470793,1.58606130761127,0.7444444444444445
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10008_T155s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:58:39 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.008008882998379985,None,0.41824934352376014,None,2.3909182775398463,5.093538023031121,0.7580306993899371,None,0.24196930061006294,None,0.05308944594774579,None,1.5026728666444922,None,1.0,None,1.0,None,6.0,None,6.0,None,6.147832243286189e-08,None,0.04,None,6.79931488243888,1.5036204830728865,0.8444444444444444
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10009_T177s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:58:39 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0007312634306035903,None,0.7824850310490259,None,1.2779797188699777,12.04697960948694,0.9690797902656834,None,0.03092020973431664,None,0.30588035318748635,None,36.023610840987565,None,1.0,None,1.0,None,6.0,None,6.0,None,0.15676150459104088,None,0.04,None,2.697683455873113,5.674367776649005,0.8222222222222222
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100010_T199s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:58:39 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0005167296930617127,None,0.4869222792425325,None,2.0537158446633885,6.1223813927661475,0.8612879642176079,None,0.1387120357823921,None,0.2126831664285869,None,8.085886660641329,None,1.0,None,1.0,None,6.0,None,6.0,None,0.29220621840003735,None,0.04,None,5.607543123027036,1.9993588307462722,0.7444444444444445
