name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),AR1,stdev(AR1),N (mom),bri (kHz),above zero
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10001_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 13:32:09 2022,Equation 1B,1,no triplet,1,3D,0.001018,939.52409,0.016628,0.0034599339529992382,0.493236,0.006115743896312014,2.0274270329010857,6.071814446976968,1.0,0,0.14622,0.008558446967168497,1.0,0,5.0,0,4.794616237130323,2.1404256735923886,0.8
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10002_T24s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 13:32:09 2022,Equation 1B,1,no triplet,1,3D,0.001018,939.52409,0.00839015026752099,0.0027248858786714696,0.499296995929154,0.004882307166031875,2.0028159755679593,6.1548865381433435,1.0,0,0.1361261310961201,0.00625336892979198,1.0,0,5.0,0,5.0021101246286905,2.019119364903042,0.6888888888888889
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10003_T46s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 13:32:09 2022,Equation 1B,1,no triplet,1,3D,0.001018,939.52409,0.01910118973275754,0.0034659254292726074,0.5282327879602638,0.006205831534634759,1.8931047500126492,6.713619219547817,1.0,0,0.13660927460636507,0.007541697252615428,1.0,0,5.0,0,4.594530198624583,2.303576582715432,0.8722222222222222
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10004_T68s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 13:32:09 2022,Equation 1B,1,no triplet,1,3D,0.001018,939.52409,0.012274065253344846,0.003248376590852228,0.5170202264226345,0.005895893380037013,1.9341603072653433,6.776856847043531,1.0,0,0.12737980990437556,0.0067921768258344326,1.0,0,5.0,0,4.96641914450645,2.2177802077256477,0.8166666666666667
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10005_T90s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 13:32:09 2022,Equation 1B,1,no triplet,1,3D,0.001018,939.52409,0.011341011050404415,0.0029664927495048083,0.5279371638278113,0.005155758860613328,1.8941648145197707,6.961950469982064,1.0,0,0.1602303853399829,0.007429408832295925,1.0,0,5.0,0,4.465487274973622,2.514763010545825,0.6888888888888889
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10006_T112s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 13:32:09 2022,Equation 1B,1,no triplet,1,3D,0.001018,939.52409,0.015396450659253436,0.003226915828669697,0.5489920241853095,0.005783327763695793,1.821520087626,7.100069116105154,1.0,0,0.1359343721353388,0.006726956869702816,1.0,0,5.0,0,4.514563507173016,2.4172809741841603,0.7666666666666667
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10007_T134s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 13:32:10 2022,Equation 1B,1,no triplet,1,3D,0.001018,939.52409,0.009927800934117714,0.003136416314981651,0.5504775934080679,0.005519216696422796,1.8166043667806513,7.105879521450906,1.0,0,0.14976024127882792,0.007098947177579139,1.0,0,5.0,0,4.45555698475443,2.4354113011384997,0.7388888888888889
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10008_T155s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 13:32:10 2022,Equation 1B,1,no triplet,1,3D,0.001018,939.52409,0.014141713011006196,0.003348461785456795,0.5109356942532005,0.005969242932484948,1.957193461423029,6.394269858176613,1.0,0,0.13978756116426028,0.007686169422361416,1.0,0,5.0,0,4.827885557349696,2.129578919096841,0.8444444444444444
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10009_T177s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 13:32:10 2022,Equation 1B,1,no triplet,1,3D,0.001018,939.52409,0.012101349562448016,0.00280820304770791,0.43621556273670764,0.004936490024754048,2.2924445742518893,5.142467583747292,1.0,0,0.15060585996503142,0.008060762740045227,1.0,0,5.0,0,5.611388985010791,1.6032972902767455,0.8111111111111111
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100010_T199s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 13:32:10 2022,Equation 1B,1,no triplet,1,3D,0.001018,939.52409,0.013873033506823451,0.003717917286501033,0.5278319643562851,0.006581448594418703,1.8945423307577538,6.328053242161658,1.0,0,0.14507305727100683,0.00853468151770883,1.0,0,5.0,0,4.328948350687704,2.243388729204778,0.7833333333333333
