name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),AR1,stdev(AR1),T1,stdev(T1),tauT1,stdev(tauT1),N (mom),bri (kHz),above zero
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10001_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:39:31 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.010033,0.0029619234589104856,0.455515,0.006058816407682726,2.1953173880113717,5.397552075330038,1.0,0,0.216571,0.03204477883442264,1.0,0,6.0,0,0.222238,0.05202708721948253,0.04,0,5.6888816572617,1.6646699349389764,0.8111111111111111
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10002_T24s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:39:31 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.005469611671515051,0.002865372094266094,0.505498564710266,0.005762462080130497,1.97824498388668,6.160064310518048,1.0,0,0.2451477390793297,0.03227693241986189,1.0,0,6.0,0,0.28349240608782633,0.04078463489738546,0.04,0,5.258752851510295,1.8537485233341604,0.8111111111111111
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10003_T46s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:39:31 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.010526586587790931,0.003110708020500913,0.48756206421541215,0.006331470786881845,2.0510209333230347,5.981806900183902,1.0,0,0.22070186088376778,0.03326805097469833,1.0,0,6.0,0,0.2529762560366522,0.050431751941254294,0.04,0,5.403313592496946,1.8213694264271796,0.8111111111111111
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10004_T68s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:39:31 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.005594337768911606,0.002798634720870211,0.5300258905356683,0.005546032915536335,1.8867002873941772,6.858415844206419,1.0,0,0.2761839166608799,0.034133025090100994,1.0,0,6.0,0,0.3299573335078243,0.03435510619306019,0.04,0,5.023212941742697,2.119559462911325,0.8055555555555556
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10005_T90s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:39:32 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.007527,0.0028695583269141385,0.514009,0.005830751372321243,1.9454912268073126,6.5730506174283985,1.0,0,0.231375,0.02858624198750747,1.0,0,6.0,0,0.231842,0.04202031075779281,0.04,0,5.031595919395693,2.0854589989182664,0.8388888888888889
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10006_T112s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:39:32 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.008029549414988235,0.0027549442965933077,0.5352407479260174,0.0055337116248815625,1.8683181425832383,6.763544244514917,1.0,0,0.2509441239224939,0.02922727990603955,1.0,0,6.0,0,0.2766963023361768,0.03619588956163666,0.04,0,4.873629683521024,2.124069136701557,0.7555555555555555
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10007_T134s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:39:32 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0032912891700225266,0.0023069309452326318,0.5107756674715667,0.004751821118712024,1.9578066530658824,6.379256692666832,1.0,0,0.20989216023009402,0.0206649037019088,1.0,0,6.0,0,0.18114797011559158,0.036963820360654605,0.04,0,5.043852590561168,2.0057106262555986,0.7111111111111111
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10008_T155s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:39:32 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.007845440761296563,0.003188273773031316,0.5122951610589062,0.006381207601906056,1.9519996986366521,6.238110068361381,1.0,0,0.25156354318304835,0.03726981249743637,1.0,0,6.0,0,0.3069884471029183,0.043885461963700814,0.04,0,5.288405518570759,1.8297596518565233,0.8055555555555556
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10009_T177s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:39:32 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0078332671474024,0.0036269651546261108,0.5049671335015125,0.007672750938564937,1.9803269037845308,6.046640403572615,1.0,0,0.18629967842926803,0.02467390591003719,1.0,0,6.0,0,8.14571743390502e-08,0.09234823258905289,0.04,0,4.220150035101947,2.226971738787384,0.7277777777777777
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100010_T199s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:39:32 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.008712317975383632,0.0031711078083212284,0.4909902824993109,0.006144748198910199,2.036700186630279,5.792470847774607,1.0,0,0.352429408419331,0.048648591990311886,1.0,0,6.0,0,0.35517881110208593,0.03429035165850411,0.04,0,5.204633784045558,1.777933740586484,0.7111111111111111
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100011_T221s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:39:32 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.007375984790920054,0.003083728997817702,0.5094559874890163,0.00626841745098769,1.9628780985159382,6.146484547360051,1.0,0,0.22581345501339786,0.03154340868075108,1.0,0,6.0,0,0.2479774675089308,0.046766518422452295,0.04,0,5.220214698698128,1.8653913690589379,0.7222222222222222
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100012_T242s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:39:32 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.005910922453766121,0.0027333559886529766,0.5388028670417406,0.005592989073573704,1.8559663676075628,6.664341609439837,1.0,0,0.21834023939291158,0.02468368954790631,1.0,0,6.0,0,0.2124405472694324,0.04019726342024143,0.04,0,4.791415360045563,2.0955192324700382,0.7944444444444444
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100013_T264s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:39:32 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.006695457906812918,0.0035539242927597825,0.4439484303561985,0.007490118745675754,2.252513876888038,5.273115251902383,1.0,0,0.1763090968808165,0.03125365463229073,1.0,0,6.0,0,0.10956631651382054,0.07672868567496137,0.04,0,5.852771309340852,1.6239466008760912,0.7277777777777777
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100014_T286s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:39:32 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.006360154681932184,0.003077734823753372,0.5037426314173559,0.00632670300340922,1.9851407000958985,6.113150826239405,1.0,0,0.21687463414097918,0.027847218600083688,1.0,0,6.0,0,0.17104215624796915,0.04840286383260592,0.04,0,4.921276164626703,2.0134499313326573,0.7666666666666667
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100015_T308s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:39:32 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.006153666378980405,0.003556896676886859,0.5142633055844864,0.0071551681745254895,1.9445291723924365,6.066034018910931,1.0,0,0.2568163483909983,0.03739581096703113,1.0,0,6.0,0,0.24103302412231686,0.04740496474489981,0.04,0,4.852043821843425,1.9362365526360612,0.7333333333333333
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100016_T330s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:39:32 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.004677441141309413,0.003204639339559817,0.5334767925435803,0.006349983616544777,1.8744957868402663,6.263412712456109,1.0,0,0.2604426930946138,0.04064093887215527,1.0,0,6.0,0,0.366111705537131,0.04156658313666324,0.04,0,5.522910257315858,1.7105670937938644,0.7722222222222223
