name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),AR1,stdev(AR1),AR2,stdev(AR2),N (mom),bri (kHz),above zero
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10001_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 13:38:30 2022,Equation 1B,2,no triplet,1,3D,0.001018,939.52409,-0.004029,None,0.171857,None,5.8187912043152155,1.6001883150396223,0.849936,None,0.150064,None,0.038492,None,13.96064,None,1.0,None,1.0,None,5.0,None,5.0,None,39.8121832082871,0.13872296793978633,0.6777777777777778
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10002_T24s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 13:38:30 2022,Equation 1B,2,no triplet,1,3D,0.001018,939.52409,-0.002539994675575641,None,0.17636560197637952,None,5.670039898902333,1.6405538491279215,0.8723359191447007,None,0.12766408085529934,None,0.034350110427693856,None,10.936224048414635,None,1.0,None,1.0,None,5.0,None,5.0,None,43.708349916620804,0.12151556945672051,0.65
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10003_T46s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 13:38:31 2022,Equation 1B,2,no triplet,1,3D,0.001018,939.52409,0.00015128091169280822,None,0.18211381888366635,None,5.491071496550168,1.7271283771377537,0.8780460195775088,None,0.12195398042249117,None,0.03349531393088257,None,11.176596453483866,None,1.0,None,1.0,None,5.0,None,5.0,None,41.66671028641651,0.13302088837234458,0.7666666666666667
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10004_T68s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 13:38:31 2022,Equation 1B,2,no triplet,1,3D,0.001018,939.52409,0.006468636652189996,None,0.5741973765604091,None,1.7415614226422607,6.131420093373104,0.6864196772681792,None,0.3135803227318208,None,0.0007166772923724944,None,0.11604818791866588,None,1.0,None,1.0,None,5.0,None,5.0,None,17.537761197672378,0.4093446331727114,0.7888888888888889
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10005_T90s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 13:38:31 2022,Equation 1B,2,no triplet,1,3D,0.001018,939.52409,-0.0034709999118078816,None,0.20554023308547736,None,4.865227527421034,2.168043283348821,0.8493829349567064,None,0.15061706504329364,None,0.07515849564411549,None,9.41027583763674,None,1.0,None,1.0,None,5.0,None,5.0,None,17.368195680954162,0.40723749337368964,0.6555555555555556
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10006_T112s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 13:38:31 2022,Equation 1B,2,no triplet,1,3D,0.001018,939.52409,-0.002475237886489734,None,0.18108193829997998,None,5.522361917417749,1.7291010713343173,0.8590083525226553,None,0.14099164747734472,None,0.033964784129773044,None,12.902193815153527,None,1.0,None,1.0,None,5.0,None,5.0,None,39.18605744028281,0.14204969423228211,0.7
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10007_T134s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 13:38:31 2022,Equation 1B,2,no triplet,1,3D,0.001018,939.52409,-0.0014483644035209187,None,0.18286507361990537,None,5.46851282316793,1.7277711488693945,0.8676608340663597,None,0.13233916593364026,None,0.033204616610658044,None,9.718447628453706,None,1.0,None,1.0,None,5.0,None,5.0,None,40.493805837848804,0.1344886788041365,0.7277777777777777
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10008_T155s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 13:38:31 2022,Equation 1B,2,no triplet,1,3D,0.001018,939.52409,-0.0033424317968512307,None,0.15487138653191232,None,6.456970667037601,1.4430295659292993,0.8456670672688652,None,0.1543329327311348,None,0.043783471325296766,None,14.056787552656255,None,1.0,None,1.0,None,5.0,None,5.0,None,43.65724303516381,0.12166505051426564,0.7
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10009_T177s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 13:38:31 2022,Equation 1B,2,no triplet,1,3D,0.001018,939.52409,-0.0019699384079501225,None,0.14365204000541792,None,6.961265568955961,1.3533225096985584,0.8201165060281113,None,0.17988349397188874,None,0.06803011358263657,None,11.482423028363957,None,1.0,None,1.0,None,5.0,None,5.0,None,33.71731261260207,0.14348601570948807,0.7111111111111111
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100010_T199s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 13:38:31 2022,Equation 1B,2,no triplet,1,3D,0.001018,939.52409,-0.0027143306552308566,None,0.26390820032916,None,3.7891963900808996,2.4169314295968007,0.8262213664567621,None,0.17377863354323786,None,0.005803602111198451,None,3.872921989004843,None,1.0,None,1.0,None,5.0,None,5.0,None,40.25229225036741,0.13122756446836445,0.6555555555555556
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100011_T221s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 13:38:31 2022,Equation 1B,2,no triplet,1,3D,0.001018,939.52409,0.006430992728331031,None,2.4424185141803956,None,0.4094302406381696,22.314901401342482,0.9564103298298411,None,0.04358967017015891,None,0.0001000000143218763,None,0.09926208159636746,None,1.0,None,1.0,None,5.0,None,5.0,None,48.69530622706959,0.10722964786718654,0.7333333333333333
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100012_T242s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 13:38:31 2022,Equation 1B,2,no triplet,1,3D,0.001018,939.52409,-0.0038135782306772947,None,0.16210366010530322,None,6.168892172763994,1.4885962774978145,0.8458914006420779,None,0.1541085993579221,None,0.03995104163025505,None,10.683090810692063,None,1.0,None,1.0,None,5.0,None,5.0,None,40.60446500933348,0.12458800801939086,0.6666666666666666
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100013_T264s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 13:38:31 2022,Equation 1B,2,no triplet,1,3D,0.001018,939.52409,-0.004665367643584051,None,0.132022879717416,None,7.574444688226896,1.222681206143482,0.8144543978571901,None,0.1855456021428099,None,0.0767198348834393,None,19.05454954067641,None,1.0,None,1.0,None,5.0,None,5.0,None,39.15723067173339,0.13759587671951715,0.6666666666666666
