name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),AR1,stdev(AR1),T1,stdev(T1),tauT1,stdev(tauT1),N (mom),bri (kHz),above zero
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10001_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:48:39 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.006779,0.0043890814505716386,0.246421,0.0079430187741482,4.0580956980127505,2.606256773162939,1.0,0,0.639461,0.2979272141359013,1.0,0,6.0,0,0.577453,0.06155684087476069,0.04,0,13.94119757573581,0.5580642167932507,0.7777777777777778
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10002_T24s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:48:39 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.005514834173149685,0.00373311123731509,0.2692578581473116,0.006953150500769277,3.713912035402501,2.8863021177293833,1.0,0,0.4273111605395854,0.17975293127238715,1.0,0,6.0,0,0.5622090910084587,0.06468981590803846,0.04,0,14.207358730432986,0.5520290938384529,0.7666666666666667
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10003_T46s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:48:39 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.008159898433600876,0.0040303738763262055,0.2798157957698935,0.007307043435323844,3.573779661897107,3.039183060471884,1.0,0,0.5736179646454933,0.25343683692394187,1.0,0,6.0,0,0.6176685420959949,0.05394649684341557,0.04,0,13.460770391246456,0.5917265806817658,0.8111111111111111
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10004_T68s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:48:39 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.005240592669436994,0.004271514415718337,0.3114964489035876,0.0075608577747557,3.210309470685214,3.539572890152794,1.0,0,0.7406151540383465,0.32757651687747896,1.0,0,6.0,0,0.6688182214963367,0.043304841927887,0.04,0,12.543016633311565,0.6756497140339555,0.7888888888888889
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10005_T90s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:48:39 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.005716017831686626,0.0029929156181676235,0.2423658664973924,0.005613511101469281,4.125993542125945,2.6719961061585886,1.0,0,0.44549475567196,0.13802235294792278,1.0,0,6.0,0,0.4935595815080407,0.05505931656052891,0.04,0,14.048415793781986,0.570171104531344,0.7944444444444444
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10006_T112s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:48:39 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.007675862689297652,0.0029830666196940516,0.2694294551674538,0.0055464177183543375,3.711546680664471,2.9525176165631772,1.0,0,0.45442850118683176,0.143039056362988,1.0,0,6.0,0,0.5495986579996393,0.049003870333824966,0.04,0,13.338075281951165,0.6044878689328599,0.7666666666666667
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10007_T134s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:48:39 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0076351629658217846,0.0037287656442881794,0.2531744017974467,0.007174169119481955,3.9498464019283213,2.758956258360867,1.0,0,0.3475707264320519,0.12779641225008398,1.0,0,6.0,0,0.43182103681532746,0.0796119651538843,0.04,0,12.881184579198472,0.6179631196443007,0.7611111111111111
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10008_T155s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:48:39 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.005245522199271324,0.003786603158976368,0.2518027149677754,0.006641220898916963,3.971363057495133,2.6977670458247665,1.0,0,0.9195766349814327,0.35808514790328566,1.0,0,6.0,0,0.6240922941499472,0.041526922759214734,0.04,0,14.02269236917727,0.553580192300723,0.7666666666666667
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10009_T177s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:48:39 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.010516686284984145,0.0037097402486434383,0.4001638321350909,0.007284756150533411,2.498976468374111,4.923654474273312,1.0,0,0.3012216574517589,0.06434571296173507,1.0,0,6.0,0,0.3493097542591195,0.05598230745316961,0.04,0,6.682113248454168,1.562040696089205,0.7833333333333333
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100010_T199s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:48:39 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.004340106818636169,0.0032354792406601137,0.27773302415084694,0.005543241688496214,3.6005801004667832,2.9181902353493827,1.0,0,1.2091633810034872,0.363619204816072,1.0,0,6.0,0,0.6531880766683651,0.027703886596976233,0.04,0,13.359528903662113,0.5725706161263177,0.7555555555555555
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100011_T221s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:48:39 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0036467087527468633,0.004685703238785518,0.2895142777775267,0.008127066015969617,3.45406108353812,3.062106303023504,1.0,0,1.015890553912386,0.45970714192340884,1.0,0,6.0,0,0.6609262900609258,0.04217399905339451,0.04,0,13.332674936362196,0.5802281565221864,0.7111111111111111
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100012_T242s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:48:39 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.004834978379603783,0.003733618053578895,0.29326321772060593,0.0068783006029113,3.4099059806153647,3.1858091987934003,1.0,0,0.5257884739827047,0.1752097682029135,1.0,0,6.0,0,0.5444486220081424,0.05036572408317703,0.04,0,11.759526639639677,0.6816219233959812,0.7444444444444445
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100013_T264s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:48:39 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.007361916231314991,0.0036218849274712262,0.22883741713565628,0.00728865617362579,4.369914730365942,2.4209909030966075,1.0,0,0.22918669451166204,0.09388849271374478,1.0,0,6.0,0,0.3193787840396478,0.12240106925217788,0.04,0,14.498351574483486,0.5364004366504311,0.7333333333333333
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100014_T286s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:48:39 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.005657296007438584,0.0038104578107624773,0.2586202194190477,0.007108698951928248,3.866673697231999,2.7213160417194757,1.0,0,0.44614532009917945,0.18160274447145922,1.0,0,6.0,0,0.5345846756662498,0.06599180627075399,0.04,0,14.23858184331493,0.5401083382379848,0.7055555555555556
