name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),AR1,stdev(AR1),AR2,stdev(AR2),T1,stdev(T1),tauT1,stdev(tauT1),N (mom),bri (kHz),above zero
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10001_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:53:09 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.001647,None,0.250336,None,3.9946312156461716,2.647663533410373,0.158261,None,0.841739,None,7.06647,None,0.052587,None,1.0,None,1.0,None,6.0,None,6.0,None,0.0,None,0.04,None,13.94119757573581,0.5580642167932507,0.7777777777777778
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10002_T24s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:53:09 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.001646999999999954,None,0.25033599999999995,None,3.9946312156461725,2.683469785860795,0.15826099999999999,None,0.841739,None,7.066469999999956,None,0.052587000000040525,None,1.0,None,1.0,None,6.0,None,6.0,None,0.0,None,0.04,None,14.207358730432986,0.5520290938384529,0.7666666666666667
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10003_T46s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:53:10 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.001646999999999954,None,0.25033599999999995,None,3.9946312156461725,2.718992073099215,0.15826099999999999,None,0.841739,None,7.066469999999956,None,0.052587000000040525,None,1.0,None,1.0,None,6.0,None,6.0,None,0.0,None,0.04,None,13.460770391246456,0.5917265806817658,0.8111111111111111
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10004_T68s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:53:10 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.001646999999999954,None,0.25033599999999995,None,3.9946312156461725,2.8445991026483397,0.15826099999999999,None,0.841739,None,7.066469999999956,None,0.052587000000040525,None,1.0,None,1.0,None,6.0,None,6.0,None,0.0,None,0.04,None,12.543016633311565,0.6756497140339555,0.7888888888888889
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10005_T90s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:53:10 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.001646999999999954,None,0.25033599999999995,None,3.9946312156461725,2.75986394824501,0.15826099999999999,None,0.841739,None,7.066469999999956,None,0.052587000000040525,None,1.0,None,1.0,None,6.0,None,6.0,None,0.0,None,0.04,None,14.048415793781986,0.570171104531344,0.7944444444444444
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10006_T112s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:53:10 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.001646999999999954,None,0.25033599999999995,None,3.9946312156461725,2.7432837645779524,0.15826099999999999,None,0.841739,None,7.066469999999956,None,0.052587000000040525,None,1.0,None,1.0,None,6.0,None,6.0,None,0.0,None,0.04,None,13.338075281951165,0.6044878689328599,0.7666666666666667
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10007_T134s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:53:10 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.001646999999999954,None,0.25033599999999995,None,3.9946312156461725,2.728024906900328,0.15826099999999999,None,0.841739,None,7.066469999999956,None,0.052587000000040525,None,1.0,None,1.0,None,6.0,None,6.0,None,0.0,None,0.04,None,12.881184579198472,0.6179631196443007,0.7611111111111111
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10008_T155s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:53:10 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.001646999999999954,None,0.25033599999999995,None,3.9946312156461725,2.682052936839925,0.15826099999999999,None,0.841739,None,7.066469999999956,None,0.052587000000040525,None,1.0,None,1.0,None,6.0,None,6.0,None,0.0,None,0.04,None,14.02269236917727,0.553580192300723,0.7666666666666667
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10009_T177s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:53:10 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.001646999999999954,None,0.25033599999999995,None,3.9946312156461725,3.080158343884467,0.15826099999999999,None,0.841739,None,7.066469999999956,None,0.052587000000040525,None,1.0,None,1.0,None,6.0,None,6.0,None,0.0,None,0.04,None,6.682113248454168,1.562040696089205,0.7833333333333333
2022-06-03_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100010_T199s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 15:53:10 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.001646999999999954,None,0.25033599999999995,None,3.9946312156461725,2.630324834397966,0.15826099999999999,None,0.841739,None,7.066469999999956,None,0.052587000000040525,None,1.0,None,1.0,None,6.0,None,6.0,None,0.0,None,0.04,None,13.359528903662113,0.5725706161263177,0.7555555555555555
