To be ignored?,Number,Name,Correlation,Effective Volume fl,Background,Diffusion Amplitude 1,Diffusion Time 1 µs,Diffusion Anomaly 1,Structural Parameter,Triplet Amplitude 1,Triplet Time 1 µs,Number Molecules,Concentration nM/l,Diffusion Coefficient 1 µm²/s,Lateral Focal Radius µm,Axial Focal Radius µm,χ²,Part
,11,T1  P1  R2,HyD 2,1,0.0000416434939849894,0.000426983703160728,616.820674006835,1,5,0.105130378025562,40,2617.15193152941,4345.88264455915,44.1215957814709,0.329940070001714,1.64970035000857,0.0276472015765297,1
,12,T1  P1  R3,HyD 2,1,0.0000363017027441759,0.000425945567946821,680.028037959123,1,5,0.106869758765824,40,2628.63993524862,4364.95892185986,40.0205740484776,0.329940070001714,1.64970035000857,0.0277935351669975,1
,13,T1  P1  R1,HyD 2,1,0.000201078402681185,0.000574159605577846,748.639064934628,1,5,0.160557890521719,40,2074.80178951004,3445.28912490866,36.3527816312397,0.329940070001714,1.64970035000857,0.0982984464069732,1
,14,T1  P1  R2,HyD 2,1,0.000183556266002096,0.000551862514186642,732.463033078214,1,5,0.0968604824961923,40,2006.38493969627,3331.68028293847,37.1556122550118,0.329940070001714,1.64970035000857,0.0523569532889796,1
,15,T1  P1  R3,HyD 2,1,0.000252402205450412,0.00057431748147104,712.947439366622,1,5,0.106915091005264,40,1949.6435319267,3237.45896690295,38.1726771785053,0.329940070001714,1.64970035000857,0.078773741579928,1
,16,T1  P1  R1,HyD 2,1,0.0000223891317365639,0.000225148964885935,404.343685875079,1,5,0.118713936854781,40,5039.79815495924,8368.78099045604,67.306881247039,0.329940070001714,1.64970035000857,0.00733810420489889,1
,17,T1  P1  R2,HyD 2,1,0.0000275576106035692,0.000228433340298334,697.689726370786,1,5,0.215519909522455,40,5580.31331418811,9266.3274497635,39.0074719743266,0.329940070001714,1.64970035000857,0.00895172792046842,1
,18,T1  P1  R3,HyD 2,1,0.0000196919721840776,0.000165417293955415,897.460410331087,1,5,0.151250363179969,40,7122.61527219539,11827.3798790187,30.3245827168509,0.329940070001714,1.64970035000857,0.00478236456282818,1
,19,T1  P1  R1,HyD 2,1,0.000961382898013577,0.00203081142636731,651.878933283163,1,5,0.159090793121786,40,585.573337705833,972.367318379263,41.7487221302216,0.329940070001714,1.64970035000857,0.375609373436387,1
,20,T1  P1  R2,HyD 2,1,0.00493688445898669,0.00206797194927311,602.515539949347,1,5,0.142979542957677,40,564.240385856087,936.943121532253,45.169146094509,0.329940070001714,1.64970035000857,0.334698499278039,1
,21,T1  P1  R3,HyD 2,1,0.000864106023949836,0.00167465923288009,876.23378317039,1,5,0.14262316554624,40,696.46902579283,1156.51392462237,31.0591910183082,0.329940070001714,1.64970035000857,0.48605854698599,1
,22,T1  P1  R1,HyD 2,1,0.0000660046238062239,0.00174099235535124,799.568149819932,1,5,0.185370889723022,40,705.087816801928,1170.82576254522,34.0372643086309,0.329940070001714,1.64970035000857,0.23060989159968,1
,23,T1  P1  R2,HyD 2,1,0.000177433676991906,0.0016125355080811,641.165248928507,1,5,0.118630834007921,40,703.611388797305,1168.37409637944,42.4463311036662,0.329940070001714,1.64970035000857,0.321696571959851,1
,24,T1  P1  R3,HyD 2,1,0.0000858356103015503,0.00160027611913505,674.277096099861,1,5,0.126886278337585,40,715.705347504534,1188.45658552215,40.3619114539128,0.329940070001714,1.64970035000857,0.233603720758539,1
,25,T1  P1  R1,HyD 2,1,0.000290133922447665,0.00846457106944836,903.482143255472,1,5,0.311641306192805,40,171.624878367089,284.989790345966,30.1224685527499,0.329940070001714,1.64970035000857,1.43012323313395,1
,26,T1  P1  R2,HyD 2,1,0.000202881869405508,0.0082760186430093,948.192882986172,1,5,0.247635207044924,40,160.601676764037,266.685335049714,28.7020847092573,0.329940070001714,1.64970035000857,0.962917843350229,1
,27,T1  P1  R3,HyD 2,1,0.0000131322950783392,0.00862477622694006,1157.24250350303,1,5,0.295050775088359,40,164.472891163966,273.113637232456,23.517207815823,0.329940070001714,1.64970035000857,1.44335469873918,1
,28,T1  P1  R1,HyD 2,1,0.000232492797535539,0.00495655006410618,942.591741041003,1,5,0.186467089055834,40,247.996399769451,411.807674093033,28.8726404690619,0.329940070001714,1.64970035000857,0.750164928721862,1
,29,T1  P1  R2,HyD 2,1,0.000111161535148939,0.00509844250542379,854.106603181694,1,5,0.156612064499071,40,232.560037932232,386.174994463194,31.8638356696963,0.329940070001714,1.64970035000857,0.651997810253168,1
,30,T1  P1  R3,HyD 2,1,0.000294094177084138,0.00557446408583555,870.451663420985,1,5,0.274686433803721,40,247.326742579201,410.695682264872,31.2655068533331,0.329940070001714,1.64970035000857,0.820890013926046,1
,31,T1  P1  R1,HyD 2,1,0.0000252447387349618,0.000358144224723334,563.662615730797,1,5,0.0716191269379424,40,3007.57082542799,4994.18841338409,48.2826280981917,0.329940070001714,1.64970035000857,0.0412943676523209,1
,32,T1  P1  R2,HyD 2,1,0.0000201986830654688,0.000387957948092977,686.337183605253,1,5,0.177474184953936,40,3133.76055043499,5203.73136319255,39.652685441325,0.329940070001714,1.64970035000857,0.0592017637529593,1
,33,T1  P1  R3,HyD 2,1,0.000119177999725141,0.00037708434212145,644.812554141607,1,5,0.161602351881678,40,3163.08927281863,5252.43284821474,42.2062385004485,0.329940070001714,1.64970035000857,0.0495817866686483,1
