name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),N (mom),bri (kHz),above zero
2022-04-25_multipletau_0cd20_10dot0-0dot01_2700_correlation-CH1_1,Not known,0cd20_10dot0-0dot01,0,Wed May  4 14:37:18 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.000204,None,0.060664,None,16.48424106554134,0.06066400000000001,0.962984,None,0.037016,None,0.531879,None,4.226529,None,1.0,None,1.0,None,1.0,1.0,0.5568181818181818
2022-04-25_multipletau_0cd20_10dot0-0dot01_2701_correlation-CH1_1,Not known,0cd20_10dot0-0dot01,0,Wed May  4 14:37:18 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.000242,None,0.051929,None,19.257062527682027,0.051929,0.830058,None,0.169942,None,0.932074,None,0.931762,None,1.0,None,1.0,None,1.0,1.0,0.6931818181818182
2022-04-25_multipletau_0cd20_10dot0-0dot01_2702_correlation-CH1_1,Not known,0cd20_10dot0-0dot01,0,Wed May  4 14:37:18 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-5.470175889266127e-05,None,0.047229499980464495,None,21.173207432084382,0.047229499980464495,0.8273376533528012,None,0.17266234664719882,None,0.9563688665043778,None,0.9564393964256546,None,1.0,None,1.0,None,1.0,1.0,0.7045454545454546
2022-04-25_multipletau_0cd20_10dot0-0dot01_2703_correlation-CH1_1,Not known,0cd20_10dot0-0dot01,0,Wed May  4 14:37:18 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.003945548486312123,None,0.0422002214019686,None,23.696558140648783,0.0422002214019686,0.81465809041586,None,0.18534190958413999,None,1.8717764847586968,None,1999.9999540458832,None,1.0,None,1.0,None,1.0,1.0,0.8181818181818182
2022-04-25_multipletau_0cd20_10dot0-0dot01_2704_correlation-CH1_1,Not known,0cd20_10dot0-0dot01,0,Wed May  4 14:37:18 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.261489,None,0.489834,None,2.0415079394243763,0.48983400000000005,0.921965,None,0.078035,None,2000.0,None,24.995187,None,1.0,None,1.0,None,1.0,1.0,0.825
2022-04-25_multipletau_0cd20_10dot0-0dot01_2705_correlation-CH1_1,Not known,0cd20_10dot0-0dot01,0,Wed May  4 14:37:19 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.004038272589939718,None,0.055936059481286535,None,17.877555360054476,0.05593605948128653,0.593741080741078,None,0.406258919258922,None,1.716026351998505,None,381.0874151241147,None,1.0,None,1.0,None,1.0,1.0,0.7954545454545454
2022-04-25_multipletau_0cd20_10dot0-0dot01_2706_correlation-CH1_1,Not known,0cd20_10dot0-0dot01,0,Wed May  4 14:37:19 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.003656061348523476,None,0.04017185550093051,None,24.89304981137445,0.04017185550093051,0.747585249284838,None,0.25241475071516195,None,4.67782275891748,None,1073.1616881409038,None,1.0,None,1.0,None,1.0,1.0,0.8068181818181818
2022-04-25_multipletau_0cd20_10dot0-0dot01_2707_correlation-CH1_1,Not known,0cd20_10dot0-0dot01,0,Wed May  4 14:37:19 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.00013642773825539578,None,0.05171138038635079,None,19.338102996452783,0.0517113803863508,0.8971614444811633,None,0.1028385555188367,None,0.7617120461625482,None,0.7616958856451551,None,1.0,None,1.0,None,1.0,1.0,0.6704545454545454
2022-04-25_multipletau_0cd20_10dot0-0dot01_2708_correlation-CH1_1,Not known,0cd20_10dot0-0dot01,0,Wed May  4 14:37:19 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.0001494499540601879,None,0.05432665784584042,None,18.40716951220599,0.05432665784584041,0.9081727942344309,None,0.09182720576556913,None,0.817541898521025,None,0.817527864348668,None,1.0,None,1.0,None,1.0,1.0,0.7045454545454546
2022-04-25_multipletau_0cd20_10dot0-0dot01_2709_correlation-CH1_1,Not known,0cd20_10dot0-0dot01,0,Wed May  4 14:37:19 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.00029127127509087636,None,0.058543567021358864,None,17.081296048038258,0.058543567021358864,0.9600295032178593,None,0.03997049678214071,None,0.6472452309106985,None,0.6467104894666028,None,1.0,None,1.0,None,1.0,1.0,0.6477272727272727
