name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),N (mom),bri (kHz),above zero
2022-04-25_multipletau_0cd20_10dot0-0dot1_0900_correlation-CH1_1,Not known,0cd20_10dot0-0dot1,0,Wed May  4 14:42:16 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.00031,None,0.047159,None,21.204860153947283,0.047159,0.999987,None,1.3e-05,None,1.020912,None,0.975005,None,1.0,None,1.0,None,1.0,1.0,0.6136363636363636
2022-04-25_multipletau_0cd20_10dot0-0dot1_0901_correlation-CH1_1,Not known,0cd20_10dot0-0dot1,0,Wed May  4 14:42:16 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.00017739628557666975,None,0.046766002655414696,None,21.383054852224305,0.046766002655414696,0.9899747905643573,None,0.010025209435642668,None,1.0832111240938955,None,7.094564818174264,None,1.0,None,1.0,None,1.0,1.0,0.6590909090909091
2022-04-25_multipletau_0cd20_10dot0-0dot1_0902_correlation-CH1_1,Not known,0cd20_10dot0-0dot1,0,Wed May  4 14:42:16 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.00015414003820402034,None,0.050144421745622066,None,19.942397682296665,0.050144421745622066,0.9705516506319004,None,0.02944834936809959,None,1.0422458502335998,None,68.2320426706414,None,1.0,None,1.0,None,1.0,1.0,0.7272727272727273
2022-04-25_multipletau_0cd20_10dot0-0dot1_0903_correlation-CH1_1,Not known,0cd20_10dot0-0dot1,0,Wed May  4 14:42:16 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-6.1e-05,None,0.052221,None,19.149384347293235,0.052221,0.9018,None,0.0982,None,0.975459,None,13.748516,None,1.0,None,1.0,None,1.0,1.0,0.8181818181818182
2022-04-25_multipletau_0cd20_10dot0-0dot1_0904_correlation-CH1_1,Not known,0cd20_10dot0-0dot1,0,Wed May  4 14:42:16 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.00031000000000003247,None,0.047159000000000006,None,21.204860153947283,0.047159,0.999987,None,1.3000000000040757e-05,None,1.0209120000000005,None,0.975005000000028,None,1.0,None,1.0,None,1.0,1.0,0.6590909090909091
2022-04-25_multipletau_0cd20_10dot0-0dot1_0905_correlation-CH1_1,Not known,0cd20_10dot0-0dot1,0,Wed May  4 14:42:16 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.0005771596914408983,None,0.04659790471444435,None,21.460192386934114,0.04659790471444435,0.9703463986275486,None,0.029653601372451432,None,1.2619348253234732,None,612.8070091968988,None,1.0,None,1.0,None,1.0,1.0,0.7727272727272727
2022-04-25_multipletau_0cd20_10dot0-0dot1_0906_correlation-CH1_1,Not known,0cd20_10dot0-0dot1,0,Wed May  4 14:42:16 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.00031000000000003247,None,0.047159000000000006,None,21.204860153947283,0.047159,0.999987,None,1.3000000000040757e-05,None,1.0209120000000005,None,0.975005000000028,None,1.0,None,1.0,None,1.0,1.0,0.5795454545454546
2022-04-25_multipletau_0cd20_10dot0-0dot1_0907_correlation-CH1_1,Not known,0cd20_10dot0-0dot1,0,Wed May  4 14:42:17 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.00025800996927982656,None,0.9879666832811388,None,1.0121798810855618,0.9879666832811389,0.9760159886409983,None,0.023984011359001745,None,0.008494593504168656,None,1.839722563675966,None,1.0,None,1.0,None,1.0,1.0,0.6590909090909091
2022-04-25_multipletau_0cd20_10dot0-0dot1_0908_correlation-CH1_1,Not known,0cd20_10dot0-0dot1,0,Wed May  4 14:42:17 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.0003088123411052468,None,0.04262744173022333,None,23.459066728158565,0.04262744173022333,0.9363655653549141,None,0.06363443464508589,None,1.2483019031461258,None,1.2478919963742732,None,1.0,None,1.0,None,1.0,1.0,0.625
2022-04-25_multipletau_0cd20_10dot0-0dot1_0909_correlation-CH1_1,Not known,0cd20_10dot0-0dot1,0,Wed May  4 14:42:17 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-3.342212095636121e-05,None,0.04509875815779902,None,22.17355955791585,0.045098758157799027,0.9375515792023097,None,0.06244842079769031,None,1.4313397823557459,None,1.4294914516034212,None,1.0,None,1.0,None,1.0,1.0,0.7386363636363636
