name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),N (mom),bri (kHz)
2022-01-20_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF488194_T2334s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488194_T2334s_1,,24 January 2022 23:01:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.012157012677308888,,0.2758122587899614,,3.6256546550439133,156.67546263898075,1,,12.853809478507658,,0.6653478594259656,,4.174653669185177,136.07824284546837
2022-01-20_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF488196_T2359s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488196_T2359s_1,,24 January 2022 23:01:30,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.15626271126200347,,0.47288328646914113,,2.114686707298666,261.8197602489994,1,,88.7248992603687,,0.5,,3.4650285518811947,159.79506495192456
2022-01-20_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF488198_T2383s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488198_T2383s_1,,24 January 2022 22:58:58,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.08176336733321202,,0.3061147739766751,,3.2667485695290117,157.31969149901386,1,,25.7748796316087,,0.5515788024291998,,5.092184410291205,100.9290985839283
2022-01-20_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF488210_T2528s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488210_T2528s_1,,24 January 2022 22:58:58,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.02793938765863157,,0.32568115390667146,,3.070487770030943,167.92837588787557,1,,8.539814395289827,,0.858617163037197,,3.695213225832786,139.54480579040936
2022-01-20_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF488227_T2733s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488227_T2733s_1,,24 January 2022 22:58:58,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.02048965981808181,,0.26651930253096145,,3.7520734539811813,146.59425593720337,1,,6.996286923574041,,0.6516223445101077,,4.653439965052525,118.20501330071872
2022-01-20_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF488234_T2818s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488234_T2818s_1,,24 January 2022 22:58:58,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.014575163892710215,,0.21641790906745959,,4.62068968464292,117.22173421500797,1,,6.904769922078601,,0.5814050514741873,,5.846202750620973,92.65370628843073
2022-01-20_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF488241_T2902s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488241_T2902s_1,,24 January 2022 22:58:58,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.05001696883508103,,0.3104827310773723,,3.2207910453828106,157.21910481227326,1,,8.094651688185586,,0.5439302781652693,,4.557020142852809,111.12419991466992
2022-01-20_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF488251_T3022s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488251_T3022s_1,,24 January 2022 22:58:58,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.033153194866709264,,0.22950142571389467,,4.357271406438401,124.6600958448096,1,,16.878771612841803,,0.6054305251196215,,5.772517988553354,94.1019228257361
2022-01-20_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF488268_T3227s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488268_T3227s_1,,24 January 2022 22:58:58,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.02940853790813174,,0.1485454492406684,,6.731946384838981,71.32114913186558,1,,6.539938266374233,,0.5,,11.195948366699888,42.88642227078699
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF4884_T39s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF4884_T39s_1,,24 January 2022 22:58:58,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.008465260672536924,,0.19275029258743667,,5.188059569592474,100.6729803236654,1,,5.786362869337578,,0.5837119347425975,,6.470131337926487,80.72843012224067
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF4886_T66s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF4886_T66s_1,,24 January 2022 22:58:58,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.02322281887009468,,0.17944115650584988,,5.572857528743131,94.7767403319003,1,,5.950672736931683,,0.5,,8.06464797154485,65.49618700344408
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF4887_T75s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF4887_T75s_1,,24 January 2022 22:58:58,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.004951440783767299,,0.17436655044197488,,5.735044923841495,88.54281449418642,1,,3.525288468740822,,0.5770274405530029,,7.416931884136346,68.46799027171768
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF4889_T106s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48811_T123s_1,,24 January 2022 22:58:58,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.07691725024237558,,0.5550763144067965,,1.8015540819259928,321.3870203776434,1,,18.299515124248753,,0.7627522088066822,,2.219236090981823,260.91188027741816
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48811_T123s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF4889_T106s_1,,24 January 2022 22:58:58,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,0.013253584289799437,,0.4043681193184557,,2.4729941660224233,234.09904405849778,1,,10.946539122163342,,0.7160318893714862,,2.5795615291824543,224.43912385442556
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48813_T148s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48813_T148s_1,,24 January 2022 22:58:58,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.0253370799045468,,0.25290191363524805,,3.9541021482433956,135.29900705156086,1,,13.984007606855556,,0.7168811933056481,,4.894966852637563,109.29856562702186
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48814_T159s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48814_T159s_1,,24 January 2022 23:01:50,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.01967397714448327,,0.15895117902407205,,6.291239902338547,79.94393575811407,1,,6.214285754212945,,0.5,,9.145628068780526,54.99585522766864
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48814_T171s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48814_T171s_1,,24 January 2022 23:01:52,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.035481208585406473,,0.3328332068607239,,3.0045079018165883,182.78569748374608,1,,14.121213108314707,,0.7081106165249899,,3.6805923655560657,149.2174327655422
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48816_T183s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48816_T183s_1,,24 January 2022 23:01:53,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,0.015664174245030898,,0.3379334389995782,,2.9591626178232344,204.80933423526483,1,,10.059897984750055,,0.8532411991490404,,3.0302812707806384,200.0126022436812
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48819_T222s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48819_T222s_1,,24 January 2022 23:01:55,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.01712332992013297,,0.19031810212463166,,5.254360929603744,100.82438457892259,1,,7.542483012368144,,0.5754632694704698,,6.88364381855069,76.96420985141444
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48822_T257s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48822_T257s_1,,24 January 2022 23:01:57,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.03927592380959938,,0.3938666022004457,,2.5389306796088342,229.75889308669312,1,,9.439340104138227,,0.7822508513886303,,3.080754169757484,189.35982805920543
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48822_T273s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48824_T282s_1,,24 January 2022 23:01:58,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.021015611120222523,,0.1869510508168893,,5.348993737293608,91.61916413376494,1,,3.6201850778885407,,0.5897382689597885,,7.593801215454983,64.53880451482543
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48824_T282s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48822_T273s_1,,24 January 2022 23:02:00,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.017538853857087356,,0.1962754462083296,,5.094880787781196,112.58539062054638,1,,9.052873618974454,,0.6478638361175846,,6.408015510549394,89.5187965887868
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48825_T292s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48825_T292s_1,,24 January 2022 23:02:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,0.012916647554170635,,0.2035382075496659,,4.9130824725180275,109.82798285868793,1,,5.282165218142002,,0.6795185907196971,,5.344055959419828,100.97591296121487
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48825_T294s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48825_T294s_1,,24 January 2022 23:02:03,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.005051247086555394,,0.18612951011900766,,5.372603190975031,98.55678593396073,1,,5.6642990411570215,,0.6171679787311664,,6.576783347471716,80.51549851478634
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48827_T317s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48827_T317s_1,,24 January 2022 23:02:05,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.03380906362189358,,0.3255565110537853,,3.0716633396860233,176.9849085341683,1,,13.191579012894472,,0.6093956450519291,,3.8374282550552667,141.674374927013
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48828_T330s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48828_T330s_1,,24 January 2022 23:02:06,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.05542614404800311,,0.4327938658421256,,2.310568792499429,236.96221847198538,1,,14.425931239635108,,0.5757322301656662,,2.953147878208,185.41059160745348
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48829_T341s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48829_T341s_1,,24 January 2022 23:02:08,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.046719495603119506,,0.282421749986029,,3.5408037803372743,159.57046425978837,1,,24.534552437837032,,0.5340558356469596,,4.773809488683417,118.36164964777767
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48840_T474s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48840_T474s_1,,24 January 2022 23:02:09,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.020935313833123612,,0.13164397386203835,,7.596245924997604,65.26566076176607,1,,5.557806385477209,,0.5,,11.941273698278206,41.519759281268925
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48840_T507s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48840_T507s_1,,24 January 2022 23:02:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.011201050549210298,,0.2420461191988358,,4.131444054174325,125.81981510450117,1,,6.956913144757529,,0.6775269130550692,,4.961572293073437,104.77395044994873
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48842_T497s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48842_T497s_1,,24 January 2022 23:02:17,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.019072078848041133,,0.1276179741637412,,7.835886806328256,60.77751121860209,1,,6.426582185901278,,0.5,,12.377910246010769,38.477377183929185
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48843_T546s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48843_T546s_1,,24 January 2022 23:02:19,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.01716661065476912,,0.16130269968151303,,6.1995242607499295,81.30638692177787,1,,2.936982410906408,,0.5773812102089478,,9.050174678769475,55.69904980155478
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48844_T521s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48844_T521s_1,,24 January 2022 23:02:22,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.01959000837248001,,0.16407095518244574,,6.094923985101489,84.9504452997734,1,,6.258890553251589,,0.5,,8.75829633228027,59.12022006774829
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48849_T581s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48849_T581s_1,,24 January 2022 23:02:23,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.026473800038221407,,0.15175390354602858,,6.589616323752024,73.0563574105069,1,,5.9597632397585745,,0.5,,10.588877151241515,45.46633604060992
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48849_T583s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48849_T583s_1,,24 January 2022 23:02:25,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,0.003345206477928495,,0.164190396413198,,6.090490198241691,82.50054940734779,1,,3.778752140015217,,0.8001843415551174,,7.035006328124893,71.42764324974725
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48850_T595s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48850_T595s_1,,24 January 2022 23:01:46,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.000941459467866414,,0.1494596098234795,,6.690770845588706,72.65226250820305,1,,1.9827253897926762,,0.6127862805209738,,8.868322872929916,54.81577100265131
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48851_T605s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48851_T605s_1,,24 January 2022 23:01:48,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,0.0010036496278724094,,0.18575318952952388,,5.383487640415771,101.1265933665554,1,,7.654790968923233,,0.7712856425614696,,6.021315031351827,90.41895260661546
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48861_T728s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48861_T728s_1,,24 January 2022 22:58:58,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.021665314499891793,,0.12418589489954986,,8.052444287725825,59.532501651934034,1,,6.051024903855262,,0.5,,13.21044782913605,36.289922867141335
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48866_T787s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48866_T787s_1,,24 January 2022 22:58:58,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.013013785254051492,,0.3017662101659396,,3.313823636682535,151.1406492767415,1,,6.895295825514387,,0.8744419049734761,,3.8125954792865855,131.37467906019282
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48868_T811s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48868_T811s_1,,24 January 2022 22:58:58,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.03387813167857424,,0.30498512564465363,,3.278848428710346,169.79384787710418,1,,8.747400449431256,,0.6448888295944766,,4.173865807674162,133.39100151218426
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48870_T834s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48870_T834s_1,,24 January 2022 22:58:58,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,0.0073049018236044086,,0.4059573559153452,,2.4633129205042197,233.8036990246368,1,,11.963454343260068,,1.0180072758032461,,2.5548687678299915,225.43642533396994
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48870_T837s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48870_T837s_1,,24 January 2022 22:58:58,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.0632897673374766,,0.3134928813036351,,3.189865096271341,167.5293666307403,1,,13.428187083535937,,0.5427457340473822,,4.666416354722691,114.52531559052971
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48874_T885s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48874_T885s_1,,24 January 2022 22:58:58,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.1733300979528131,,0.5162971270093717,,1.9368691935057936,279.8423915565653,1,,58.10923888404836,,0.5,,3.228663596123847,167.8853197960625
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48876_T910s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48876_T910s_1,,24 January 2022 22:58:58,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.02353395792399627,,0.13321534977695895,,7.50664245279759,62.26822085203249,1,,6.062287464688314,,0.5,,12.32055921407395,37.94053855602421
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48877_T922s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48877_T922s_1,,24 January 2022 22:58:59,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,0.0030797854705726297,,0.20575409603183167,,4.860170559352037,103.97994019473552,1,,6.108354703792266,,0.5566387188041944,,5.693445125628034,88.76620610790911
2022-01-21_tttr2xfcs_CH2_BIN1_DiO LUV 10uM in 20 nM AF48879_T946s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48879_T946s_1,,24 January 2022 22:58:59,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2147.483642,-0.023505343717873182,,0.12874674938201355,,7.7671863934430645,64.27843748715576,1,,6.613528077190718,,0.5,,12.873346971468697,38.78459739470317
