name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),N (mom),bri (kHz)
2022-01-20_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF488146_T1755s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF488146_T1755s_1,,24 January 2022 23:07:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.009743160253095623,,0.27483756017068217,,3.6385128705806102,143.88491382766406,1,,3.128756614563718,,0.5161964262086011,,5.5760714707765695,93.89286018452499
2022-01-20_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF488155_T1864s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF488155_T1864s_1,,24 January 2022 23:07:08,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.01477943365832013,,0.18773103658833978,,5.326769713592,96.77016591129932,1,,3.1860012454308695,,0.5,,6.506334171374267,79.2302025380748
2022-01-20_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF488160_T1924s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF488160_T1924s_1,,24 January 2022 23:07:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.014810385860845427,,0.2667006316326751,,3.7495224284931314,138.86669127584273,1,,4.2443861373331035,,0.5,,4.8715159450272205,106.88866161882774
2022-01-20_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF488194_T2334s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF488194_T2334s_1,,24 January 2022 23:07:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.027596923348139346,,0.3380233986070592,,2.958375083265955,192.0145703164415,1,,5.246426618890114,,0.5,,4.174653669185177,136.07824284546837
2022-01-20_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF488196_T2359s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF488196_T2359s_1,,24 January 2022 23:07:13,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,0.0008561036619960563,,0.30568053124079075,,3.2713892374528744,169.2451513772697,1,,7.05310553830641,,0.5,,3.4650285518811947,159.79506495192456
2022-01-20_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF488198_T2383s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF488198_T2383s_1,,24 January 2022 23:07:15,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,0.009740681849263154,,0.19971786517368542,,5.007063334721439,102.63977960880746,1,,4.037032746571567,,0.5,,5.092184410291205,100.9290985839283
2022-01-20_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF488210_T2528s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF488210_T2528s_1,,24 January 2022 23:07:16,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.006286528834062985,,0.17845519530889725,,5.603647449260576,92.01542907074203,1,,2.5348458178687476,,0.5330668718380394,,3.695213225832786,139.54480579040936
2022-01-20_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF488227_T2733s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF488227_T2733s_1,,24 January 2022 23:07:18,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.012120652559278314,,0.3015849380644952,,3.3158154595444214,165.8814921755857,1,,4.610200000520358,,0.5086505985206313,,4.653439965052525,118.20501330071872
2022-01-20_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF488234_T2818s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF488234_T2818s_1,,24 January 2022 23:07:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.050596172257675036,,0.4597384482850176,,2.1751498134000835,249.01515048132202,1,,12.632612486353786,,0.5,,5.846202750620973,92.65370628843073
2022-01-20_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF488241_T2902s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF488241_T2902s_1,,24 January 2022 23:07:29,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.004944047882483505,,0.19618189109046946,,5.097310431872884,99.34060161927744,1,,2.5787588243061945,,0.5,,4.557020142852809,111.12419991466992
2022-01-20_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF488251_T3022s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF488251_T3022s_1,,24 January 2022 23:07:30,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.0012199993422325913,,0.25471590234287983,,3.925942553260273,138.35604158226434,1,,3.935723423014897,,0.5,,5.772517988553354,94.1019228257361
2022-01-20_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF488268_T3227s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF488268_T3227s_1,,24 January 2022 23:06:52,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,0.0427462145942872,,0.22279486828798703,,4.488433722393414,106.97053398948255,1,,2.6110222104472327,,0.5,,11.195948366699888,42.88642227078699
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF4884_T39s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF4886_T66s_1,,24 January 2022 23:06:54,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,0.006030048894298526,,0.36398971316403644,,2.747330388288577,192.25109333769873,1,,6.633146459755101,,0.5444366248191926,,8.06464797154485,65.49618700344408
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF4886_T66s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF4887_T75s_1,,24 January 2022 23:06:56,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,0.016404437236787188,,0.20210982612264472,,4.947804959236262,102.63076717678581,1,,1.6629635078277867,,0.5,,7.416931884136346,68.46799027171768
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF4887_T75s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF4884_T39s_1,,24 January 2022 23:06:57,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.07840472056009674,,0.43761546951181896,,2.285111175607087,228.56543022631183,1,,29.113242452711113,,0.5,,6.470131337926487,80.72843012224067
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF4889_T106s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF4889_T106s_1,,24 January 2022 23:06:59,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,0.003022963194485534,,0.2424960291708809,,4.123778865242057,140.38715196580006,1,,4.742622856955612,,0.5,,2.5795615291824543,224.43912385442556
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48811_T123s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48811_T123s_1,,24 January 2022 23:07:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,0.012394063741384576,,0.17410317497314343,,5.743720642396422,100.805059035358,1,,1.8002154450159515,,0.5576685399480799,,2.219236090981823,260.91188027741816
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48813_T148s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48813_T148s_1,,24 January 2022 23:07:03,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.02766407747038436,,0.27122810003867465,,3.6869336173405673,145.10326194146873,1,,6.079789422028945,,0.5,,4.894966852637563,109.29856562702186
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48814_T159s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48814_T159s_1,,24 January 2022 23:05:52,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,0.01009581857032096,,0.24718992096371073,,4.045472388604417,124.32330029199385,1,,3.0400992825240833,,0.522533470242618,,9.145628068780526,54.99585522766864
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48814_T171s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48814_T171s_1,,24 January 2022 23:05:52,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.01037276214373305,,0.2298978480337761,,4.349757984046384,126.2555467323019,1,,4.147251290887267,,0.5,,3.6805923655560657,149.2174327655422
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48816_T183s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48816_T183s_1,,24 January 2022 23:05:52,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.033386508985941594,,0.3989274697711038,,2.506721336020753,241.77562816469458,1,,9.455215317797627,,0.5572232581324333,,3.0302812707806384,200.0126022436812
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48819_T222s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48819_T222s_1,,24 January 2022 23:05:52,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.006776429958217486,,0.4793553930780125,,2.0861348687011754,253.94700746872888,1,,9.899543414840688,,0.5071516117778734,,6.88364381855069,76.96420985141444
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48822_T257s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48822_T257s_1,,24 January 2022 23:05:52,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,0.0031776962665347377,,0.27454959846733545,,3.642329129536043,160.15628511997676,1,,3.791892638703915,,0.6206848446781928,,3.080754169757484,189.35982805920543
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48822_T273s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48822_T273s_1,,24 January 2022 23:05:52,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.10471128094566033,,0.5290471599801742,,1.8901906590661495,303.4662883906405,1,,31.770362735596873,,0.5,,6.408015510549394,89.5187965887868
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48824_T282s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48824_T282s_1,,24 January 2022 23:05:52,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,0.01781493468542393,,0.16663515998664702,,6.00113445493816,81.66294870536005,1,,0.886143724330826,,0.5518423525577226,,7.593801215454983,64.53880451482543
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48825_T292s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48825_T292s_1,,24 January 2022 23:05:52,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.0415752534628503,,0.37747832562568745,,2.649158725451202,203.68501607359406,1,,7.905034309832539,,0.5,,5.344055959419828,100.97591296121487
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48825_T294s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48825_T294s_1,,24 January 2022 23:05:52,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.1293804000630461,,0.5474106970907227,,1.8267819852893183,289.85752370290606,1,,40.478033709033895,,0.5,,6.576783347471716,80.51549851478634
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48827_T317s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48827_T317s_1,,24 January 2022 23:05:52,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.009377219270222732,,0.31345423417708357,,3.1902583885182345,170.40565026915894,1,,3.8222422348689182,,0.5,,3.8374282550552667,141.674374927013
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48828_T330s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48828_T330s_1,,24 January 2022 23:05:52,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,0.014704779359089018,,0.19598848435510396,,5.102340595624683,107.30712635536402,1,,1.9556575597382653,,0.5356626047125834,,2.953147878208,185.41059160745348
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48829_T341s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48829_T341s_1,,24 January 2022 23:05:52,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.027868289336818772,,0.4390482887768258,,2.277653792447221,248.06566518354003,1,,15.962000981309997,,0.5,,4.773809488683417,118.36164964777767
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48840_T474s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48840_T474s_1,,24 January 2022 23:05:53,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,0.01121247344664703,,0.15739691926859567,,6.353364504507955,78.03330176508382,1,,1.0335095740840867,,0.594260498542777,,11.941273698278206,41.519759281268925
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48840_T507s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48840_T507s_1,,24 January 2022 23:05:53,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.0030085715470601973,,0.21395664380264756,,4.673844112653003,111.21841346902377,1,,2.2788620544202334,,0.5040973025703569,,4.961572293073437,104.77395044994873
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48842_T497s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48842_T497s_1,,24 January 2022 23:05:53,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,0.015153978848598744,,0.27808467114976815,,3.596027051276874,132.4366283924941,1,,3.7925214264172786,,0.5,,12.377910246010769,38.477377183929185
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48843_T546s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48843_T546s_1,,24 January 2022 23:05:53,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.029654786967533518,,0.3191942611557205,,3.1328884058856716,160.8933523864167,1,,8.269213555507465,,0.5,,9.050174678769475,55.69904980155478
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48844_T521s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48844_T521s_1,,24 January 2022 23:05:53,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,0.021411661029881977,,0.30328594582708995,,3.2972183965627018,157.0313046725702,1,,4.189707477504075,,0.5,,8.75829633228027,59.12022006774829
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48849_T581s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48849_T581s_1,,24 January 2022 23:05:53,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.003191722125095088,,0.22601985819875012,,4.4243899981595955,108.80898057051729,1,,2.6424212791000055,,0.5,,10.588877151241515,45.46633604060992
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48849_T583s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48849_T583s_1,,24 January 2022 23:05:53,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,0.00006920411897102751,,0.19116872631156173,,5.230981130094608,96.05631812055844,1,,1.5376272358998861,,0.5034158058953574,,7.035006328124893,71.42764324974725
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48850_T595s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48850_T595s_1,,24 January 2022 23:05:53,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.026584854592078613,,0.26495922650787695,,3.7741656072137992,128.79658458198804,1,,3.948380110764043,,0.5,,8.868322872929916,54.81577100265131
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48851_T605s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48851_T605s_1,,24 January 2022 23:05:53,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.0515943843750709,,0.3881154260402225,,2.5765530893800768,211.29538054160156,1,,8.391089755115235,,0.5,,6.021315031351827,90.41895260661546
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48861_T728s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48861_T728s_1,,24 January 2022 23:05:53,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.018074525165021896,,0.24710365647353993,,4.046884672898723,118.45708282014624,1,,3.374030189100533,,0.5,,13.21044782913605,36.289922867141335
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48866_T787s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48866_T787s_1,,24 January 2022 23:05:53,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.0034326024237480526,,0.13757313776866276,,7.268860885339101,68.90398150926308,1,,1.1412748561004602,,0.5,,3.8125954792865855,131.37467906019282
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48868_T811s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48868_T811s_1,,24 January 2022 23:05:53,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.025601033589157076,,0.3010647295577375,,3.3215448434261785,167.61125246235136,1,,7.00049017228272,,0.5,,4.173865807674162,133.39100151218426
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48870_T834s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48870_T834s_1,,24 January 2022 23:05:53,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.023232456088630508,,0.30636275541860153,,3.264104341383276,176.44401417173964,1,,5.8158731260440675,,0.5,,2.5548687678299915,225.43642533396994
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48870_T837s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48870_T837s_1,,24 January 2022 23:05:53,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.020199382652435694,,0.22790502151715197,,4.387792745166612,121.79154993236838,1,,3.1216025671361924,,0.5,,4.666416354722691,114.52531559052971
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48874_T885s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48874_T885s_1,,24 January 2022 23:05:53,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,0.0350923999576339,,0.21765483849481235,,4.59443036927403,117.97286359321664,1,,2.023275234208568,,0.5424346952018093,,3.228663596123847,167.8853197960625
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48876_T910s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48876_T910s_1,,24 January 2022 23:05:53,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.0027612548484212724,,0.2002537545583629,,4.993664174763602,93.60366531459256,1,,2.5994258165735866,,0.5,,12.32055921407395,37.94053855602421
2022-01-21_tttr2xfcs_CH2_BIN1_shift_DiO LUV 10uM in 20 nM AF48877_T922s_1_correlation-CH2_2,Not known,shift_DiO LUV 10uM in 20 nM AF48877_T922s_1,,24 January 2022 23:05:53,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.009322962357823166,,0.24296397674806178,,4.115836484833867,122.7843345963336,1,,3.442260658473397,,0.5,,5.693445125628034,88.76620610790911
