name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),N (mom),bri (kHz)
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF488132_T1585s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488132_T1585s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.02979738020444697,,0.20035338728917051,,4.991180900558959,105.03199621930801,1,,19.52620840406747,,0.5,,5.412701662885374,96.85734585326536
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF488146_T1755s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488146_T1755s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.06482854094924916,,0.3081765951225067,,3.244892752489782,161.33880247433115,1,,20.77341164999453,,0.5,,5.5760714707765695,93.89286018452499
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF488155_T1864s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488155_T1864s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.047833585750674715,,0.20419205509668972,,4.897350190860641,105.25536644644052,1,,20.70877862612833,,0.5,,6.506334171374267,79.2302025380748
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF488160_T1924s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488160_T1924s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.05859243673252925,,0.29215364689466833,,3.422856468262863,152.1196633096498,1,,21.02466890194124,,0.5,,4.8715159450272205,106.88866161882774
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF488194_T2334s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488194_T2334s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.07804617091146712,,0.36966105837337904,,2.7051808064401044,209.98637839505776,1,,21.013008265659007,,0.5,,4.174653669185177,136.07824284546837
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF488196_T2359s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488196_T2359s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.0347446900636266,,0.3281751815626785,,3.047153033444758,181.69969168918675,1,,20.88264434491397,,0.5,,3.4650285518811947,159.79506495192456
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF488198_T2383s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488198_T2383s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.01998034732145701,,0.2175076735509496,,4.597538945060516,111.78238690404054,1,,19.98989054975949,,0.5,,5.092184410291205,100.9290985839283
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF488210_T2528s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488210_T2528s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.04087965092740512,,0.1986831868618465,,5.033138514610931,102.44542702491854,1,,19.61265006116939,,0.5,,3.695213225832786,139.54480579040936
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF488227_T2733s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488227_T2733s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.0620990324441526,,0.3336698300755944,,2.9969745834480914,183.52922285222667,1,,20.78950747096677,,0.5,,4.653439965052525,118.20501330071872
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF488234_T2818s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488234_T2818s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.07819711996360826,,0.4793953067824487,,2.085961180370511,259.66219467566196,1,,21.0243012981841,,0.5,,5.846202750620973,92.65370628843073
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF488241_T2902s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488241_T2902s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.04144930067147851,,0.21326751134254854,,4.68894673035223,107.99224518049347,1,,19.59333650643728,,0.5,,4.557020142852809,111.12419991466992
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF488251_T3022s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488251_T3022s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.044172243620289264,,0.27896467785595913,,3.58468322113648,151.52743984341566,1,,20.855871118327723,,0.5,,5.772517988553354,94.1019228257361
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF488268_T3227s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488268_T3227s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,0.0012937802705083716,,0.2430154872036214,,4.11496407701006,116.67906282421005,1,,19.069515667965366,,0.5,,11.195948366699888,42.88642227078699
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF4884_T39s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF4884_T39s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.05905240644260591,,0.42147257496079293,,2.372633617010606,220.13403806764504,1,,21.128425507765062,,0.5,,6.470131337926487,80.72843012224067
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF4886_T66s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF4886_T66s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.04809519346598751,,0.40693077291627466,,2.457420442385045,214.93158508754888,1,,20.68223167521081,,0.5,,8.06464797154485,65.49618700344408
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF4887_T75s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF4887_T75s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.02518034544442678,,0.2210462910883625,,4.523939284736759,112.24664763313041,1,,20.87127064639714,,0.5,,7.416931884136346,68.46799027171768
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF4889_T106s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF4889_T106s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.03394152741884656,,0.26407654914350764,,3.7867807771774844,152.88066679677172,1,,20.913176757071895,,0.5,,2.5795615291824543,224.43912385442556
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48811_T123s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48811_T123s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.024895049244500915,,0.19644851388693665,,5.090392287597232,113.74292308474983,1,,19.385392926683235,,0.5,,2.219236090981823,260.91188027741816
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48813_T148s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48813_T148s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.06331318101366107,,0.2932452526100476,,3.410114881995319,156.88213240626814,1,,20.886471697700095,,0.5,,4.894966852637563,109.29856562702186
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48814_T159s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48814_T159s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.039631262631043045,,0.27673204422943704,,3.6136039206609025,139.18140715860503,1,,20.790125262720217,,0.5,,9.145628068780526,54.99585522766864
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48814_T171s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48814_T171s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.044730612256481464,,0.2506752165355199,,3.9892256355478333,137.66608424834146,1,,19.576179893956514,,0.5,,3.6805923655560657,149.2174327655422
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48816_T183s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48816_T183s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.08021289058637587,,0.44127902867526964,,2.266139868468312,267.44338868187333,1,,20.779243001118626,,0.5,,3.0302812707806384,200.0126022436812
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48819_T222s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48819_T222s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.0526200110136438,,0.514493698044917,,1.9436584039804834,272.5621467218231,1,,20.98075266340773,,0.5,,6.88364381855069,76.96420985141444
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48822_T257s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48822_T257s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.0596998226944419,,0.32673027584083136,,3.0606285182067303,190.59546073646348,1,,20.677172943906548,,0.5,,3.080754169757484,189.35982805920543
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48822_T273s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48822_T273s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.07036306876661833,,0.512531174964127,,1.9511008282959408,293.99256836892624,1,,21.100609771088635,,0.5,,6.408015510549394,89.5187965887868
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48824_T282s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48824_T282s_1,,24 January 2022 22:51:47,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.02970477600197928,,0.18746961294620942,,5.334197816298525,91.87329605028604,1,,20.84293746558093,,0.5,,7.593801215454983,64.53880451482543
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48825_T292s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48825_T292s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.08233890190858373,,0.40470269676771925,,2.470949682289748,218.375121696127,1,,20.831766049627703,,0.5,,5.344055959419828,100.97591296121487
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48825_T294s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48825_T294s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.08633965275916355,,0.5143980630653447,,1.9440197617403714,272.37711931848014,1,,21.140880053778698,,0.5,,6.576783347471716,80.51549851478634
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48827_T317s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48827_T317s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.0634432902636971,,0.3481073134203291,,2.8726773654207323,189.24438287641382,1,,20.889148055614346,,0.5,,3.8374282550552667,141.674374927013
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48828_T330s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48828_T330s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.028758662926828663,,0.21893255826404517,,4.567616657518536,119.86940850247551,1,,19.140681188991586,,0.5,,2.953147878208,185.41059160745348
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48829_T341s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48829_T341s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.04380413728879316,,0.45178668665707467,,2.2134339712383837,255.26295811079427,1,,20.97687234791713,,0.5,,4.773809488683417,118.36164964777767
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48840_T474s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48840_T474s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.03108554515204481,,0.1773437763057366,,5.638765683414922,87.92243505738179,1,,19.30378180749626,,0.5,,11.941273698278206,41.519759281268925
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48840_T507s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48840_T507s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.042542491868687825,,0.23700217814651992,,4.219370504611051,123.19788614029807,1,,20.865947351468275,,0.5,,4.961572293073437,104.77395044994873
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48842_T497s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48842_T497s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.009356189358938652,,0.3094249928724793,,3.231800995506919,147.36232179562498,1,,20.915305522881102,,0.5,,12.377910246010769,38.477377183929185
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48843_T546s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48843_T546s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.05023085821007557,,0.3457379335274972,,2.8923641377652536,174.27298025653803,1,,20.881535587014323,,0.5,,9.050174678769475,55.69904980155478
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48844_T521s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48844_T521s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.027880873160733607,,0.33480862990946497,,2.9867808373709135,173.35269468864018,1,,20.976466058478483,,0.5,,8.75829633228027,59.12022006774829
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48849_T581s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48849_T581s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.047379627955493074,,0.24798812839307333,,4.032451095461115,119.38479945559969,1,,20.89526635556414,,0.5,,10.588877151241515,45.46633604060992
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48849_T583s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48849_T583s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.042879423778669205,,0.20826155409657982,,4.801654363609796,104.6449305728993,1,,20.87944467891278,,0.5,,7.035006328124893,71.42764324974725
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48850_T595s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48850_T595s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.07216924120967805,,0.29163337173052617,,3.428962858626535,141.76287696818295,1,,21.00880505515167,,0.5,,8.868322872929916,54.81577100265131
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48851_T605s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48851_T605s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.09120758754298808,,0.4138786387326907,,2.4161672200866207,225.32122817504535,1,,20.833063490062237,,0.5,,6.021315031351827,90.41895260661546
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48861_T728s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48861_T728s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.05755584999336816,,0.27400644740243857,,3.649549160174617,131.35380065361494,1,,20.94494194892467,,0.5,,13.21044782913605,36.289922867141335
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48866_T787s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48866_T787s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.034085595878208634,,0.1466585271994778,,6.818560223503735,73.45443020512711,1,,20.291159152981955,,0.5,,3.8125954792865855,131.37467906019282
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48868_T811s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48868_T811s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.061735921677092666,,0.32403677995106145,,3.086069427523097,180.40044282586376,1,,20.88638476585814,,0.5,,4.173865807674162,133.39100151218426
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48870_T834s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48870_T834s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.06594924999566215,,0.33357306825363575,,2.9978439363685068,192.1152951566695,1,,20.84277422683989,,0.5,,2.5548687678299915,225.43642533396994
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48870_T837s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48870_T837s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.047720296869023446,,0.24332667312006007,,4.109701526665714,130.0328200839952,1,,20.856769441642395,,0.5,,4.666416354722691,114.52531559052971
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48874_T885s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48874_T885s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.01608570977639727,,0.24641546227904737,,4.058186896029981,133.56164245987276,1,,20.80916216886647,,0.5,,3.228663596123847,167.8853197960625
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48876_T910s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48876_T910s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.01635337008426192,,0.22217834392024305,,4.50088871109318,103.85177241907734,1,,20.893792746845314,,0.5,,12.32055921407395,37.94053855602421
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48877_T922s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48877_T922s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.05326595990968753,,0.26744410570109717,,3.7390990441854317,135.15561853958124,1,,21.012648985763118,,0.5,,5.693445125628034,88.76620610790911
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48879_T946s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48879_T946s_1,,24 January 2022 22:51:01,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,2415.919098,-0.0009758916699022685,,0.30906556131306157,,3.235559457842897,154.30487726993226,1,,20.91790778503879,,0.5,,12.873346971468697,38.78459739470317
