name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),AR1,stdev(AR1),alpha1,stdev(alpha1),N (mom),bri (kHz)
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48823_T268s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48823_T268s_1,,13 February 2022 18:39:07,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,-0.00860274234844633,,0.2887279116247251,,3.4634684065451653,150.39232078349715,1,,2.676701661402623,,5,,0.5,,5.6274301650513205,92.56536145633959
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48823_T287s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48823_T287s_1,,13 February 2022 18:39:07,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.012299199879165031,,0.21355283408830536,,4.682681942710693,119.39064711435792,1,,2.0568966596624683,,5,,0.5369240260001883,,2.845674811503627,196.4723415046846
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48829_T342s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48829_T342s_1,,13 February 2022 18:39:07,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.028225919063241463,,0.19147301395013058,,5.2226680897207345,94.09963873435956,1,,1.328437682286191,,5,,0.5,,5.656176065177315,86.89187861736673
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48832_T378s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48832_T378s_1,,13 February 2022 18:39:07,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,-0.0037747352881931833,,0.16513769116601104,,6.055552750793344,83.55787136909571,1,,1.0791173122677045,,5,,0.5,,6.063669973321157,83.45018871859035
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48846_T584s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48846_T584s_1,,13 February 2022 18:39:07,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.05072200911308561,,0.5186444731381334,,1.9281030682720965,301.94847188941094,1,,7.5924842054776365,,5,,0.5,,4.391758677586067,132.5703300992708
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48848_T610s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48848_T610s_1,,13 February 2022 18:39:07,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0035364263136855806,,0.1713377214248179,,5.836426396266713,95.35989775623142,1,,2.1605274768360068,,5,,0.5,,2.0055341794701635,277.5264917879828
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48851_T607s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48851_T607s_1,,13 February 2022 18:39:08,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.005946572575822601,,0.2200066861415264,,4.5453164062328435,121.27148863804061,1,,3.114670927333508,,5,,0.5,,3.1624814666468555,174.3076966618758
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48869_T823s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48869_T823s_1,,13 February 2022 18:39:08,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.013671108910789476,,0.39101803843829297,,2.5574267724168207,203.36571283025174,1,,5.1244529476378435,,5,,0.5,,9.72720758901272,53.47052840939971
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48869_T825s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48869_T825s_1,,13 February 2022 18:39:08,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.03557667630766781,,0.21334975157051952,,4.687139275479612,104.0486205950339,1,,3.153806454132361,,5,,0.5,,12.39908359867203,39.33474339180007
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48878_T934s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48878_T934s_1,,13 February 2022 18:39:08,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,-0.0021447538318175034,,0.2307646319596324,,4.333419690478954,122.29719964189044,1,,3.1771833411288197,,5,,0.5,,7.096885926984294,74.6794584768937
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48882_T982s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48882_T982s_1,,13 February 2022 18:39:08,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.059164493150590636,,0.3585046720114779,,2.789363927642159,184.04925476139474,1,,5.0378566533411435,,5,,0.5,,6.997162917643697,73.37345703644294
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF48895_T1139s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488100_T1197s_1,,13 February 2022 18:39:08,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.03770578608808573,,0.2897811794422398,,3.4508797359606422,143.4469594240546,1,,4.095602917528874,,5,,0.5,,6.450681444835977,76.74273939446576
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF488100_T1197s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF48895_T1139s_1,,13 February 2022 18:39:08,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.00561495538578508,,0.15723786581754393,,6.359791229679895,76.81475581215241,1,,1.5055465278511893,,5,,0.5,,5.799231987638304,84.24395655369942
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF488132_T1585s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488132_T1585s_1,,13 February 2022 18:39:08,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.007541463197023461,,0.18151452526256834,,5.509200977461491,95.15602999819139,1,,2.618990794859154,,5,,0.5,,5.412701662885374,96.85734585326536
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF488146_T1755s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488146_T1755s_1,,13 February 2022 18:39:08,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.002649818708169451,,0.2643447717240926,,3.782938446173396,138.39165460752017,1,,2.7829091663321726,,5,,0.5,,5.5760714707765695,93.89286018452499
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF488155_T1864s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488155_T1864s_1,,13 February 2022 18:39:08,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,-0.0005307532155529202,,0.1720118299406027,,5.813553639568333,88.66734890810382,1,,2.7588887695823043,,5,,0.5,,6.506334171374267,79.2302025380748
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF488160_T1924s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488160_T1924s_1,,13 February 2022 18:39:08,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0033991698884034203,,0.24733702483567527,,4.043066341015365,128.7843754200285,1,,3.696650966464784,,5,,0.5,,4.8715159450272205,106.88866161882774
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF488194_T2334s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488194_T2334s_1,,13 February 2022 18:39:08,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,-0.004983295156589078,,0.3151861618251652,,3.1727281242591587,179.04185237454624,1,,4.5054906955678184,,5,,0.5,,4.174653669185177,136.07824284546837
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF488196_T2359s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488196_T2359s_1,,13 February 2022 18:39:08,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.02240672310368108,,0.29190445834304685,,3.4257784402347067,161.6177976380603,1,,4.097277175604799,,5,,0.5,,3.4650285518811947,159.79506495192456
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF488198_T2383s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488198_T2383s_1,,13 February 2022 18:39:08,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.01925014604890863,,0.19523833202939792,,5.121945007445698,100.33764056741438,1,,3.2286694284187787,,5,,0.5,,5.092184410291205,100.9290985839283
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF488210_T2528s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488210_T2528s_1,,13 February 2022 18:39:08,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,-0.00006063608690726299,,0.1757902393860617,,5.688597976158677,90.64131910285978,1,,2.474904781301392,,5,,0.5,,3.695213225832786,139.54480579040936
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_DiO LUV 10uM in 20 nM AF488227_T2733s_1_correlation-CH2_2,Not known,DiO LUV 10uM in 20 nM AF488227_T2733s_1,,13 February 2022 18:39:08,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.003334602126105124,,0.29062030381651444,,3.440915816505919,159.85058790733072,1,,3.5163883905919593,,5,,0.5,,4.653439965052525,118.20501330071872
