name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),N (mom),bri (kHz),above zero
2022-07-14_multipletau_1-cuts_50dot0_0000_correlation-CH1_1,Not known,1-cuts,0,Thu Jul 14 16:56:43 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-7.4e-05,1.66784350942403e-05,1.0,62.733460725760466,1.0,1.0,1.0,0,0.003617,0.09717307223358174,1.0,0,1.0,1.0,0.46808510638297873
2022-07-14_multipletau_1-cuts_50dot0_0001_correlation-CH1_1,Not known,1-cuts,0,Thu Jul 14 16:56:43 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-6.261290187170587e-05,1.4887014847456342e-05,0.9999996121284245,8.125690641533964,1.000000387871726,0.9999996121284244,1.0,0,0.0035808811685278065,0.0874157678162452,1.0,0,1.0,1.0,0.5319148936170213
2022-07-14_multipletau_1-cuts_50dot0_0002_correlation-CH1_1,Not known,1-cuts,0,Thu Jul 14 16:56:43 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-5.703880988550125e-05,1.6540244279067542e-05,0.9999985496288665,27.16691159324196,1.000001450373237,0.9999985496288665,1.0,0,0.0035731400491004353,0.09734533855707772,1.0,0,1.0,1.0,0.5425531914893617
2022-07-14_multipletau_1-cuts_50dot0_0003_correlation-CH1_1,Not known,1-cuts,0,Thu Jul 14 16:56:43 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-7.35404234860626e-05,1.5915227334364454e-05,0.9999996932589784,25.504489892250692,1.0000003067411156,0.9999996932589784,1.0,0,0.0036173423735600353,0.09252067407484259,1.0,0,1.0,1.0,0.5425531914893617
2022-07-14_multipletau_1-cuts_50dot0_0004_correlation-CH1_1,Not known,1-cuts,0,Thu Jul 14 16:56:43 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-3.170046250555725e-05,1.3136484731565016e-05,0.9999969499844646,12.899906886193978,1.000003050024838,0.9999969499844646,1.0,0,0.003305497214134357,0.08352650032478054,1.0,0,1.0,1.0,0.5531914893617021
2022-07-14_multipletau_1-cuts_50dot0_0005_correlation-CH1_1,Not known,1-cuts,0,Thu Jul 14 16:56:43 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-2.58753977503412e-05,1.1046835156435725e-05,0.9999729330285375,15.049676119261143,1.0000270677041032,0.9999729330285375,1.0,0,0.0035398460838426565,0.06560738568896055,1.0,0,1.0,1.0,0.5851063829787234
2022-07-14_multipletau_1-cuts_50dot0_0006_correlation-CH1_1,Not known,1-cuts,0,Thu Jul 14 16:56:43 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-3.660703951746669e-05,1.4566751411260022e-05,0.9999705204233057,20.425701089127188,1.0000294804457655,0.9999705204233056,1.0,0,0.0032377627673106243,0.09454707688849306,1.0,0,1.0,1.0,0.5212765957446809
2022-07-14_multipletau_1-cuts_50dot0_0007_correlation-CH1_1,Not known,1-cuts,0,Thu Jul 14 16:56:43 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-7.35404234860626e-05,1.6554978778449973e-05,0.9999996932589784,26.529460023958478,1.0000003067411156,0.9999996932589784,1.0,0,0.0036173423735600353,0.09623888098298315,1.0,0,1.0,1.0,0.5425531914893617
2022-07-14_multipletau_1-cuts_50dot0_0008_correlation-CH1_1,Not known,1-cuts,0,Thu Jul 14 16:56:43 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-4.100052747491034e-05,1.4382004925196732e-05,0.12929368165695518,0.4363542911173623,7.734329993427071,0.12929368165695518,1.0,0,0.026517005833038353,0.09153775496566172,1.0,0,1.0,1.0,0.5531914893617021
2022-07-14_multipletau_1-cuts_50dot0_0009_correlation-CH1_1,Not known,1-cuts,0,Thu Jul 14 16:56:43 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-4.653517587693834e-05,1.3555781133079153e-05,0.999999920896739,4.276894176137667,1.0000000791032673,0.999999920896739,1.0,0,0.0030284792068877822,0.0940287949793515,1.0,0,1.0,1.0,0.5425531914893617
