name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2)
average_data,Not known,average_data,average_data,Wed May 11 12:24:19 2022,Equation 1A,2,no triplet,1,2D,1.0,14336.0,-0.037069,None,0.448375,None,2.2302759966545858,0.485813,None,0.514187,None,409.662863,None,51.237509,None,1.0,None,1.0,None
