name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),N (mom),bri (kHz),above zero
2022-04-25_multipletau_dirty_0dot2-0dot01_2200_correlation-CH1_1,Not known,dirty_0dot2-0dot01,0,Thu Jul 21 14:30:28 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.099954,None,0.402779,None,2.482751086824288,0.402779,0.0,None,1.0,None,565.060114,None,680.484011,None,1.0,None,1.0,None,1.0,1.0,0.776595744680851
2022-04-25_multipletau_dirty_0dot2-0dot01_2201_correlation-CH1_1,Not known,dirty_0dot2-0dot01,0,Thu Jul 21 14:30:28 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0054401802028687385,None,0.03796602142613838,None,26.339341401507305,0.03796602142613838,0.705553024284193,None,0.294446975715807,None,43.18167554251703,None,1623.9364468770532,None,1.0,None,1.0,None,1.0,1.0,0.8297872340425532
2022-04-25_multipletau_dirty_0dot2-0dot01_2202_correlation-CH1_1,Not known,dirty_0dot2-0dot01,0,Thu Jul 21 14:30:28 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0536902715781854,None,0.24118603524145102,None,4.146177033006498,0.24118603524145102,0.3832927114130898,None,0.6167072885869103,None,114.57948689003821,None,1975.1351034451727,None,1.0,None,1.0,None,1.0,1.0,0.8191489361702128
2022-04-25_multipletau_dirty_0dot2-0dot01_2203_correlation-CH1_1,Not known,dirty_0dot2-0dot01,0,Thu Jul 21 14:30:28 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.021418959385275493,None,0.2727401552446805,None,3.666493476557864,0.2727401552446805,0.5310808764521182,None,0.4689191235478818,None,231.66291340141072,None,203.62963736567264,None,1.0,None,1.0,None,1.0,1.0,0.723404255319149
2022-04-25_multipletau_dirty_0dot2-0dot01_2204_correlation-CH1_1,Not known,dirty_0dot2-0dot01,0,Thu Jul 21 14:30:28 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0016573748041918135,None,0.036855457521265185,None,27.133023634912448,0.036855457521265185,0.9999993153444627,None,6.846555372641561e-07,None,59.18144181089254,None,8383.398758713469,None,1.0,None,1.0,None,1.0,1.0,0.7553191489361702
2022-04-25_multipletau_dirty_0dot2-0dot01_2205_correlation-CH1_1,Not known,dirty_0dot2-0dot01,0,Thu Jul 21 14:30:28 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.17284933849071527,None,0.8631172775115671,None,1.158591104656225,0.8631172775115671,0.8251581488060236,None,0.17484185119397644,None,750.2941970702547,None,706.2902111219722,None,1.0,None,1.0,None,1.0,1.0,0.8085106382978723
2022-04-25_multipletau_dirty_0dot2-0dot01_2206_correlation-CH1_1,Not known,dirty_0dot2-0dot01,0,Thu Jul 21 14:30:29 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.09398254541364925,None,0.38353400027781487,None,2.6073307693076617,0.38353400027781487,0.03403654042971238,None,0.9659634595702876,None,750.5733290971849,None,989.1513500542586,None,1.0,None,1.0,None,1.0,1.0,0.8723404255319149
2022-04-25_multipletau_dirty_0dot2-0dot01_2207_correlation-CH1_1,Not known,dirty_0dot2-0dot01,0,Thu Jul 21 14:30:29 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.05025067438654429,None,0.3430383670581224,None,2.9151258169048067,0.3430383670581224,0.23100094688902229,None,0.7689990531109777,None,726.7231569177937,None,768.3013057912141,None,1.0,None,1.0,None,1.0,1.0,0.8723404255319149
2022-04-25_multipletau_dirty_0dot2-0dot01_2208_correlation-CH1_1,Not known,dirty_0dot2-0dot01,0,Thu Jul 21 14:30:30 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.08645881433648517,None,0.15030600057358057,None,6.653094328795353,0.15030600057358057,0.0003574870700744359,None,0.9996425129299256,None,9994.359938240481,None,5527.969496864346,None,1.0,None,1.0,None,1.0,1.0,0.8191489361702128
2022-04-25_multipletau_dirty_0dot2-0dot01_2209_correlation-CH1_1,Not known,dirty_0dot2-0dot01,0,Thu Jul 21 14:30:30 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.08958482191039974,None,0.19343589706255054,None,5.169671271907894,0.19343589706255054,0.6801754918244013,None,0.3198245081755987,None,5454.1378496532025,None,71.59906674608425,None,1.0,None,1.0,None,1.0,1.0,0.8191489361702128
