name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),N (mom),bri (kHz),above zero
2022-04-25_multipletau_dirty_0dot2-0dot01_2200_correlation-CH1_1,Not known,dirty_0dot2-0dot01,0,Thu Jul 21 14:29:46 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.099953,0.01987695890840227,0.402779,0.01929960649613946,2.482751086824288,0.402779,1.0,0,680.481365,126.99492513710776,1.0,0,1.0,1.0,0.776595744680851
2022-04-25_multipletau_dirty_0dot2-0dot01_2201_correlation-CH1_1,Not known,dirty_0dot2-0dot01,0,Thu Jul 21 14:29:46 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0013038072325544103,0.00034108726649102365,0.03169931106680004,0.0005381567480591486,31.54642692053141,0.03169931106680004,1.0,0,89.35089714787196,6.4060136443504625,1.0,0,1.0,1.0,0.8297872340425532
2022-04-25_multipletau_dirty_0dot2-0dot01_2202_correlation-CH1_1,Not known,dirty_0dot2-0dot01,0,Thu Jul 21 14:29:46 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.02353115503342529,0.003991075379421318,0.20132341211583707,0.003964380009205753,4.9671321854242265,0.20132341211583707,1.0,0,527.3382959269309,42.66316804460116,1.0,0,1.0,1.0,0.8191489361702128
2022-04-25_multipletau_dirty_0dot2-0dot01_2203_correlation-CH1_1,Not known,dirty_0dot2-0dot01,0,Thu Jul 21 14:29:46 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.034121638951569055,0.004771396253448139,0.2917500278752324,0.005672223729542495,3.427591789049125,0.2917500278752324,1.0,0,201.089925125968,17.564127875652183,1.0,0,1.0,1.0,0.723404255319149
2022-04-25_multipletau_dirty_0dot2-0dot01_2204_correlation-CH1_1,Not known,dirty_0dot2-0dot01,0,Thu Jul 21 14:29:47 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.001699627506853263,0.0003453172075933494,0.03716873996199607,0.0006641628025375604,26.904328772577983,0.03716873996199607,1.0,0,58.26652314527608,4.0724351456109344,1.0,0,1.0,1.0,0.7553191489361702
2022-04-25_multipletau_dirty_0dot2-0dot01_2205_correlation-CH1_1,Not known,dirty_0dot2-0dot01,0,Thu Jul 21 14:29:47 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.16596673066418455,0.03323868749428625,0.8558598744427509,0.032079638171748,1.1684155664513405,0.8558598744427509,1.0,0,745.2526873346253,106.44043946965367,1.0,0,1.0,1.0,0.8085106382978723
2022-04-25_multipletau_dirty_0dot2-0dot01_2206_correlation-CH1_1,Not known,dirty_0dot2-0dot01,0,Thu Jul 21 14:29:47 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.12666596001579,0.010790434001839495,0.40634967207785566,0.010246409693539585,2.4609346794511557,0.40634967207785566,1.0,0,1625.9878360411662,122.91811481844651,1.0,0,1.0,1.0,0.8723404255319149
2022-04-25_multipletau_dirty_0dot2-0dot01_2207_correlation-CH1_1,Not known,dirty_0dot2-0dot01,0,Thu Jul 21 14:29:47 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.05267510043028889,0.011849686741047166,0.3455057842823915,0.011380352086982003,2.8943075499502267,0.3455057842823915,1.0,0,816.8296509052092,100.13114135799552,1.0,0,1.0,1.0,0.8723404255319149
2022-04-25_multipletau_dirty_0dot2-0dot01_2208_correlation-CH1_1,Not known,dirty_0dot2-0dot01,0,Thu Jul 21 14:29:47 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.001496298580848654,0.0014160657278345194,0.0882385292460668,0.0016108900494504162,11.332917814295671,0.0882385292460668,1.0,0,238.7876423397639,19.535266681538616,1.0,0,1.0,1.0,0.8191489361702128
2022-04-25_multipletau_dirty_0dot2-0dot01_2209_correlation-CH1_1,Not known,dirty_0dot2-0dot01,0,Thu Jul 21 14:29:47 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.02853908666087257,0.0034982948831269326,0.11991988541140586,0.0034208068693798816,8.338900563232924,0.11991988541140586,1.0,0,621.5159419255283,70.4713546586356,1.0,0,1.0,1.0,0.8191489361702128
