name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1)
cutandshift,Not known,average_data,average_data,Tue May 17 14:57:54 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.000775,2.6661666634400572e-05,0.061082,0.00013251504790704873,16.37143512000262,1.0,0,11.523359,0.06439074375655102,1.0,0
delete,Not known,average_data,average_data,Tue May 17 14:57:54 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.009803755688615912,0.004725486608651457,0.37800356900749255,0.006233323405768198,2.6454776673819675,1.0,0,142.8796317888799,10.463413049434212,1.0,0
