name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),N (mom),bri (kHz),above zero
2022-08-10_multipletau_1-cuts_3dot0_0000_correlation-CH1_1,Not known,1-cuts,0,Thu Aug 11 13:07:41 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.000157,4.915056171179641e-05,0.036373,0.0006996410804945033,27.492920572952464,0.036373,1.0,0,2.80808,0.10164651027354356,1.0,0,1.0,1.0,0.776595744680851
2022-08-10_multipletau_1-cuts_3dot0_0001_correlation-CH1_1,Not known,1-cuts,0,Thu Aug 11 13:07:42 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.00034373594328318546,8.791592109400603e-05,0.03639371810358124,0.0011342000770943122,27.47726948793389,0.03639371810358124,1.0,0,3.135720822135663,0.18804284448188663,1.0,0,1.0,1.0,0.6808510638297872
2022-08-10_multipletau_1-cuts_3dot0_0002_correlation-CH1_1,Not known,1-cuts,0,Thu Aug 11 13:07:42 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,1.1087088931382993e-06,4.324090379416433e-05,0.03628719140802341,0.0005153425315715973,27.557933287140305,0.03628719140802341,1.0,0,3.438635505515932,0.09573595118232957,1.0,0,1.0,1.0,0.7553191489361702
2022-08-10_multipletau_1-cuts_3dot0_0003_correlation-CH1_1,Not known,1-cuts,0,Thu Aug 11 13:07:42 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0003500675904003492,7.945713168473508e-05,0.03637896689348944,0.0009639336080327196,27.488411172527414,0.03637896689348944,1.0,0,3.367303397312664,0.17418276233055113,1.0,0,1.0,1.0,0.6063829787234043
2022-08-10_multipletau_1-cuts_3dot0_0004_correlation-CH1_1,Not known,1-cuts,0,Thu Aug 11 13:07:42 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.00030314545938547877,7.864917864155135e-05,0.03445875733142133,0.0008462443054624781,29.020199143633853,0.03445875733142133,1.0,0,3.890001252428376,0.19205536949953145,1.0,0,1.0,1.0,0.6063829787234043
2022-08-10_multipletau_1-cuts_3dot0_0005_correlation-CH1_1,Not known,1-cuts,0,Thu Aug 11 13:07:42 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.00046817616290206754,7.069923426140896e-05,0.03702720940092456,0.00087933806510249,27.00716624826256,0.03702720940092456,1.0,0,3.270609489444276,0.15074524932280017,1.0,0,1.0,1.0,0.6595744680851063
2022-08-10_multipletau_1-cuts_3dot0_0006_correlation-CH1_1,Not known,1-cuts,0,Thu Aug 11 13:07:42 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.00013482902665429286,6.307193000026451e-05,0.03429129003639326,0.0006909456218412844,29.161924177792745,0.03429129003639326,1.0,0,3.8051638556347025,0.15344383015662527,1.0,0,1.0,1.0,0.6914893617021277
2022-08-10_multipletau_1-cuts_3dot0_0007_correlation-CH1_1,Not known,1-cuts,0,Thu Aug 11 13:07:42 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0003970152297970708,5.881201082197997e-05,0.036612245459047975,0.0006891578677166475,27.313266025120846,0.036612245459047975,1.0,0,3.508356026662834,0.12998992736418602,1.0,0,1.0,1.0,0.6595744680851063
2022-08-10_multipletau_1-cuts_3dot0_0008_correlation-CH1_1,Not known,1-cuts,0,Thu Aug 11 13:07:42 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0002608744960037601,5.497925253116228e-05,0.03462064127490985,0.0005797519195626888,28.884502515691885,0.03462064127490985,1.0,0,3.988149611587139,0.13495532755025244,1.0,0,1.0,1.0,0.6808510638297872
2022-08-10_multipletau_1-cuts_3dot0_0009_correlation-CH1_1,Not known,1-cuts,0,Thu Aug 11 13:07:42 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0003315555076131016,5.8913759137706896e-05,0.03386503371197176,0.0006544466838337898,29.528982858991988,0.03386503371197176,1.0,0,3.7410911603235246,0.14418748285794927,1.0,0,1.0,1.0,0.7021276595744681
2022-08-10_multipletau_1-cuts_3dot0_0010_correlation-CH1_1,Not known,1-cuts,0,Thu Aug 11 13:07:42 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.00020405524939470787,4.9709877815209086e-05,0.03459342363778358,0.0006032567501888158,28.907228451010596,0.03459342363778358,1.0,0,3.366199758426756,0.11457875776577477,1.0,0,1.0,1.0,0.7021276595744681
2022-08-10_multipletau_1-cuts_3dot0_0011_correlation-CH1_1,Not known,1-cuts,0,Thu Aug 11 13:07:42 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.00030487265752787707,5.2818203652667234e-05,0.035446738412390974,0.0007031960834223913,28.211340303468766,0.035446738412390974,1.0,0,3.025693024251325,0.1146585978845471,1.0,0,1.0,1.0,0.6382978723404256
