name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),N (mom),bri (kHz),above zero
2022-04-25_multipletau_dirty_0dot069-0dot01_2600_correlation-CH1_1,Not known,dirty_0dot069-0dot01,0,Thu Jul 21 14:36:45 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.001329,None,0.027693,None,36.110208355902216,0.027693,1.0,None,0.0,None,100.716841,None,100.990801,None,1.0,None,1.0,None,1.0,1.0,0.8297872340425532
2022-04-25_multipletau_dirty_0dot069-0dot01_2601_correlation-CH1_1,Not known,dirty_0dot069-0dot01,0,Thu Jul 21 14:36:45 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.014533602434398163,None,0.31217367967818044,None,3.2033450130417758,0.31217367967818044,0.8240411414587352,None,0.1759588585412648,None,311.2622345651668,None,311.26991869300485,None,1.0,None,1.0,None,1.0,1.0,0.8723404255319149
2022-04-25_multipletau_dirty_0dot069-0dot01_2602_correlation-CH1_1,Not known,dirty_0dot069-0dot01,0,Thu Jul 21 14:36:45 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.009580560251143178,None,0.03763696617711996,None,26.56962294181708,0.03763696617711996,0.5113741990834025,None,0.48862580091659746,None,1862.8571953107112,None,64.20116550592213,None,1.0,None,1.0,None,1.0,1.0,0.8191489361702128
2022-04-25_multipletau_dirty_0dot069-0dot01_2603_correlation-CH1_1,Not known,dirty_0dot069-0dot01,0,Thu Jul 21 14:36:45 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.49999997983660593,None,0.8551939886667518,None,1.1693253381715194,0.8551939886667518,0.8240075478865578,None,0.17599245211344217,None,9989.37377373417,None,209.42934597138373,None,1.0,None,1.0,None,1.0,1.0,0.8723404255319149
2022-04-25_multipletau_dirty_0dot069-0dot01_2604_correlation-CH1_1,Not known,dirty_0dot069-0dot01,0,Thu Jul 21 14:36:45 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0021655999578146234,None,0.029426394873049044,None,33.98309593527126,0.029426394873049044,0.999378310734822,None,0.000621689265178027,None,127.39349891904607,None,127.17792730364782,None,1.0,None,1.0,None,1.0,1.0,0.8085106382978723
2022-04-25_multipletau_dirty_0dot069-0dot01_2605_correlation-CH1_1,Not known,dirty_0dot069-0dot01,0,Thu Jul 21 14:36:45 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.004071612605057506,None,0.038906980808802866,None,25.702328456536154,0.038906980808802866,0.9999999855410986,None,1.4458901409497571e-08,None,176.74096544229818,None,471.03793130924333,None,1.0,None,1.0,None,1.0,1.0,0.7553191489361702
2022-04-25_multipletau_dirty_0dot069-0dot01_2606_correlation-CH1_1,Not known,dirty_0dot069-0dot01,0,Thu Jul 21 14:36:45 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.001754606080544785,None,0.032095836750384805,None,31.156688880778617,0.032095836750384805,0.9999999784450578,None,2.1554942164492275e-08,None,118.56109539698114,None,202.98449251946582,None,1.0,None,1.0,None,1.0,1.0,0.8297872340425532
2022-04-25_multipletau_dirty_0dot069-0dot01_2607_correlation-CH1_1,Not known,dirty_0dot069-0dot01,0,Thu Jul 21 14:36:45 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.03151777112622556,None,0.21816662241959003,None,4.583652572100351,0.21816662241959003,0.8871113880515545,None,0.11288861194844546,None,423.193691958729,None,423.26321785055814,None,1.0,None,1.0,None,1.0,1.0,0.851063829787234
2022-04-25_multipletau_dirty_0dot069-0dot01_2608_correlation-CH1_1,Not known,dirty_0dot069-0dot01,0,Thu Jul 21 14:36:45 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.07844802073125445,None,0.5154749409873244,None,1.9399585129873271,0.5154749409873244,0.9999999996290831,None,3.709168527876727e-10,None,854.098033000787,None,136.6713786934655,None,1.0,None,1.0,None,1.0,1.0,0.8297872340425532
2022-04-25_multipletau_dirty_0dot069-0dot01_2609_correlation-CH1_1,Not known,dirty_0dot069-0dot01,0,Thu Jul 21 14:36:45 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0029063232425277086,None,0.03616099434451196,None,27.654106811135485,0.03616099434451196,0.9999999999502427,None,4.975730938383549e-11,None,132.00015280779476,None,185.74530381944152,None,1.0,None,1.0,None,1.0,1.0,0.8617021276595744
2022-04-25_multipletau_dirty_0dot069-0dot01_2610_correlation-CH1_1,Not known,dirty_0dot069-0dot01,0,Thu Jul 21 14:36:45 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.35426504193823216,None,0.7318985563926502,None,1.3663095674471015,0.7318985563926502,1.0,None,0.0,None,3459.7138547531003,None,100.99080100000029,None,1.0,None,1.0,None,1.0,1.0,0.7978723404255319
2022-04-25_multipletau_dirty_0dot069-0dot01_2611_correlation-CH1_1,Not known,dirty_0dot069-0dot01,0,Thu Jul 21 14:36:45 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.013576029731749095,None,0.08520457519780719,None,11.73645895984393,0.08520457519780719,0.9457254968231259,None,0.0542745031768741,None,440.6409543209679,None,440.7842285723258,None,1.0,None,1.0,None,1.0,1.0,0.7978723404255319
2022-04-25_multipletau_dirty_0dot069-0dot01_2612_correlation-CH1_1,Not known,dirty_0dot069-0dot01,0,Thu Jul 21 14:36:46 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0379124213058637,None,0.0808946484687106,None,12.361757161066,0.0808946484687106,0.6078030244744593,None,0.39219697552554067,None,9999.99999971821,None,129.33306532320654,None,1.0,None,1.0,None,1.0,1.0,0.8191489361702128
2022-04-25_multipletau_dirty_0dot069-0dot01_2613_correlation-CH1_1,Not known,dirty_0dot069-0dot01,0,Thu Jul 21 14:36:46 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.49999989185338745,None,1.095287292206177,None,0.913002467129656,1.095287292206177,0.9999999999842608,None,1.5739187730900994e-11,None,3601.777755483791,None,55.91388814607303,None,1.0,None,1.0,None,1.0,1.0,0.8191489361702128
2022-04-25_multipletau_dirty_0dot069-0dot01_2614_correlation-CH1_1,Not known,dirty_0dot069-0dot01,0,Thu Jul 21 14:36:46 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.1712437907147052,None,0.6873917739862393,None,1.4547744646417877,0.6873917739862393,0.9999999961175041,None,3.882495880347392e-09,None,992.1270713883525,None,103.97036921926293,None,1.0,None,1.0,None,1.0,1.0,0.7659574468085106
2022-04-25_multipletau_dirty_0dot069-0dot01_2615_correlation-CH1_1,Not known,dirty_0dot069-0dot01,0,Thu Jul 21 14:36:46 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.04935835065893468,None,0.30108400685496467,None,3.321332177174427,0.30108400685496467,0.6721356766025313,None,0.32786432339746874,None,486.4257444033697,None,486.44246577130383,None,1.0,None,1.0,None,1.0,1.0,0.7340425531914894
2022-04-25_multipletau_dirty_0dot069-0dot01_2616_correlation-CH1_1,Not known,dirty_0dot069-0dot01,0,Thu Jul 21 14:36:46 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.2742023668509038,None,0.9085215489169248,None,1.1006893575525305,0.9085215489169249,0.9999999999971748,None,2.825184530763636e-12,None,1240.3746010913214,None,128.41201945256452,None,1.0,None,1.0,None,1.0,1.0,0.7978723404255319
2022-04-25_multipletau_dirty_0dot069-0dot01_2617_correlation-CH1_1,Not known,dirty_0dot069-0dot01,0,Thu Jul 21 14:36:46 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.006701407714757912,None,0.059969557886848525,None,16.675127101767455,0.059969557886848525,0.9896706110388198,None,0.010329388961180186,None,170.42076387749282,None,170.54608974606313,None,1.0,None,1.0,None,1.0,1.0,0.7872340425531915
2022-04-25_multipletau_dirty_0dot069-0dot01_2618_correlation-CH1_1,Not known,dirty_0dot069-0dot01,0,Thu Jul 21 14:36:46 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.022339073673128484,None,0.05907101611242821,None,16.92877600237531,0.05907101611242821,0.48810009691132433,None,0.5118999030886757,None,9999.999900443783,None,117.87212736166174,None,1.0,None,1.0,None,1.0,1.0,0.8404255319148937
2022-04-25_multipletau_dirty_0dot069-0dot01_2619_correlation-CH1_1,Not known,dirty_0dot069-0dot01,0,Thu Jul 21 14:36:46 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.024323827722851687,None,0.17962109935893966,None,5.567274688602614,0.17962109935893966,0.7150215719173585,None,0.2849784280826415,None,209.51020703365882,None,209.50881272727986,None,1.0,None,1.0,None,1.0,1.0,0.776595744680851
2022-04-25_multipletau_dirty_0dot069-0dot01_2620_correlation-CH1_1,Not known,dirty_0dot069-0dot01,0,Thu Jul 21 14:36:46 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.021332217342337256,None,0.10600787148343996,None,9.433261756946184,0.10600787148343994,0.999999999883679,None,1.1632095286984168e-10,None,489.85705036609454,None,1226.6475724506113,None,1.0,None,1.0,None,1.0,1.0,0.8085106382978723
2022-04-25_multipletau_dirty_0dot069-0dot01_2621_correlation-CH1_1,Not known,dirty_0dot069-0dot01,0,Thu Jul 21 14:36:46 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.016947541402779875,None,0.14359775082912085,None,6.963897374618248,0.14359775082912085,0.9499646076600239,None,0.050035392339976115,None,244.6320081752577,None,244.7139927884573,None,1.0,None,1.0,None,1.0,1.0,0.7127659574468085
2022-04-25_multipletau_dirty_0dot069-0dot01_2622_correlation-CH1_1,Not known,dirty_0dot069-0dot01,0,Thu Jul 21 14:36:46 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0014167306871676333,None,0.025299482468017713,None,39.526500246167004,0.025299482468017716,0.9999869079429269,None,1.3092057073116337e-05,None,109.31284919500796,None,104.02988288780222,None,1.0,None,1.0,None,1.0,1.0,0.7978723404255319
2022-04-25_multipletau_dirty_0dot069-0dot01_2623_correlation-CH1_1,Not known,dirty_0dot069-0dot01,0,Thu Jul 21 14:36:46 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.04501425080816579,None,0.18398953276262034,None,5.435091795630463,0.18398953276262034,0.3357951897551178,None,0.6642048102448822,None,4435.663388344675,None,171.66364575500515,None,1.0,None,1.0,None,1.0,1.0,0.8085106382978723
2022-04-25_multipletau_dirty_0dot069-0dot01_2624_correlation-CH1_1,Not known,dirty_0dot069-0dot01,0,Thu Jul 21 14:36:46 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.04958234806059714,None,0.32990567585911074,None,3.031169431674341,0.32990567585911074,0.7954587840424674,None,0.2045412159575326,None,327.7480375972026,None,327.80937617966833,None,1.0,None,1.0,None,1.0,1.0,0.776595744680851
2022-04-25_multipletau_dirty_0dot069-0dot01_2625_correlation-CH1_1,Not known,dirty_0dot069-0dot01,0,Thu Jul 21 14:36:46 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.003510455946678981,None,0.05373004121261237,None,18.61156212486329,0.053730041212612364,1.0,None,0.0,None,100.06552712040512,None,100.99080100000029,None,1.0,None,1.0,None,1.0,1.0,0.8191489361702128
2022-04-25_multipletau_dirty_0dot069-0dot01_2626_correlation-CH1_1,Not known,dirty_0dot069-0dot01,0,Thu Jul 21 14:36:46 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0053472329009430775,None,0.04413805994876093,None,22.656183827764107,0.04413805994876093,0.7629145548185896,None,0.2370854451814104,None,300.23674835973407,None,36.09893433346305,None,1.0,None,1.0,None,1.0,1.0,0.7872340425531915
2022-04-25_multipletau_dirty_0dot069-0dot01_2627_correlation-CH1_1,Not known,dirty_0dot069-0dot01,0,Thu Jul 21 14:36:46 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0022789036452741662,None,0.03087820549869483,None,32.38530166664861,0.030878205498694834,1.0,None,0.0,None,88.08212242920271,None,100.99080100000029,None,1.0,None,1.0,None,1.0,1.0,0.723404255319149
2022-04-25_multipletau_dirty_0dot069-0dot01_2628_correlation-CH1_1,Not known,dirty_0dot069-0dot01,0,Thu Jul 21 14:36:46 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.4999999963636562,None,0.8601284331302157,None,1.1626170714538036,0.8601284331302156,1.0,None,0.0,None,3915.0627272623233,None,100.99080100000029,None,1.0,None,1.0,None,1.0,1.0,0.851063829787234
