Time (ms),average_data,average_data fitted model: ,
1e-06,-1.0, ,
2e-06,-1.0, ,
3e-06,-1.0, ,
4e-06,-1.0, ,
5e-06,-1.0, ,
6e-06,-1.0, ,
8e-06,-1.0, ,
1e-05,-1.0, ,
1.2e-05,-1.0, ,
1.4e-05,-1.0, ,
1.6e-05,-1.0, ,
1.8e-05,-1.0, ,
2.2e-05,-1.0, ,
2.6e-05,-1.0, ,
3e-05,-1.0, ,
3.4e-05,-1.0, ,
3.8e-05,-1.0, ,
4.2e-05,-1.0, ,
5e-05,-1.0, ,
5.8e-05,-1.0, ,
6.6e-05,-1.0, ,
7.4e-05,7.441334621074093, ,
8.2e-05,4.084328376532033, ,
9e-05,-1.0, ,
0.000106,3.0353263636613623, ,
0.000122,5.121975696459493, ,
0.000138,2.6537057170867877, ,
0.000154,1.5025800083251075, ,
0.00017,3.6017163475132605, ,
0.000186,1.212693991627674, ,
0.000218,1.9362308923033376, ,
0.00025,1.432228309398016, ,
0.000282,1.2893726637458265, ,
0.000314,1.32999509017611, ,
0.000346,1.4780275151709632, ,
0.000378,1.1228952600533721, ,
0.000442,1.2527224998880477, ,
0.000506,1.1152553235241804, ,
0.00057,1.2178311173226597, ,
0.000634,1.0826831589934447, ,
0.000698,1.1558655669247027, ,
0.000762,1.1039399215591, ,
0.00089,1.1009177764179092, ,
0.001018,1.1008573479488921,1.0466491054430933,
0.001146,1.0807624288510564,1.0455875997989952,
0.001274,1.077268856824247,1.0445290555377018,
0.001402,1.0645189495182807,1.0434734624581792,
0.00153,1.0680403734039898,1.0424208103963344,
0.001786,1.0560104993038812,1.0403242888531956,
0.002042,1.0498643827317078,1.0382394103291908,
0.002298,1.0444489001027832,1.0361660948275802,
0.002554,1.0371057668968002,1.0341042629296702,
0.00281,1.0280765600527935,1.0320538357905347,
0.003066,1.027628164466222,1.0300147351347693,
0.003578,1.0207836885391588,1.0259702029940903,
0.00409,1.0104222667396614,1.021970051535506,
0.004602,1.0060997895011101,1.01801367463285,
0.005114,1.004022953735968,1.0141004748755942,
0.005626,0.9932061329072268,1.010229863440482,
0.006138,0.98965000164579,1.0064012599650984,
0.007162,0.9816324924898642,0.9988677970027079,
0.008186,0.9741154715620784,0.9914956076200626,
0.00921,0.9669688530539194,0.9842803410439569,
0.010234,0.9575597153581181,0.9772177703728249,
0.011258,0.9525465169676521,0.9703037889640459,
0.012282,0.9414105737318612,0.9635344069286893,
0.01433,0.932760412336792,0.950414044885585,
0.016378,0.921950764776767,0.9378269734664528,
0.018426,0.9122389802386957,0.9257451425257054,
0.020474,0.9016591474046575,0.9141420674555263,
0.022522,0.8919887768032282,0.902992739640593,
0.02457,0.8845256825024193,0.8922735421312117,
0.028666,0.8630142825154009,0.8720375566651924,
0.032762,0.8478161222981795,0.8532701041328556,
0.036858,0.8320995009472276,0.835824818276759,
0.040954,0.8185679198175577,0.8195710270713862,
0.04505,0.8053069290397867,0.8043920248371649,
0.049146,0.7922685783869079,0.7901835379471048,
0.057338,0.7704064713395574,0.7643151514694492,
0.06553,0.7499661890331026,0.7413322001339928,
0.073722,0.7303104455626429,0.7207270875096073,
0.081914,0.7135274254707762,0.7020924036748644,
0.090106,0.6973262603012849,0.6851004447161884,
0.098298,0.6832987801940951,0.6694869924821681,
0.114682,0.6533389773453508,0.6415816700201008,
0.131066,0.6275508752455933,0.6171058493962529,
0.14745,0.6031979543627836,0.5952136224058973,
0.163834,0.5825520945873197,0.575332495266735,
0.180218,0.563388659754122,0.557067290202419,
0.196602,0.5447521037799072,0.5401388378101877,
0.22937,0.5124339297842868,0.5095337664351072,
0.262138,0.4834612911811248,0.48242159050709427,
0.294906,0.45709750812329386,0.458124736464104,
0.327674,0.43419746099283296,0.43617789872137347,
0.360442,0.4138027539949354,0.4162351448357959,
0.39321,0.3946681707221218,0.39802518924760555,
0.458746,0.36351918112303166,0.36596097411815215,
0.524282,0.3351576967644811,0.3386272185154251,
0.589818,0.31126249663118444,0.315048284394129,
0.655354,0.2899703116225271,0.29450077567616284,
0.72089,0.2714641886116519,0.27643612298101483,
0.786426,0.2550675878394214,0.26043061854619737,
0.917498,0.22863109703905066,0.23333501866058204,
1.04857,0.20598835031631382,0.2112746794689664,
1.179642,0.1878093339170763,0.19296820216011099,
1.310714,0.17223402592899512,0.17753491211830644,
1.441786,0.15899948629645766,0.16434957485252977,
1.572858,0.14849175561321942,0.15295604643460156,
1.835002,0.13069424127113563,0.13426318434128717,
2.097146,0.11765304316508532,0.11957573787852611,
2.35929,0.10734518256880501,0.10773679549192028,
2.621434,0.09907157801419716,0.09799559175589963,
2.883578,0.09124041343360252,0.0898436763182715,
3.145722,0.08522142457805154,0.08292446471079307,
3.67001,0.07475978166997445,0.07182120194039682,
4.194298,0.06685601949266605,0.06331371315944942,
4.718586,0.060011875963034186,0.05659617383615106,
5.242874,0.05471885216841372,0.05116432188903618,
5.767162,0.05030266093530577,0.04668653083781918,
6.29145,0.0472438147638493,0.04293580800662142,
7.340026,0.04180872425602722,0.03701709463010237,
8.388602,0.03697279838412317,0.03257057103927988,
9.437178,0.03354031279742553,0.029118125171493352,
10.485754,0.03068048256275143,0.02636724993881822,
11.53433,0.02825655688468956,0.02412912868691076,
12.582906,0.02610768839203349,0.02227655036405477,
14.680058,0.02248921257737718,0.019398009751830064,
16.77721,0.019276632157856202,0.01727552991613098,
18.874362,0.017529707523661963,0.01565420273827783,
20.971514,0.016467134991315403,0.014380848404995185,
23.068666,0.015521582873548469,0.013358132712436643,
25.165818,0.014397163115638932,0.01252139913165412,
29.360122,0.013043138451376574,0.011240666724125,
33.554426,0.012260055265900578,0.010313097152258852,
37.74873,0.011417885032866946,0.009615274061189831,
41.943034,0.01097957287470355,0.009074392523701968,
46.137338,0.009928187508332742,0.008644941363296884,
50.331642,0.009368914949962018,0.008297127633201826,
58.72025,0.008740178637584703,0.007771451233055959,
67.108858,0.008349916071216877,0.007396259623724829,
75.497466,0.00756821989306298,0.007117364957554013,
83.886074,0.006933866028495774,0.006903350759569928,
92.274682,0.006449686568864703,0.006734866015346888,
100.66329,0.0060354369864493015,0.006599403125922784,
117.440506,0.006350561315189808,0.006396476809973872,
134.217722,0.006203703874642178,0.006253078333254565,
150.994938,0.005876117711039514,0.006147326330241908,
167.772154,0.005719124524933207,0.006066698309740184,
184.54937,0.005640283743591774,0.006003562717600449,
201.326586,0.004855043156158297,0.005953030553090516,
234.881018,0.004379908605276158,0.0058777392480604315,
268.43545,0.0040960889464127,0.005824849669272167,
301.989882,0.0038030088779444355,0.00578602554993904,
335.544314,0.0037526426550826154,0.005756534847158416,
369.098746,0.003277531354521862,0.005733512473560811,
402.653178,0.002455043988368514,0.005715132753590923,
469.762042,0.002243069702489826,0.005687829435887041,
536.870906,0.001872421334501726,0.005668712312668337,
603.97977,0.001594208311450762,0.005654714484811444,
671.088634,0.0016116019489423872,0.005644103025398259,
738.197498,0.0014463961253015206,0.005635832509178138,
805.306362,0.0012070836852865233,0.005629238733189408,
939.52409,0.001045961109962819, ,
1073.741818,0.0011070265954303009, ,
1207.959546,0.000820720784219875, ,
1342.177274,0.0006811120339019339, ,
1476.395002,0.00031956234725658337, ,
1610.61273,0.0005481471491268564, ,
1879.048186,-0.00524890637649167, ,
2147.483642,-0.005318039373570255, ,
2415.919098,-0.005341607081708058, ,
2684.354554,-0.0056791242353284675, ,
2952.79001,-0.005640543592522035, ,
3221.225466,-0.005798091177344837, ,
3758.096378,-0.006245223097401984, ,
4294.96729,-0.006276501137385264, ,
4831.838202,-0.005991898085228891, ,
5368.709114,-0.0061537941789235545, ,
5905.580026,-0.005640137606946676, ,
6442.450938,-0.0060329267791837966, ,
