name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),AR1,stdev(AR1),T1,stdev(T1),tauT1,stdev(tauT1)
average_data,Not known,average_data,average_data,Wed Jan 18 15:53:05 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,0.524282,0.062431,0.073259813404934,0.372304,0.0625889074625529,2.685977051012076,1.0,0,0.052154,0.252934993838295,1.0,0,6.0,0,0.0,11.658674919809474,0.04,0
