Time (ms),average_data,average_data fitted model: ,
1e-06,-1.0, ,
2e-06,-1.0, ,
3e-06,-1.0, ,
4e-06,-1.0, ,
5e-06,-1.0, ,
6e-06,-1.0, ,
8e-06,-1.0, ,
1e-05,-1.0, ,
1.2e-05,-1.0, ,
1.4e-05,-1.0, ,
1.6e-05,-1.0, ,
1.8e-05,-1.0, ,
2.2e-05,-1.0, ,
2.6e-05,-1.0, ,
3e-05,-1.0, ,
3.4e-05,-1.0, ,
3.8e-05,-1.0, ,
4.2e-05,-1.0, ,
5e-05,-1.0, ,
5.8e-05,-1.0, ,
6.6e-05,-1.0, ,
7.4e-05,5.636629754407033, ,
8.2e-05,3.017190604690716, ,
9e-05,-1.0, ,
0.000106,2.4191428974009326, ,
0.000122,4.205235587494916, ,
0.000138,2.178298373215713, ,
0.000154,1.1931716158095154, ,
0.00017,3.1117924792063874, ,
0.000186,0.9871410051248758, ,
0.000218,1.6643881654553578, ,
0.00025,1.2172143596450975, ,
0.000282,1.083971162416275, ,
0.000314,1.1313970861186047, ,
0.000346,1.2403094176621314, ,
0.000378,0.9602204837596926, ,
0.000442,1.0860202309422815, ,
0.000506,0.9553371328426773, ,
0.00057,1.0473118734770615, ,
0.000634,0.9433888930374213, ,
0.000698,1.0065544409683067, ,
0.000762,0.9482517112289058, ,
0.00089,0.960505324605008, ,
0.001018,0.9381606139550327,0.908790872808864,
0.001146,0.9469770306088833,0.9078440518285552,
0.001274,0.9425521863502269,0.9068998642528102,
0.001402,0.9365902965139049,0.9059583009582685,
0.00153,0.925233955485859,0.9050193528550121,
0.001786,0.9180071215002173,0.9031492660291596,
0.002042,0.9180597726464634,0.9012895317200311,
0.002298,0.9041810661634799,0.8994400783994974,
0.002554,0.8987539143242766,0.8976008350625515,
0.00281,0.8940021744746192,0.8957717312233769,
0.003066,0.8946191170297911,0.8939526969114371,
0.003578,0.8841181731337404,0.8903445595403058,
0.00409,0.8789239625133671,0.8867758733439793,
0.004602,0.8713376256818262,0.8832460967168294,
0.005114,0.8670033506282107,0.8797546959329899,
0.005626,0.8621485801942405,0.8763011450284083,
0.006138,0.8595263624880326,0.8728849256847063,
0.007162,0.8490308918322657,0.866162445950388,
0.008186,0.8419415534804118,0.859583258794393,
0.00921,0.8366810177167987,0.8531434814726688,
0.010234,0.8264477601546691,0.8468393430182066,
0.011258,0.8254516674122013,0.8406671809301345,
0.012282,0.8180639359862705,0.8346234379632157,
0.01433,0.8061513402698514,0.8229074881050888,
0.016378,0.797752335815014,0.8116650246260605,
0.018426,0.7858804350482586,0.8008710731032173,
0.020474,0.7784400634808395,0.7905020666900925,
0.022522,0.7710793233997024,0.7805357644569245,
0.02457,0.7611520151371501,0.770951174575864,
0.028666,0.7443842561679644,0.7528489807593786,
0.032762,0.7280922576872733,0.7360498914467963,
0.036858,0.7154554234606857,0.7204240960658298,
0.040954,0.7043156125706939,0.7058558043849664,
0.04505,0.6914530267231069,0.6922416846889677,
0.049146,0.6803249549011715,0.679489479611535,
0.057338,0.6608405898153877,0.6562499317109,
0.06553,0.6429851016194819,0.635577303447251,
0.073722,0.6263902374470447,0.6170234988276315,
0.081914,0.6106829500251933,0.6002290456713306,
0.090106,0.5969687519420354,0.5849048441876902,
0.098298,0.5826748841966403,0.5708177527848808,
0.114682,0.5577053949776504,0.5456361189480606,
0.131066,0.5350351224842478,0.5235605613908413,
0.14745,0.5132356423434679,0.5038403932925523,
0.163834,0.49396008716129897,0.4859648982829318,
0.180218,0.47526412866783563,0.4695791223404529,
0.196602,0.46010934259340197,0.4544302564715228,
0.22937,0.43118361195438576,0.42714896347907183,
0.262138,0.4050086273067539,0.4031081185261903,
0.294906,0.38225987265277117,0.3816716454659108,
0.327674,0.3622843219297086,0.3623987438657798,
0.360442,0.3437862986407875,0.34496081375989435,
0.39321,0.32701820302903567,0.3291006304643179,
0.458746,0.3000288974095188,0.3013188658338692,
0.524282,0.2752203703314706,0.2777810639537612,
0.589818,0.25441784461302724,0.25758339428830784,
0.655354,0.23616506341785135,0.240062626466453,
0.72089,0.2202375967071377,0.22472039091534143,
0.786426,0.20601990086744568,0.21117482326327416,
0.917498,0.1830857270015719,0.18834575758328778,
1.04857,0.16432202470223908,0.1698536905644108,
1.179642,0.1489614553055259,0.15457270860495378,
1.310714,0.13632180824170845,0.14173550890655667,
1.441786,0.12544581131464477,0.13080115755178964,
1.572858,0.1163388392171286,0.12137734694287364,
1.835002,0.10191578881703704,0.10596597971323882,
2.097146,0.09094059862322644,0.09390093229393771,
2.35929,0.08198290493471547,0.08420458419318215,
2.621434,0.07494863753057864,0.07624606331312012,
2.883578,0.0690014796165783,0.06960005142142671,
3.145722,0.06380086889437704,0.0639693852511736,
3.67001,0.05528803845160097,0.05495457346815615,
4.194298,0.04841594553543247,0.048065555438406876,
4.718586,0.043112029335321614,0.042638011125202026,
5.242874,0.03887328416888438,0.03825763694341344,
5.767162,0.03562469918534369,0.03465271555108768,
6.29145,0.032613323466849926,0.03163768677908005,
7.340026,0.028489673843970567,0.02688919020572362,
8.388602,0.025124740666232777,0.023330173078229405,
9.437178,0.022645619750320055,0.0205724627045574,
10.485754,0.020389813301167882,0.018379129150690583,
11.53433,0.018130974272089637,0.016597536168228823,
12.582906,0.016291263138141034,0.015125029044028538,
14.680058,0.014113353928722122,0.012841459183458165,
16.77721,0.012113830488626008,0.011161598767990992,
18.874362,0.010920647546766674,0.009880964384005913,
20.971514,0.009696654929974631,0.008876955278542379,
23.068666,0.0089434163224264,0.008071825326997965,
25.165818,0.007781591427852847,0.007414024228755178,
29.360122,0.007619484895771578,0.006408944294109177,
33.554426,0.006719964767978997,0.005682516663063848,
37.74873,0.005912927883009056,0.00513695416329996,
41.943034,0.005631568668965316,0.004714704420268222,
46.137338,0.004960351442781461,0.0043798630431154985,
50.331642,0.0050274215720103035,0.0041089673076970465,
58.72025,0.004194012092979362,0.0037000859688793627,
67.108858,0.003834538900990545,0.00340869385093779,
75.497466,0.003953552137908545,0.003192352751060424,
83.886074,0.0035381713127181375,0.003026505089728433,
92.274682,0.0034182935742699005,0.002896048509315288,
100.66329,0.0034177350132683047,0.0027912345775889876,
117.440506,0.0029253304732609893,0.0026343538839331535,
134.217722,0.0029264850382289486,0.0025235976748133656,
150.994938,0.002814212087319029,0.0024419784738963636,
167.772154,0.002727177103778869,0.002379786831434266,
184.54937,0.0028779537264050025,0.00233111158580314,
201.326586,0.0028372688918201893,0.0022921690611764182,
234.881018,0.0029920466733395156,0.0022341739804174242,
268.43545,0.002835298724850158,0.0021934559438491485,
301.989882,0.0025235977725765256,0.002163578687822523,
335.544314,0.002457651620735032,0.002140891395236658,
369.098746,0.0023057779553066183,0.0021231849175849414,
402.653178,0.00195521282078158,0.002109052223429725,
469.762042,0.0019130292600395408,0.0020880633562353765,
536.870906,0.0018920413902424426,0.0020733715922557727,
603.97977,0.0017710004439373823,0.0020626163978534743,
671.088634,0.001712104224566505,0.0020544645053855322,
738.197498,0.001787208624158442,0.0020481118451810315,
805.306362,0.0020417180698975037,0.00204304768722161,
939.52409,0.0016344866815346949, ,
1073.741818,0.00161313667579451, ,
1207.959546,0.0016429490942487708, ,
1342.177274,0.0017338425821242609, ,
1476.395002,0.0018010696392152447, ,
1610.61273,0.0019265861213876962, ,
1879.048186,-0.003983052426715217, ,
2147.483642,-0.004236791082462572, ,
2415.919098,-0.004260417662781556, ,
2684.354554,-0.004348317723379039, ,
2952.79001,-0.004510343302523678, ,
3221.225466,-0.004635391010395282, ,
3758.096378,-0.004610342515725813, ,
4294.96729,-0.0047830893469528995, ,
4831.838202,-0.005108298178864097, ,
5368.709114,-0.005362046120325181, ,
5905.580026,-0.005774789150706865, ,
6442.450938,-0.006112388511494155, ,
