name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),AR1,stdev(AR1),T1,stdev(T1),tauT1,stdev(tauT1),N (mom),bri (kHz),above zero
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_HsPEX5EGFP 1-100001_T0s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 16:01:48 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,0.524282,-0.026102,0.07164339550623523,0.271521,0.051747101502148694,3.682956382747559,6.501257333516676,1.0,0,0.045508,0.39191961517779034,1.0,0,6.0,0,0.0,0.6852978700277579,0.04,0,2.9549672588055826,8.103117136775321,0.3888888888888889
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_HsPEX5EGFP 1-100002_T24s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 16:01:48 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,0.524282,-0.02610200000000007,0.10493649142155471,0.27152099999999996,0.07594910711559,3.6829563827475598,9.174216553377669,1.0,0,0.045507999999975006,0.57281794645343,1.0,0,6.0,0,0.0,5.8254561469724454e-08,0.04,0,4.4732239385608645,7.553631261345771,0.37777777777777777
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_HsPEX5EGFP 1-100003_T46s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 16:01:48 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,0.524282,-0.02610200000000007,0.189997004976152,0.27152099999999996,0.13658606471745802,3.6829563827475598,10.346010442522124,1.0,0,0.045507999999975006,1.03886309022441,1.0,0,6.0,0,0.0,1.0559413144924981e-07,0.04,0,5.014485547304746,7.598956563913309,0.4222222222222222
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_HsPEX5EGFP 1-100004_T67s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 16:01:48 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,0.524282,-0.02610200000000007,0.09786148187780319,0.27152099999999996,0.0708172123876832,3.6829563827475598,9.980867591099997,1.0,0,0.045507999999975006,0.5345336071200928,1.0,0,6.0,0,0.0,5.435977539596868e-08,0.04,0,5.041818647397618,7.291023650652138,0.43333333333333335
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_HsPEX5EGFP 1-100005_T89s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 16:01:48 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,0.524282,-0.02610200000000007,0.10568672710195645,0.27152099999999996,0.07646989455461078,3.6829563827475598,9.320546536776838,1.0,0,0.045507999999975006,0.5771306949134525,1.0,0,6.0,0,0.0,5.868843906806349e-08,0.04,0,4.565586056902574,7.518864867292473,0.3888888888888889
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_HsPEX5EGFP 1-100006_T111s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 16:01:48 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,0.524282,-0.02610200000000007,0.15999284871401676,0.27152099999999996,0.11577458586812545,3.6829563827475598,8.674538625281263,1.0,0,0.045507999999975006,0.8732577764895144,1.0,0,6.0,0,0.0,8.87998592091307e-08,0.04,0,4.289193051823605,7.4486612679693405,0.40555555555555556
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_HsPEX5EGFP 1-100007_T133s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 16:01:48 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,0.524282,-0.02610200000000007,0.1740255906435722,0.27152099999999996,0.12590856650176072,3.6829563827475598,7.615933924446221,1.0,0,0.045507999999975006,0.9499811815597898,1.0,0,6.0,0,0.0,9.66082170816727e-08,0.04,0,3.798798894757322,7.383874355060413,0.4444444444444444
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_HsPEX5EGFP 1-100008_T156s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 16:01:48 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,0.524282,-0.02610200000000007,0.15851487443971202,0.27152099999999996,0.11465339528855133,3.6829563827475598,7.0121632163608165,1.0,0,0.045507999999975006,0.867122712821567,1.0,0,6.0,0,0.0,8.818805288845437e-08,0.04,0,3.447481239591055,7.491306018922833,0.4444444444444444
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_HsPEX5EGFP 1-100009_T177s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 16:01:48 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,0.524282,-0.02610200000000007,0.2146532811036441,0.27152099999999996,0.1540731917591505,3.6829563827475598,6.660620976598829,1.0,0,0.045507999999975006,1.1734604567707605,1.0,0,6.0,0,0.0,1.1918445991382062e-07,0.04,0,3.2048777660172885,7.654391725748812,0.4388888888888889
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_HsPEX5EGFP 1-1000010_T199s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 16:01:48 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,0.524282,-0.02610200000000007,0.17892232220483648,0.27152099999999996,0.1306565304894297,3.6829563827475598,6.24650359362968,1.0,0,0.045507999999975006,0.9757033596306652,1.0,0,6.0,0,0.0,9.930960841696254e-08,0.04,0,3.3648485471414613,6.8372098003353425,0.43333333333333335
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_HsPEX5EGFP 1-1000011_T221s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 16:01:48 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,0.524282,-0.02610200000000007,0.22263335864456882,0.27152099999999996,0.16002511926069554,3.6829563827475598,5.952635297964897,1.0,0,0.045507999999975006,1.2178821878462232,1.0,0,6.0,0,0.0,1.2377849212847695e-07,0.04,0,3.0154625430203708,7.270474753223794,0.42777777777777776
