name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),AR1,stdev(AR1),AR2,stdev(AR2),N (mom),bri (kHz),above zero
2023-01-13_tttr2xfcs_with_averaging_CH2_BIN1dot0_20 nM AF4881_T0s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Fri Jan 13 17:39:19 2023,Equation 1B,2,no triplet,1,3D,0.001018,0.524282,0.001069,None,0.071222,None,14.040605430906181,24.59287465372686,0.309968,None,0.690032,None,0.010397,None,0.057139,None,1.0,None,1.0,None,5.0,None,5.0,None,75.04547705696699,4.601424861434329,0.5222222222222223
2023-01-13_tttr2xfcs_with_averaging_CH2_BIN1dot0_20 nM AF4882_T14s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Fri Jan 13 17:39:19 2023,Equation 1B,2,no triplet,1,3D,0.001018,0.524282,-0.04365779271763037,None,0.09340398223513734,None,10.706181643118565,32.33572038921459,0.5560741575889426,None,0.44392584241105737,None,0.053264102430504695,None,0.3482494809404634,None,1.0,None,1.0,None,5.0,None,5.0,None,73.26090294193234,4.7257049978316354,0.3111111111111111
2023-01-13_tttr2xfcs_with_averaging_CH2_BIN1dot0_20 nM AF4883_T26s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Fri Jan 13 17:39:19 2023,Equation 1B,2,no triplet,1,3D,0.001018,0.524282,0.00029014930659709837,None,0.07327680804058262,None,13.646882645954962,25.31722881985226,0.4713332766980318,None,0.5286667233019682,None,0.016730932709770607,None,0.07551355507753617,None,1.0,None,1.0,None,5.0,None,5.0,None,73.529686186971,4.699034541175298,0.6111111111111112
2023-01-13_tttr2xfcs_with_averaging_CH2_BIN1dot0_20 nM AF4884_T38s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Fri Jan 13 17:39:19 2023,Equation 1B,2,no triplet,1,3D,0.001018,0.524282,0.00013911179279468833,None,0.06695945436143327,None,14.934410824231138,23.208439000164883,0.2685731149826602,None,0.7314268850173398,None,0.03202598276100688,None,0.032015033808587834,None,1.0,None,1.0,None,5.0,None,5.0,None,72.8384173474703,4.758775886825446,0.4111111111111111
2023-01-13_tttr2xfcs_with_averaging_CH2_BIN1dot0_20 nM AF4885_T50s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Fri Jan 13 17:39:19 2023,Equation 1B,2,no triplet,1,3D,0.001018,0.524282,-0.04640343998397001,None,0.9999999965865464,None,1.0000000034134537,346.4161068715517,0.9125112190010742,None,0.08748878099892576,None,0.00010294851561745209,None,0.11734102046954241,None,1.0,None,1.0,None,5.0,None,5.0,None,70.66392232473929,4.902550367910012,0.2833333333333333
2023-01-13_tttr2xfcs_with_averaging_CH2_BIN1dot0_20 nM AF4886_T62s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Fri Jan 13 17:39:19 2023,Equation 1B,2,no triplet,1,3D,0.001018,0.524282,-0.009821579639197497,None,0.06730533639719766,None,14.857662906527517,23.326016158992292,0.18543509847167605,None,0.814564901528324,None,0.004438059358878393,None,0.07635203291296408,None,1.0,None,1.0,None,5.0,None,5.0,None,73.68507268072159,4.703631420497655,0.3611111111111111
2023-01-13_tttr2xfcs_with_averaging_CH2_BIN1dot0_20 nM AF4887_T74s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Fri Jan 13 17:39:19 2023,Equation 1B,2,no triplet,1,3D,0.001018,0.524282,-0.0004979624098357949,None,0.06385523257813046,None,15.660423737028033,22.111875545971078,0.23667446918214474,None,0.7633255308178553,None,0.042801681076215035,None,0.04282249109266153,None,1.0,None,1.0,None,5.0,None,5.0,None,70.92097671737864,4.882880641158573,0.38333333333333336
2023-01-13_tttr2xfcs_with_averaging_CH2_BIN1dot0_20 nM AF4888_T86s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Fri Jan 13 17:39:19 2023,Equation 1B,2,no triplet,1,3D,0.001018,0.524282,-0.49734703996925844,None,0.5664644455148958,None,1.7653358616197632,195.8238967380114,0.11624239835609379,None,0.8837576016439062,None,0.030123135111221378,None,7.8532026231318595,None,1.0,None,1.0,None,5.0,None,5.0,None,73.39394805619744,4.71036442225785,0.3388888888888889
2023-01-13_tttr2xfcs_with_averaging_CH2_BIN1dot0_20 nM AF4889_T98s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Fri Jan 13 17:39:19 2023,Equation 1B,2,no triplet,1,3D,0.001018,0.524282,-0.04443861800968574,None,0.11804678095694378,None,8.471217867133019,40.71804918052525,0.3661619566551826,None,0.6338380433448174,None,0.012562954113410714,None,0.48355653940046417,None,1.0,None,1.0,None,5.0,None,5.0,None,72.00898297333609,4.790356807632154,0.35555555555555557
2023-01-13_tttr2xfcs_with_averaging_CH2_BIN1dot0_20 nM AF48810_T110s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Fri Jan 13 17:39:19 2023,Equation 1B,2,no triplet,1,3D,0.001018,0.524282,-0.49903877962489473,None,0.5629681388849588,None,1.7762994580486333,195.34374844567924,0.0908115510049341,None,0.9091884489950659,None,0.022623064408698563,None,9.404789104090685,None,1.0,None,1.0,None,5.0,None,5.0,None,71.22328094623455,4.872091665594177,0.34444444444444444
