name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),AR1,stdev(AR1),AR2,stdev(AR2),T1,stdev(T1),tauT1,stdev(tauT1),N (mom),bri (kHz),above zero
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_TbPEX5EGFP 1-10001_T0s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 15:51:15 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,0.524282,-0.06347,None,0.582147,None,1.7177791863567107,8.984274651,0.554806,None,0.445194,None,0.007325,None,0.34921,None,1.0,None,1.0,None,6.0,None,6.0,None,0.0,None,0.04,None,1.79126999892476,8.615890314642693,0.4222222222222222
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_TbPEX5EGFP 1-10002_T24s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 15:51:15 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,0.524282,-0.06347000000000003,None,0.582147,None,1.7177791863567107,9.106369585129256,0.554806,None,0.445194,None,0.0073249999999606364,None,0.34921000000002195,None,1.0,None,1.0,None,6.0,None,6.0,None,0.0,None,0.04,None,2.0676141355231055,7.565784623679246,0.43333333333333335
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_TbPEX5EGFP 1-10003_T46s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 15:51:15 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,0.524282,-0.06347000000000003,None,0.582147,None,1.7177791863567107,9.126658422521126,0.554806,None,0.445194,None,0.0073249999999606364,None,0.34921000000002195,None,1.0,None,1.0,None,6.0,None,6.0,None,0.0,None,0.04,None,2.197002095528033,7.136076874983831,0.43333333333333335
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_TbPEX5EGFP 1-10004_T68s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 15:51:15 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,0.524282,-0.06347000000000003,None,0.582147,None,1.7177791863567107,9.344683375268762,0.554806,None,0.445194,None,0.0073249999999606364,None,0.34921000000002195,None,1.0,None,1.0,None,6.0,None,6.0,None,0.0,None,0.04,None,2.217511935426287,7.238970704664756,0.4388888888888889
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_TbPEX5EGFP 1-10005_T90s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 15:51:15 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,0.524282,-0.06347000000000003,None,0.582147,None,1.7177791863567107,9.214305035701784,0.554806,None,0.445194,None,0.0073249999999606364,None,0.34921000000002195,None,1.0,None,1.0,None,6.0,None,6.0,None,0.0,None,0.04,None,2.445532085963085,6.472430777391342,0.43333333333333335
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_TbPEX5EGFP 1-10006_T112s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 15:51:15 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,0.524282,-0.06347000000000003,None,0.582147,None,1.7177791863567107,9.1623458179909,0.554806,None,0.445194,None,0.0073249999999606364,None,0.34921000000002195,None,1.0,None,1.0,None,6.0,None,6.0,None,0.0,None,0.04,None,2.25637307896109,6.975477855497348,0.43333333333333335
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_TbPEX5EGFP 1-10007_T134s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 15:51:15 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,0.524282,-0.06347000000000003,None,0.582147,None,1.7177791863567107,9.196490446772339,0.554806,None,0.445194,None,0.0073249999999606364,None,0.34921000000002195,None,1.0,None,1.0,None,6.0,None,6.0,None,0.0,None,0.04,None,2.2487714080301884,7.0251403894144975,0.4444444444444444
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_TbPEX5EGFP 1-10008_T155s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 15:51:15 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,0.524282,-0.06347000000000003,None,0.582147,None,1.7177791863567107,9.0781167474,0.554806,None,0.445194,None,0.0073249999999606364,None,0.34921000000002195,None,1.0,None,1.0,None,6.0,None,6.0,None,0.0,None,0.04,None,2.267874941445322,6.876300619472496,0.4388888888888889
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_TbPEX5EGFP 1-10009_T177s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 15:51:15 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,0.524282,-0.06347000000000003,None,0.582147,None,1.7177791863567107,9.481640304865243,0.554806,None,0.445194,None,0.0073249999999606364,None,0.34921000000002195,None,1.0,None,1.0,None,6.0,None,6.0,None,0.0,None,0.04,None,0.4189929877257299,38.873613783557126,0.4111111111111111
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_TbPEX5EGFP 1-100010_T199s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 15:51:15 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,0.524282,-0.06347000000000003,None,0.582147,None,1.7177791863567107,9.004896289364467,0.554806,None,0.445194,None,0.0073249999999606364,None,0.34921000000002195,None,1.0,None,1.0,None,6.0,None,6.0,None,0.0,None,0.04,None,1.8400474744125521,8.40674513884517,0.4166666666666667
