name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),AR1,stdev(AR1),T1,stdev(T1),tauT1,stdev(tauT1),N (mom),bri (kHz),above zero
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_TbPEX5EGFP 1-10001_T0s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 15:48:13 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,0.524282,0.075065,0.0636740733747098,0.405855,0.1103454487893185,2.4639341636791463,6.263560215,1.0,0,0.018729,0.052128273764311436,1.0,0,6.0,0,0.0,3.4588278548408877,0.04,0,1.79126999892476,8.615890314642693,0.4222222222222222
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_TbPEX5EGFP 1-10002_T24s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 15:48:13 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,0.524282,0.07506500000000005,0.0690890259667175,0.40585499999999997,0.11974756962676728,2.4639341636791467,6.348681051302564,1.0,0,0.018728999999963795,0.056478132688418024,1.0,0,6.0,0,0.0,2.4171235179189357e-08,0.04,0,2.0676141355231055,7.565784623679246,0.43333333333333335
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_TbPEX5EGFP 1-10003_T46s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 15:48:13 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,0.524282,0.07506500000000005,0.08198572763988154,0.40585499999999997,0.14234258508313777,2.4639341636791467,6.362825805290265,1.0,0,0.018728999999963795,0.06706587193556557,1.0,0,6.0,0,0.0,2.868761606652664e-08,0.04,0,2.197002095528033,7.136076874983831,0.43333333333333335
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_TbPEX5EGFP 1-10004_T68s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 15:48:13 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,0.524282,0.07506500000000005,0.05725341247383194,0.40585499999999997,0.09921864747525769,2.4639341636791467,6.514826102805139,1.0,0,0.018728999999963795,0.04677266262543134,1.0,0,6.0,0,0.0,2.0019164516482355e-08,0.04,0,2.217511935426287,7.238970704664756,0.4388888888888889
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_TbPEX5EGFP 1-10005_T90s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 15:48:13 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,0.524282,0.07506500000000005,0.07573475814118723,0.40585499999999997,0.13124633001284577,2.4639341636791467,6.423930330766537,1.0,0,0.018728999999963795,0.06187083246586099,1.0,0,6.0,0,0.0,2.6481331281634336e-08,0.04,0,2.445532085963085,6.472430777391342,0.43333333333333335
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_TbPEX5EGFP 1-10006_T112s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 15:48:13 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,0.524282,0.07506500000000005,0.08335508189966272,0.40585499999999997,0.14469966962205136,2.4639341636791467,6.38770596079804,1.0,0,0.018728999999963795,0.06818771624225065,1.0,0,6.0,0,0.0,2.917513271840835e-08,0.04,0,2.25637307896109,6.975477855497348,0.43333333333333335
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_TbPEX5EGFP 1-10007_T134s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 15:48:13 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,0.524282,0.07506500000000005,0.06829082535449214,0.40585499999999997,0.1183043788815856,2.4639341636791467,6.411510546777339,1.0,0,0.018728999999963795,0.05572745029168169,1.0,0,6.0,0,0.0,2.384742100860026e-08,0.04,0,2.2487714080301884,7.0251403894144975,0.4444444444444444
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_TbPEX5EGFP 1-10008_T155s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 15:48:14 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,0.524282,0.07506500000000005,0.06545961207601647,0.40585499999999997,0.11318684152498167,2.4639341636791467,6.328984041,1.0,0,0.018728999999963795,0.05336313175171584,1.0,0,6.0,0,0.0,2.2849588892735663e-08,0.04,0,2.267874941445322,6.876300619472496,0.4388888888888889
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_TbPEX5EGFP 1-10009_T177s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 15:48:14 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,0.524282,0.07506500000000005,0.06841634248425457,0.40585499999999997,0.11856315276840175,2.4639341636791467,6.610308265663283,1.0,0,0.018728999999963795,0.05588079217551069,1.0,0,6.0,0,0.0,2.3920548122429316e-08,0.04,0,0.4189929877257299,38.873613783557126,0.4111111111111111
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_TbPEX5EGFP 1-100010_T199s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 15:48:14 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,0.524282,0.07506500000000005,0.05726806153972605,0.40585499999999997,0.09924403392119577,2.4639341636791467,6.27793698759938,1.0,0,0.018728999999963795,0.04678463004978899,1.0,0,6.0,0,0.0,2.002428669296794e-08,0.04,0,1.8400474744125521,8.40674513884517,0.4166666666666667
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_TbPEX5EGFP 1-100011_T221s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 15:48:14 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,0.524282,0.07506500000000005,0.07441043258104471,0.40585499999999997,0.12895130889062134,2.4639341636791467,6.24791450475,1.0,0,0.018728999999963795,0.060788936563847255,1.0,0,6.0,0,0.0,2.6018269078111888e-08,0.04,0,2.0761179509032854,7.4152024282501525,0.4444444444444444
2023-01-18_tttr2xfcs_with_averaging_CH2_BIN1dot0_TbPEX5EGFP 1-100012_T242s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Wed Jan 18 15:48:14 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,0.524282,0.07506500000000005,0.08196818779720093,0.40585499999999997,0.1423615643499364,2.4639341636791467,6.361912585879293,1.0,0,0.018728999999963795,0.06710129522821345,1.0,0,6.0,0,0.0,2.8707695327733482e-08,0.04,0,1.9382163361354263,8.087706922686193,0.4222222222222222
