name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),AR1,stdev(AR1),T1,stdev(T1),tauT1,stdev(tauT1)
average_data,Not known,average_data,average_data,Wed Jan 18 16:06:27 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,0.524282,-0.122686,0.08204176772741568,0.579985,0.08324164982412376,1.724182521961775,1.0,0,0.28327,0.16511602091027786,1.0,0,6.0,0,0.237037,0.05129306836006946,0.04,0
