Time (ms),average_data,average_data fitted model: ,
1e-06,-1.0, ,
2e-06,-1.0, ,
3e-06,-1.0, ,
4e-06,-1.0, ,
5e-06,-1.0, ,
6e-06,-1.0, ,
8e-06,-1.0, ,
1e-05,-1.0, ,
1.2e-05,-1.0, ,
1.4e-05,-1.0, ,
1.6e-05,-1.0, ,
1.8e-05,-1.0, ,
2.2e-05,-1.0, ,
2.6e-05,-1.0, ,
3e-05,-1.0, ,
3.4e-05,-1.0, ,
3.8e-05,-1.0, ,
4.2e-05,-1.0, ,
5e-05,-1.0, ,
5.8e-05,-1.0, ,
6.6e-05,-1.0, ,
7.4e-05,4.908023165064964, ,
8.2e-05,2.5319249363615435, ,
9e-05,-1.0, ,
0.000106,1.8453375024926075, ,
0.000122,3.157002910058374, ,
0.000138,1.7747659705544234, ,
0.000154,0.8231785889664321, ,
0.00017,2.3519136606381967, ,
0.000186,0.6812159301137597, ,
0.000218,0.9640597681317056, ,
0.00025,0.6443309254346965, ,
0.000282,0.6559053857011105, ,
0.000314,0.6495967860724166, ,
0.000346,0.617060909561579, ,
0.000378,0.5258881824059961, ,
0.000442,0.5525421989575799, ,
0.000506,0.49011847303946693, ,
0.00057,0.5508236421329851, ,
0.000634,0.49198543093210334, ,
0.000698,0.5081197476593732, ,
0.000762,0.5016275534670923, ,
0.00089,0.44693807407070324, ,
0.001018,0.47320946041746503,0.45175026385825845,
0.001146,0.4569387629248669,0.4510616990544215,
0.001274,0.44907601305049044,0.45037512096256893,
0.001402,0.48216881860378213,0.4496905225281834,
0.00153,0.48424135111062494,0.4490078967234281,
0.001786,0.4641172009610949,0.44764853502423185,
0.002042,0.4647958854954099,0.44629698017191444,
0.002298,0.4228678656935498,0.44495317689363323,
0.002554,0.42633879250111234,0.44361707033347764,
0.00281,0.4395263915817246,0.44228860604920517,
0.003066,0.445578399469806,0.44096773000900547,
0.003578,0.42181136197324665,0.4383485285665001,
0.00409,0.4456494676370671,0.4357590418387416,
0.004602,0.4231347050853938,0.43319885202260056,
0.005114,0.42042091830630374,0.4306675475799753,
0.005626,0.4235327467726772,0.42816472314032084,
0.006138,0.4152412638737687,0.4256899794047483,
0.007162,0.4081905179948483,0.42082316664393504,
0.008186,0.415749403158714,0.416064032791608,
0.00921,0.4134937135886009,0.4114095926048552,
0.010234,0.3951765498106186,0.40685694929589933,
0.011258,0.39054188797779305,0.4024032918134751,
0.012282,0.3917295117047614,0.3980458922105272,
0.01433,0.38083475996051147,0.3896093551636842,
0.016378,0.3750462467549115,0.38152708180522865,
0.018426,0.36165414073335383,0.3737799904952595,
0.020474,0.3661437049416704,0.3663501036728104,
0.022522,0.35010095305809164,0.35922048160411524,
0.02457,0.3479963128011989,0.3523751602299239,
0.028666,0.3359150733338723,0.33947809540012874,
0.032762,0.3239592624932182,0.32754858221339306,
0.036858,0.3078377258474162,0.3164885264390496,
0.040954,0.3107583977741612,0.3062106597437939,
0.04505,0.3067049322028644,0.296637299225008,
0.049146,0.2892115070569211,0.28769925308722183,
0.057338,0.2772537142763289,0.2714891100130417,
0.06553,0.2631204301778645,0.25716253216681906,
0.073722,0.25078522266647557,0.24438648355276038,
0.081914,0.23716715601841876,0.23289469366210747,
0.090106,0.2319325685299509,0.22247364093779792,
0.098298,0.21050455986762168,0.2129515566879493,
0.114682,0.20474147124544245,0.1960759790788265,
0.131066,0.18806086338825617,0.18144340912229634,
0.14745,0.16223515993630425,0.16850391892217614,
0.163834,0.18777963157409686,0.15688351515743476,
0.180218,0.14886347386609527,0.1463220887821861,
0.196602,0.14609561076202873,0.13663414014543934,
0.22937,0.05808832393846023,0.11936843797499294,
0.262138,0.12892574564649875,0.10434169773145191,
0.294906,0.0757319977316406,0.09108732677839146,
0.327674,0.10665495998976833,0.07928435352030491,
0.360442,0.04789935799218928,0.06869617447458737,
0.39321,0.03154791306585004,0.05913999126788361,
0.458746,0.04401678450229532,0.042568053073208934,
0.524282,0.05131393705185482, ,
0.589818,0.08409622239340835, ,
0.655354,0.20379388174859192, ,
0.72089,0.06593747774964134, ,
0.786426,0.0608589665973576, ,
0.917498,-0.437045517907733, ,
1.04857,-0.15341428963194662, ,
1.179642,-0.14005495122190262, ,
1.310714,-0.03728622372922015, ,
1.441786,-0.16234166925887183, ,
1.572858,-0.12790072244260717, ,
1.835002,-0.20008111101604079, ,
2.097146,-0.24358618394319925, ,
2.35929,-0.22838927839423162, ,
2.621434,-0.23678225157210092, ,
2.883578,-0.22541036148417673, ,
3.145722,-0.28321240423775235, ,
3.67001,-0.33114059632120807, ,
4.194298,-0.3279375045600081, ,
4.718586,-0.32982550920278403, ,
5.242874,-0.347344423256895, ,
5.767162,-0.38743595149581184, ,
6.29145,-0.35973673283366103, ,
7.340026,-0.39532278987463126, ,
8.388602,-0.3992580669559598, ,
9.437178,-0.40861685843716145, ,
10.485754,-0.41830488251801273, ,
11.53433,-0.4298322788995373, ,
12.582906,-0.44058135294403783, ,
14.680058,-0.47651144486855723, ,
16.77721,-0.49908095654378176, ,
18.874362,-0.5119540044666819, ,
20.971514,-0.7860195562545211, ,
23.068666,-0.5510595678507902, ,
25.165818,-0.5605917974069964, ,
29.360122,-0.5983402217040101, ,
33.554426,-0.6144737882184147, ,
37.74873,-0.6270095320037998, ,
41.943034,-0.6520799901840127, ,
46.137338,-0.6550578346064724, ,
50.331642,-0.6634151824147021, ,
58.72025,-0.6891057116830447, ,
67.108858,-0.7004337893806089, ,
75.497466,-0.7102484429459177, ,
83.886074,-0.721935578441578, ,
92.274682,-0.729970215831059, ,
100.66329,-0.7373023618908441, ,
117.440506,-0.7604053928395229, ,
134.217722,-0.7710789331270598, ,
150.994938,-0.7802968351011316, ,
167.772154,-0.7867027185325093, ,
184.54937,-0.7928193801769597, ,
201.326586,-0.7980398806204048, ,
234.881018,-0.8116116885738394, ,
268.43545,-0.8174950341478743, ,
301.989882,-0.824057628421552, ,
335.544314,-0.8284114347793542, ,
369.098746,-0.8338303090929607, ,
402.653178,-0.8384416844796303, ,
469.762042,-0.8566755300363095, ,
536.870906,-0.8655920313656885, ,
603.97977,-0.8739989609092372, ,
671.088634,-0.8817367791156128, ,
738.197498,-0.8888931791131898, ,
805.306362,-0.8945665094270977, ,
939.52409,-0.9138205670490267, ,
1073.741818,-0.9227587317032576, ,
1207.959546,-0.9303633445203626, ,
1342.177274,-0.9374578016960811, ,
1476.395002,-0.9448068972536942, ,
1610.61273,-0.9506772142354724, ,
1879.048186,-0.9656133256546857, ,
2147.483642,-0.9718809391670741, ,
2415.919098,-0.9775722334635834, ,
2684.354554,-0.9821192461019946, ,
2952.79001,-0.9856077777089025, ,
3221.225466,-0.988282960065733, ,
3758.096378,-0.9937868769487057, ,
4294.96729,-0.9961392107421989, ,
4831.838202,-0.9975226425647936, ,
5368.709114,-0.9983956820838118, ,
5905.580026,-0.9989377502072562, ,
6442.450938,-0.9994365145620913, ,
