name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),AR1,stdev(AR1),N (mom),bri (kHz),above zero
2023-01-12_tttr2xfcs_with_averaging_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4881_T0s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Fri Jan 13 16:40:56 2023,Equation 1B,1,no triplet,1,3D,0.001018,0.524282,-0.018927,0.003267046299301896,0.04989,0.0030104411572633347,20.044097013429546,28.021894378751497,1.0,0,0.080523,0.017043493536881532,1.0,0,5.0,0,5.022938185532642,111.82731003288734,0.3111111111111111
2023-01-12_tttr2xfcs_with_averaging_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4882_T15s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Fri Jan 13 16:40:56 2023,Equation 1B,1,no triplet,1,3D,0.001018,0.524282,-0.020520071178833477,0.002112469736827689,0.05268130254583465,0.0019474367677245184,18.982066723387558,27.96095443217118,1.0,0,0.07649269899237636,0.010105535048421153,1.0,0,5.0,0,9.188156549686322,57.768198614522866,0.3055555555555556
2023-01-12_tttr2xfcs_with_averaging_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4883_T27s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Fri Jan 13 16:40:56 2023,Equation 1B,1,no triplet,1,3D,0.001018,0.524282,-0.016718681752577624,0.0023728885335076743,0.04998267208652886,0.002214978626051107,20.00693356827388,27.09106329522436,1.0,0,0.05637529930772391,0.009867486630394507,1.0,0,5.0,0,4.591309696900034,118.05699290189604,0.32222222222222224
2023-01-12_tttr2xfcs_with_averaging_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4883_T28s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Fri Jan 13 16:40:56 2023,Equation 1B,1,no triplet,1,3D,0.001018,0.524282,-0.015873857130995095,0.002768685767537842,0.05281127013179276,0.002607109815188469,18.935352198582947,29.440576611854556,1.0,0,0.05088213373718821,0.010209041665974602,1.0,0,5.0,0,2.7530023532921715,202.50457553774834,0.3111111111111111
2023-01-12_tttr2xfcs_with_averaging_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4884_T39s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Fri Jan 13 16:40:56 2023,Equation 1B,1,no triplet,1,3D,0.001018,0.524282,-0.02371472472079439,0.0039009617457930875,0.059058342911918665,0.003594776867705112,16.932408711355635,30.846020071397813,1.0,0,0.08930957679676449,0.01834057047445675,1.0,0,5.0,0,6.470131337926487,80.72843012224067,0.3055555555555556
2023-01-12_tttr2xfcs_with_averaging_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4884_T41s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Fri Jan 13 16:40:56 2023,Equation 1B,1,no triplet,1,3D,0.001018,0.524282,-0.01578497167030457,0.0027892424989702713,0.05120278721020656,0.002594319303069343,19.53018682156162,26.81886958099754,1.0,0,0.059503201258431705,0.011716969855747675,1.0,0,5.0,0,5.969849767946081,87.74152644818916,0.3388888888888889
2023-01-12_tttr2xfcs_with_averaging_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4885_T51s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Fri Jan 13 16:40:56 2023,Equation 1B,1,no triplet,1,3D,0.001018,0.524282,-0.013912311474052363,0.0023647291536800733,0.04695554843593806,0.002190489083079413,21.296737729819306,26.03250648144682,1.0,0,0.06441501111493404,0.011389807480326197,1.0,0,5.0,0,4.039639505630178,137.24868148887862,0.3333333333333333
2023-01-12_tttr2xfcs_with_averaging_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4885_T54s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Fri Jan 13 16:40:56 2023,Equation 1B,1,no triplet,1,3D,0.001018,0.524282,-0.03214515841218901,0.004311807824905528,0.060816348491459754,0.004002336246314872,16.44294708256657,32.737853459879126,1.0,0,0.12283866577188389,0.023994507781243957,1.0,0,5.0,0,8.230527553219213,65.40695153742865,0.3
2023-01-12_tttr2xfcs_with_averaging_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4886_T63s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Fri Jan 13 16:40:56 2023,Equation 1B,1,no triplet,1,3D,0.001018,0.524282,-0.02004778098942528,0.002816694056141537,0.05473247852941524,0.0026096927166400306,18.27068729333285,26.888336088671547,1.0,0,0.06410697747652935,0.011603798668388482,1.0,0,5.0,0,7.385822412991791,66.51838144242322,0.3055555555555556
2023-01-12_tttr2xfcs_with_averaging_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4886_T66s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Fri Jan 13 16:40:56 2023,Equation 1B,1,no triplet,1,3D,0.001018,0.524282,-0.022635391319722253,0.003211853734680041,0.058309528803624194,0.002977954299873137,17.149855615671612,30.79776779145083,1.0,0,0.0631479542654521,0.012302299946412775,1.0,0,5.0,0,8.06464797154485,65.49618700344408,0.29444444444444445
