name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),AR1,stdev(AR1)
average_data,Not known,average_data,average_data,Tue Jan 17 14:25:50 2023,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.031926,0.005934709591387779,0.335914,0.006062024339754995,2.9769524342540055,1.0,0,16.337356,1.1988326414681294,1.0,0,5.0,0
