name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),AR1,stdev(AR1),T1,stdev(T1),tauT1,stdev(tauT1),N (mom),bri (kHz),above zero
2023-01-18_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100001_T0s_1_DEL_correlation-CH2_2,Not known,tttr2xfcs,0,Wed Jan 18 16:08:16 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.046543,0.0020383811969527017,0.734237,0.003920915974649389,1.3619580598635046,15.338280318865943,1.0,0,0.423667,0.018432950975817864,1.0,0,6.0,0,0.213837,0.012990997340134772,0.04,0,2.41683363833001,8.643795942320123,0.8777777777777778
2023-01-18_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100002_T24s_1_DEL_correlation-CH2_2,Not known,tttr2xfcs,0,Wed Jan 18 16:08:16 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.006482324474990975,0.0009200174798111047,0.484019094546084,0.0018173184273020371,2.0660341942455926,15.853434458205708,1.0,0,0.3288715051135087,0.010400442906301764,1.0,0,6.0,0,0.17231112561266748,0.010662812596164944,0.04,0,4.235520840393713,7.733300773630399,0.8111111111111111
2023-01-18_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100003_T46s_1_DEL_correlation-CH2_2,Not known,tttr2xfcs,0,Wed Jan 18 16:08:16 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0002924024848036666,0.0011854191736393404,0.4293898025427962,0.0023349887487999588,2.328886233622962,16.285401061998517,1.0,0,0.3339700753190735,0.01572753179012684,1.0,0,6.0,0,0.19578993176955217,0.015292565503352734,0.04,0,4.991837471949962,7.597962633542655,0.7388888888888889
2023-01-18_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100004_T67s_1_DEL_correlation-CH2_2,Not known,tttr2xfcs,0,Wed Jan 18 16:08:16 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0015504277417007772,0.0013498832277295792,0.437229238440911,0.002642866927165438,2.2871297527261416,15.820484149126704,1.0,0,0.35204254347505465,0.01852874475596812,1.0,0,6.0,0,0.21346598180854714,0.016433764226931442,0.04,0,4.885228134252233,7.406901707703748,0.7944444444444444
2023-01-18_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100005_T89s_1_DEL_correlation-CH2_2,Not known,tttr2xfcs,0,Wed Jan 18 16:08:16 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0007419521895841719,0.0010977614882553923,0.47765865941797503,0.002139069086429913,2.093545213266929,16.042299469402977,1.0,0,0.36978597939870705,0.01417541467506641,1.0,0,6.0,0,0.21456558277976878,0.011805731717428259,0.04,0,4.41526920929799,7.606811129023316,0.7222222222222222
2023-01-18_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100006_T111s_1_DEL_correlation-CH2_2,Not known,tttr2xfcs,0,Wed Jan 18 16:08:16 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0017974880295179574,0.0015725293855706212,0.5012064890367153,0.003077872769191003,1.9951856607481915,15.877612075117595,1.0,0,0.35234907211185573,0.01892967571174232,1.0,0,6.0,0,0.2168146409889382,0.016683785386572895,0.04,0,4.242627333691604,7.46697116586776,0.8055555555555556
2023-01-18_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100007_T133s_1_DEL_correlation-CH2_2,Not known,tttr2xfcs,0,Wed Jan 18 16:08:16 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.00013860765291917598,0.0017854672673363722,0.5669542782957225,0.0034950759732688993,1.7638106603693384,15.779466710872478,1.0,0,0.35286574971703466,0.01889071829471206,1.0,0,6.0,0,0.21224387716367588,0.01673261569017468,0.04,0,3.7724325247207213,7.377915249423676,0.7277777777777777
2023-01-18_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100008_T156s_1_DEL_correlation-CH2_2,Not known,tttr2xfcs,0,Wed Jan 18 16:08:16 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0028394496537413882,0.0020003070063906985,0.6267147972587448,0.003908106482366081,1.59562213047148,15.659126822891432,1.0,0,0.3603253378244182,0.019322491809409943,1.0,0,6.0,0,0.21104594176535318,0.016705473278648315,0.04,0,3.3475215467434785,7.464230969583294,0.7611111111111111
2023-01-18_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100009_T177s_1_DEL_correlation-CH2_2,Not known,tttr2xfcs,0,Wed Jan 18 16:08:16 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0007689501151757483,0.0014507291631237114,0.6568393506139751,0.0028307810814256927,1.522442282219021,15.764899817758762,1.0,0,0.36585716855609196,0.013414794035456111,1.0,0,6.0,0,0.2077001328135708,0.01143807795486694,0.04,0,3.1781626401259753,7.552083656205986,0.7722222222222223
2023-01-18_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-1000010_T199s_1_DEL_correlation-CH2_2,Not known,tttr2xfcs,0,Wed Jan 18 16:08:16 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.00038248435195553654,0.001968160340050786,0.6596054085046718,0.0038804968907661342,1.5160579144840614,14.703933397106644,1.0,0,0.33031578343017937,0.01693551048515333,1.0,0,6.0,0,0.1970265192240972,0.016658396864726022,0.04,0,3.2619530451358267,6.834117976081248,0.7555555555555555
