name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),AR1,stdev(AR1),N (mom),bri (kHz),above zero
2023-01-13_tttr2xfcs_with_averaging_CH2_BIN1dot0_20 nM AF4881_T0s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Fri Jan 13 17:36:05 2023,Equation 1B,1,no triplet,1,3D,0.001018,0.524282,0.003301,0.0006451265567025343,0.066984,0.0006480070398946584,14.928938253911381,23.12949812986493,1.0,0,0.03392,0.001447244663182701,1.0,0,5.0,0,75.04547705696699,4.601424861434329,0.5222222222222223
2023-01-13_tttr2xfcs_with_averaging_CH2_BIN1dot0_20 nM AF4882_T14s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Fri Jan 13 17:36:05 2023,Equation 1B,1,no triplet,1,3D,0.001018,0.524282,-0.032097185321710686,0.018164452724370016,0.0811041833735272,0.016738895900808053,12.329820218945757,28.07762724034468,1.0,0,0.08818733188081403,0.06170431923896747,1.0,0,5.0,0,73.26090294193234,4.7257049978316354,0.3111111111111111
2023-01-13_tttr2xfcs_with_averaging_CH2_BIN1dot0_20 nM AF4883_T26s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Fri Jan 13 17:36:05 2023,Equation 1B,1,no triplet,1,3D,0.001018,0.524282,0.0030268984929766596,0.0006554309223100973,0.06908913217867317,0.0006522655588376419,14.47405646106358,23.87038157234911,1.0,0,0.0353898113434731,0.0014648083740048106,1.0,0,5.0,0,73.529686186971,4.699034541175298,0.6111111111111112
2023-01-13_tttr2xfcs_with_averaging_CH2_BIN1dot0_20 nM AF4884_T38s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Fri Jan 13 17:36:05 2023,Equation 1B,1,no triplet,1,3D,0.001018,0.524282,0.00013768703104233282,0.003302075361529328,0.0669621578006878,0.0033626201865497945,14.93380788260274,23.209376024004573,1.0,0,0.032017813482606364,0.007141353331669781,1.0,0,5.0,0,72.8384173474703,4.758775886825446,0.4111111111111111
2023-01-13_tttr2xfcs_with_averaging_CH2_BIN1dot0_20 nM AF4885_T50s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Fri Jan 13 17:36:05 2023,Equation 1B,1,no triplet,1,3D,0.001018,0.524282,-0.020656668782245036,0.009518007920431587,0.10617188419542234,0.012218042805131257,9.418689397650489,36.77965090774107,1.0,0,0.01721788934441878,0.008765171246531454,1.0,0,5.0,0,70.66392232473929,4.902550367910012,0.2833333333333333
2023-01-13_tttr2xfcs_with_averaging_CH2_BIN1dot0_20 nM AF4886_T62s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Fri Jan 13 17:36:05 2023,Equation 1B,1,no triplet,1,3D,0.001018,0.524282,-0.006817,0.0056799734184260105,0.060516,0.005352620755768188,16.524555489457335,20.973035266433214,1.0,0,0.05052,0.01819459871521799,1.0,0,5.0,0,73.68507268072159,4.703631420497655,0.3611111111111111
2023-01-13_tttr2xfcs_with_averaging_CH2_BIN1dot0_20 nM AF4887_T74s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Fri Jan 13 17:36:05 2023,Equation 1B,1,no triplet,1,3D,0.001018,0.524282,-0.0004974987960825183,0.00580947867465575,0.06385525157499816,0.0055871628504723285,15.66041907806905,22.111882124231894,1.0,0,0.04281517797746961,0.0158688576504661,1.0,0,5.0,0,70.92097671737864,4.882880641158573,0.38333333333333336
2023-01-13_tttr2xfcs_with_averaging_CH2_BIN1dot0_20 nM AF4888_T86s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Fri Jan 13 17:36:05 2023,Equation 1B,1,no triplet,1,3D,0.001018,0.524282,-0.02533557800640418,0.007756536987125272,0.09175185060707854,0.00720195430729478,10.898962728091844,31.71815117623217,1.0,0,0.061402779206205,0.018549126109818112,1.0,0,5.0,0,73.39394805619744,4.71036442225785,0.3388888888888889
2023-01-13_tttr2xfcs_with_averaging_CH2_BIN1dot0_20 nM AF4889_T98s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Fri Jan 13 17:36:05 2023,Equation 1B,1,no triplet,1,3D,0.001018,0.524282,-0.006485584879826645,0.0057961850994608,0.0745621330711441,0.005460680957751831,13.411633476819144,25.71882584839877,1.0,0,0.050696143591321755,0.015102496653544484,1.0,0,5.0,0,72.00898297333609,4.790356807632154,0.35555555555555557
2023-01-13_tttr2xfcs_with_averaging_CH2_BIN1dot0_20 nM AF48810_T110s_1_correlation-CH2_2,Not known,tttr2xfcs_with_averaging,0,Fri Jan 13 17:36:05 2023,Equation 1B,1,no triplet,1,3D,0.001018,0.524282,-0.009484898491304183,0.005823347096855218,0.07068526297158272,0.00549880916248207,14.147220480767336,24.527008324283084,1.0,0,0.04957607101434908,0.015779249672145248,1.0,0,5.0,0,71.22328094623455,4.872091665594177,0.34444444444444444
