Time (ms),average_data,average_data fitted model: ,
1e-06,-1.0, ,
2e-06,-1.0, ,
3e-06,-1.0, ,
4e-06,-1.0, ,
5e-06,-1.0, ,
6e-06,-1.0, ,
8e-06,-1.0, ,
1e-05,-1.0, ,
1.2e-05,-1.0, ,
1.4e-05,-1.0, ,
1.6e-05,-1.0, ,
1.8e-05,-1.0, ,
2.2e-05,-1.0, ,
2.6e-05,-1.0, ,
3e-05,-1.0, ,
3.4e-05,-1.0, ,
3.8e-05,-1.0, ,
4.2e-05,-1.0, ,
5e-05,-1.0, ,
5.8e-05,-1.0, ,
6.6e-05,-1.0, ,
7.4e-05,-0.5972866403744514, ,
8.2e-05,-0.7560625254576626, ,
9e-05,-1.0, ,
0.000106,-0.24128440335381687, ,
0.000122,0.39258457700859484, ,
0.000138,0.04067774991481238, ,
0.000154,-0.2704071744020778, ,
0.00017,0.5368513484699601, ,
0.000186,-0.18319767069931742, ,
0.000218,0.14635454973009507, ,
0.00025,0.015411310814638073, ,
0.000282,-0.01056331246145079, ,
0.000314,0.039363859610304024, ,
0.000346,0.11366971142688263, ,
0.000378,-0.01411854560576826, ,
0.000442,0.06215780198224033, ,
0.000506,0.0048422417417072015, ,
0.00057,0.06829855059718822, ,
0.000634,0.011014336115588786, ,
0.000698,0.04898910196541347, ,
0.000762,0.029909743077265637, ,
0.00089,0.03365708828407262, ,
0.001018,0.03615666521563691,0.032366476330982004,
0.001146,0.03543824047266127,0.03228024182144084,
0.001274,0.03401202680136648,0.03219427446675441,
0.001402,0.033436377673474495,0.03210857302809332,
0.00153,0.033156626729152656,0.032023136274275645,
0.001786,0.032105194459158215,0.03185305193432756,
0.002042,0.033775988174260196,0.031684011748179475,
0.002298,0.032010489504973365,0.031516006135745844,
0.002554,0.031463254834955164,0.03134902563377752,
0.00281,0.03137384988781952,0.031183060894085998,
0.003066,0.032061701934663914,0.031018102681800053,
0.003578,0.03134970189430114,0.030691169456306108,
0.00409,0.030371574791749748,0.03036815428038945,
0.004602,0.029441255258978713,0.030048987183823726,
0.005114,0.029369954796126505,0.029733599852566427,
0.005626,0.028616552823922278,0.029421925580045256,
0.006138,0.02832021223165865,0.02911389922015367,
0.007162,0.027993316722438127,0.028508537185548112,
0.008186,0.026685771817305907,0.02791702210419076,
0.00921,0.02633347550443612,0.02733888455382301,
0.010234,0.025258712157319757,0.02677367609295883,
0.011258,0.02485320371834978,0.026220968101672112,
0.012282,0.024017227574073683,0.025680350698401556,
0.01433,0.022963434205834802,0.024633835808906643,
0.016378,0.02165451412980297,0.02363119023488742,
0.018426,0.021025357521207898,0.02266971412584464,
0.020474,0.019959502924729203,0.021746924714154618,
0.022522,0.019100276147110608,0.020860534926705594,
0.02457,0.018292894331733825,0.020008434476445312,
0.028666,0.016582321443534498,0.018399445694420646,
0.032762,0.015398730038541713,0.016906019890641805,
0.036858,0.014377121111073256,0.015516149533206486,
0.040954,0.013282814085961507,0.014219434853532678,
0.04505,0.012394069596038063,0.01300682347092428,
0.049146,0.01164212995906066,0.011870399030601497,
0.057338,0.009127302713258902,0.00979911958124443,
0.06553,0.008124708294401534,0.007959137698371952,
0.073722,0.007028504122772267,0.006313807972919715,
0.081914,0.005884863748642972,0.004833837287921958,
0.090106,0.005151654282987964,0.003495529002467166,
0.098298,0.004281715018008517,0.0022795073703755636,
0.114682,0.001158014571022984,0.00015301021224936942,
0.131066,-0.00013449041747765013,-0.00164464204709322,
0.14745,-0.0010688017009920705,-0.003184090794327566,
0.163834,-0.0019412726464724367,-0.004517099672621028,
0.180218,-0.002831148505459614,-0.00568246553037793,
0.196602,-0.0033504658546271993,-0.006709839277906238,
0.22937,-0.008113294314511282,-0.00843794939430517,
0.262138,-0.009159042646115107,-0.009834453108450882,
0.294906,-0.009908595809620084,-0.010986037865727794,
0.327674,-0.010688699530631415,-0.011951613306895231,
0.360442,-0.011183623679909792,-0.012772611526381778,
0.39321,-0.011586332068921663,-0.013479020507029295,
0.458746,-0.021724688334291264,-0.014631630158144735,
0.524282,-0.023007650171699673, ,
0.589818,-0.024611933400871356, ,
0.655354,-0.02690616352469652, ,
0.72089,-0.030293667770081915, ,
0.786426,-0.036024886492528004, ,
0.917498,-0.16867506774075328, ,
1.04857,-0.2615430942050927, ,
1.179642,-0.2562548710950103, ,
1.310714,-0.25747873790591236, ,
1.441786,-0.2591652150869931, ,
1.572858,-0.2618696382078656, ,
1.835002,-0.3215770668114009, ,
2.097146,-0.35910284696706096, ,
2.35929,-0.36091493615325765, ,
2.621434,-0.36878776773966104, ,
2.883578,-0.3943047457749873, ,
3.145722,-0.41130121208455767, ,
3.67001,-0.4368318128297442, ,
4.194298,-0.4528138661385428, ,
4.718586,-0.46495347814264526, ,
5.242874,-0.476265257072255, ,
5.767162,-0.48742475460094226, ,
6.29145,-0.49590741325531373, ,
7.340026,-0.525249102207187, ,
8.388602,-0.537443992532032, ,
9.437178,-0.548590000415601, ,
10.485754,-0.5591401840349802, ,
11.53433,-0.5690862926009811, ,
12.582906,-0.5777096754799464, ,
14.680058,-0.6099684985940832, ,
16.77721,-0.6249382547139227, ,
18.874362,-0.6386516732860124, ,
20.971514,-0.6508167194076853, ,
23.068666,-0.6625300303980168, ,
25.165818,-0.6729848730296506, ,
29.360122,-0.7045692499203803, ,
33.554426,-0.7198615471071745, ,
37.74873,-0.7324828851594164, ,
41.943034,-0.7440912853043335, ,
46.137338,-0.7544548956519257, ,
50.331642,-0.7631380983178561, ,
58.72025,-0.7888936488872592, ,
67.108858,-0.800861539578052, ,
75.497466,-0.8119549724832082, ,
83.886074,-0.8225037586175206, ,
92.274682,-0.8327613697214169, ,
100.66329,-0.8420423236311863, ,
117.440506,-0.8686146038759714, ,
134.217722,-0.8801024662043032, ,
150.994938,-0.890368815900098, ,
167.772154,-0.8996112698854901, ,
184.54937,-0.9075054856458492, ,
201.326586,-0.9140140358926827, ,
234.881018,-0.9316785623362891, ,
268.43545,-0.9396402206887097, ,
301.989882,-0.9461184634546942, ,
335.544314,-0.9521782330476717, ,
369.098746,-0.9580858617722589, ,
402.653178,-0.962758604039819, ,
469.762042,-0.9745063384955388, ,
536.870906,-0.9795329238324544, ,
603.97977,-0.9837579979219664, ,
671.088634,-0.9869484092840285, ,
738.197498,-0.9895847121669021, ,
805.306362,-0.9919850640860997, ,
939.52409,-0.9958122516704825, ,
1073.741818,-0.99732098130347, ,
1207.959546,-0.9984063077429536, ,
1342.177274,-0.9990530738628489, ,
1476.395002,-0.9995158907622116, ,
1610.61273,-0.9997280371711604, ,
1879.048186,-0.9999101818225707, ,
2147.483642,-0.9999992534106006, ,
2415.919098,-1.0000000005378777, ,
2684.354554,-1.0, ,
2952.79001,-1.0, ,
3221.225466,-1.0, ,
3758.096378,-1.0, ,
4294.96729,-1.0, ,
4831.838202,-1.0, ,
5368.709114,-1.0, ,
5905.580026,-1.0, ,
6442.450938,-1.0, ,
