name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),AR1,stdev(AR1),T1,stdev(T1),tauT1,stdev(tauT1),N (mom),bri (kHz),above zero
2023-01-18_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10001_T0s_1_DEL_correlation-CH2_2,Not known,tttr2xfcs,0,Wed Jan 18 15:55:44 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.009539,0.003301982792755762,0.895769,0.006439884653666465,1.116359239937975,12.5368246164,1.0,0,0.373483,0.02175636596941536,1.0,0,6.0,0,0.179045,0.018866821228776844,0.04,0,2.1799483557619665,6.420312601330139,0.8611111111111112
2023-01-18_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10002_T24s_1_DEL_correlation-CH2_2,Not known,tttr2xfcs,0,Wed Jan 18 15:55:44 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0009105889793705746,0.0028023479942246086,0.9197633970780452,0.005437976289775745,1.087236133963207,13.312447256443225,1.0,0,0.38554812118186277,0.019306899348974397,1.0,0,6.0,0,0.21778383155746095,0.015193202055185632,0.04,0,2.2445759393953884,6.448494482243202,0.7333333333333333
2023-01-18_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10003_T46s_1_DEL_correlation-CH2_2,Not known,tttr2xfcs,0,Wed Jan 18 15:55:44 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0035633431325108322,0.0033298814833472986,0.9391712851617876,0.0064278971876514665,1.064768499419926,13.950678218061515,1.0,0,0.40695808376510473,0.023207292926124803,1.0,0,6.0,0,0.21971529854986072,0.01703180016741071,0.04,0,2.1669344401874464,6.855128526533657,0.8055555555555556
2023-01-18_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10004_T68s_1_DEL_correlation-CH2_2,Not known,tttr2xfcs,0,Wed Jan 18 15:55:44 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0023893088433086795,0.0027682524593009923,0.8838550942095547,0.005371301567523354,1.1314071803753256,13.553534920336487,1.0,0,0.3874596812094759,0.019698235247071025,1.0,0,6.0,0,0.21058424338071813,0.015575654206621124,0.04,0,2.306416942903341,6.648819576375166,0.85
2023-01-18_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10005_T90s_1_DEL_correlation-CH2_2,Not known,tttr2xfcs,0,Wed Jan 18 15:55:44 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.005435679572018959,0.0027804586288300817,0.840271299570792,0.005392784883328496,1.1900918197620183,12.659824282027827,1.0,0,0.3877717126717525,0.021006138994309892,1.0,0,6.0,0,0.21684654637643686,0.01643531433082913,0.04,0,2.4456006861198705,6.160748191747876,0.8555555555555555
2023-01-18_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10006_T112s_1_DEL_correlation-CH2_2,Not known,tttr2xfcs,0,Wed Jan 18 15:55:44 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0014935252027449275,0.0024187351982718503,0.8946142447144692,0.004724699517153232,1.1178002204952218,13.410759143378119,1.0,0,0.3660610672193979,0.015947932585824224,1.0,0,6.0,0,0.18650999419334013,0.01402309753768607,0.04,0,2.294471850213419,6.5334967251524905,0.7388888888888889
2023-01-18_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10007_T134s_1_DEL_correlation-CH2_2,Not known,tttr2xfcs,0,Wed Jan 18 15:55:44 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0030579732688378325,0.0021387108288528646,0.917695833582412,0.004252625417641243,1.089685670791701,13.649343176071623,1.0,0,0.3095083190925272,0.012172091864352457,1.0,0,6.0,0,0.160343690063236,0.013690285326101316,0.04,0,2.281662053617412,6.518873168063625,0.7888888888888889
2023-01-18_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10008_T155s_1_DEL_correlation-CH2_2,Not known,tttr2xfcs,0,Wed Jan 18 15:55:44 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.00896746472573895,0.0028416090599507017,0.918781562243205,0.0054806620613327165,1.0883979839108877,12.780343408959205,1.0,0,0.4064724180903976,0.020784402546710583,1.0,0,6.0,0,0.23850359390337195,0.014838445745688334,0.04,0,2.219764086721099,6.266633397849815,0.8055555555555556
2023-01-18_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10009_T177s_1_DEL_correlation-CH2_2,Not known,tttr2xfcs,0,Wed Jan 18 15:55:44 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.00395172459938109,0.0022363972291417917,0.8475744986033665,0.004382969285502166,1.1798372905836598,12.45543337757084,1.0,0,0.356767153992561,0.015027261740369008,1.0,0,6.0,0,0.1707645111055922,0.013956397638708859,0.04,0,2.3812286052015117,6.17149993466082,0.7222222222222222
2023-01-18_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100010_T199s_1_DEL_correlation-CH2_2,Not known,tttr2xfcs,0,Wed Jan 18 15:55:44 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.004627862882881528,0.0036283203156375243,0.9633799944562637,0.006916564010851971,1.0380120053919168,13.11688179261277,1.0,0,0.46221616920648,0.02689798753005311,1.0,0,6.0,0,0.22997887696690755,0.016613810335318783,0.04,0,2.0361525723694207,6.687033855593934,0.7277777777777777
2023-01-18_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100011_T221s_1_DEL_correlation-CH2_2,Not known,tttr2xfcs,0,Wed Jan 18 15:55:44 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0042246319981325,0.0029640196784525147,0.9338692313246886,0.005813096465536464,1.0708137354322138,13.185579837842678,1.0,0,0.352677151026141,0.01816299850024476,1.0,0,6.0,0,0.17876481395828758,0.01691340557098819,0.04,0,2.1652467664767476,6.5210364056102685,0.7666666666666667
2023-01-18_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100012_T242s_1_DEL_correlation-CH2_2,Not known,tttr2xfcs,0,Wed Jan 18 15:55:44 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0012739911245480684,0.0026060919241225468,0.9108721758468497,0.005104126688802204,1.097848882111573,12.896955287839257,1.0,0,0.3546052660753904,0.01678400372863118,1.0,0,6.0,0,0.19467134468587055,0.015168556843575046,0.04,0,2.292354154617851,6.176734042653319,0.7166666666666667
2023-01-18_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100013_T264s_1_DEL_correlation-CH2_2,Not known,tttr2xfcs,0,Wed Jan 18 15:55:44 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.006621879322656232,0.0025897425241417455,0.9481017841392055,0.0050534783940957215,1.054739076256368,13.328796890738245,1.0,0,0.37216553382247114,0.016007972209204382,1.0,0,6.0,0,0.17522729974872586,0.014020357678924957,0.04,0,2.1111462448152367,6.659299156137281,0.7722222222222223
2023-01-18_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100014_T286s_1_DEL_correlation-CH2_2,Not known,tttr2xfcs,0,Wed Jan 18 15:55:44 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0012412893677553605,0.0031466991452296644,0.8806734757876473,0.006139959644747547,1.1354946271154933,12.392047676106317,1.0,0,0.3672544862959076,0.02155660727297481,1.0,0,6.0,0,0.20150910046923265,0.01846535860600766,0.04,0,2.3588064832235696,5.96549800046409,0.7111111111111111
2023-01-18_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100015_T308s_1_DEL_correlation-CH2_2,Not known,tttr2xfcs,0,Wed Jan 18 15:55:44 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0005607932814342131,0.0033366417738656022,1.0533877043400646,0.006446270920643504,0.9493180866644809,14.744056851556554,1.0,0,0.4125369886140271,0.019626685144930902,1.0,0,6.0,0,0.1742679085041665,0.015167478080145803,0.04,0,1.8217196727039031,7.683481710146203,0.7722222222222223
2023-01-18_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100016_T330s_1_DEL_correlation-CH2_2,Not known,tttr2xfcs,0,Wed Jan 18 15:55:44 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0011824005986555974,0.0026913195755083963,0.9477316140779808,0.005219515532072584,1.055151041862067,13.360556271986672,1.0,0,0.38505935278312203,0.018318691861744348,1.0,0,6.0,0,0.2306656741437041,0.014156068123440559,0.04,0,2.232720480641431,6.314161335479748,0.7777777777777778
2023-01-18_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100017_T352s_1_DEL_correlation-CH2_2,Not known,tttr2xfcs,0,Wed Jan 18 15:55:44 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,6.450741143138039e-05,0.0030925347799603004,0.9575708825991806,0.006015850478504624,1.0443091140006806,13.323206214280724,1.0,0,0.37770857414861436,0.019970608480021735,1.0,0,6.0,0,0.20835887292719457,0.016352155527418054,0.04,0,2.145603795813494,6.484838239550314,0.7333333333333333
2023-01-18_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100018_T374s_1_DEL_correlation-CH2_2,Not known,tttr2xfcs,0,Wed Jan 18 15:55:45 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.00308536450054564,0.0030839755959654546,0.8963078565632294,0.006042077470326209,1.1156880893963865,12.156155696924053,1.0,0,0.35861643005153043,0.019559854168029644,1.0,0,6.0,0,0.16737103630332095,0.018139499559539266,0.04,0,2.223348894451159,6.100174941116866,0.8166666666666667
2023-01-18_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100019_T395s_1_DEL_correlation-CH2_2,Not known,tttr2xfcs,0,Wed Jan 18 15:55:45 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.00010914341521306437,0.0036800313284947902,0.9498115337168666,0.0070518825355154946,1.052840447290351,13.65916277529405,1.0,0,0.4321049927455647,0.027513913971654598,1.0,0,6.0,0,0.2528062829197375,0.017805192766553474,0.04,0,2.191379407387286,6.56266028028485,0.6833333333333333
2023-01-18_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100020_T417s_1_DEL_correlation-CH2_2,Not known,tttr2xfcs,0,Wed Jan 18 15:55:45 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.002278710152585406,0.002329885514988034,0.9663641301765894,0.004504682256822158,1.0348066207892714,13.56480676252928,1.0,0,0.41176749546388913,0.014659305205608448,1.0,0,6.0,0,0.16075249176172868,0.011581137139702859,0.04,0,1.9641994540054495,7.146577079575385,0.8333333333333334
