name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),N (mom),bri (kHz)
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48840_T471s_1_correlation-CH2_2,Not known,20 nM AF48840_T471s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.32450101186108965,,0.12177454286138449,,8.21189697372378,40.351405022576095,1,,0.04024499209548439,,0.683076982804581,,70.66476951009395,4.68943945171374
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48841_T482s_1_correlation-CH2_2,Not known,20 nM AF48841_T482s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.233947938724822,,0.1445076278604139,,6.9200499295853275,47.92120171510796,1,,0.0511553487097733,,0.5332327667026011,,69.63747748869866,4.762287643001056
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48841_T484s_1_correlation-CH2_2,Not known,20 nM AF48841_T484s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.31092225928520967,,0.11684619553370729,,8.558258961127445,40.47638722727035,1,,0.037488911939377485,,0.6816332528296185,,71.27250420191315,4.86056632193068
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48844_T519s_1_correlation-CH2_2,Not known,20 nM AF48844_T519s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.15729453407193866,,0.11005440118307229,,9.0864153477745,36.593275598176426,1,,0.041458940509683954,,0.669982598594351,,70.74515568986996,4.700227650592489
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48845_T531s_1_correlation-CH2_2,Not known,20 nM AF48845_T531s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.29177986954964513,,0.12527061625107774,,7.982717974307056,41.59083472829266,1,,0.043513911352375687,,0.6381933092044133,,67.7430738843389,4.9012318816429445
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48846_T544s_1_correlation-CH2_2,Not known,20 nM AF48846_T544s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.15248588274305597,,0.09270374435142499,,10.787050803570143,32.117594824793755,1,,0.035686944708950605,,0.8009503902609911,,73.6451157305159,4.704608796738588
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48847_T555s_1_correlation-CH2_2,Not known,20 nM AF48847_T555s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.2390427651753347,,0.1288198655843673,,7.762777856223389,44.627042190795436,1,,0.0517872858810194,,0.6082846580072294,,71.08165136209807,4.873932151145732
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48849_T578s_1_correlation-CH2_2,Not known,20 nM AF48849_T578s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.15111846070485838,,0.12102647541271784,,8.262654899185115,40.48224807933098,1,,0.047736887349544344,,0.5998491355030482,,69.25990855523622,4.829743298054833
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48851_T602s_1_correlation-CH2_2,Not known,20 nM AF48851_T602s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.1375558767692222,,0.09524486518654313,,10.499253666236353,32.01989428804416,1,,0.04117435039989044,,0.7671241695608623,,71.47331987761618,4.703878476216389
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48852_T614s_1_correlation-CH2_2,Not known,20 nM AF48852_T614s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.15508563878592752,,0.10038884844830606,,9.961265772611558,33.77700570850467,1,,0.042654886581249475,,0.752712300263608,,70.44772751813208,4.776286972821961
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48852_T616s_1_correlation-CH2_2,Not known,20 nM AF48852_T616s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.14201469242590023,,0.09700989511135402,,10.308226793278536,33.55357168912376,1,,0.03853155046590383,,0.7443446482334976,,72.92267485847005,4.743313825322702
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48853_T626s_1_correlation-CH2_2,Not known,20 nM AF48853_T626s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.24865684690048642,,0.13769588273874314,,7.2623812717577545,46.26977044897668,1,,0.05401810685847315,,0.5649634112232058,,71.93105112816015,4.671772756942426
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48854_T638s_1_correlation-CH2_2,Not known,20 nM AF48854_T638s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.12959996713214358,,0.10416759445391784,,9.599914495888497,35.13045088128338,1,,0.04001902189741848,,0.6911304301383375,,71.38543891781843,4.724579711505281
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48855_T652s_1_correlation-CH2_2,Not known,20 nM AF48855_T652s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.3236487555162386,,0.11954602309034333,,8.36497922849579,41.34512664234949,1,,0.044664042438329776,,0.6606169571062044,,70.45325853512514,4.909189934242193
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48861_T722s_1_correlation-CH2_2,Not known,20 nM AF48861_T722s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.1669441942252677,,0.09796839199651534,,10.207373823544733,33.300048523953826,1,,0.04367498231804423,,0.7726278614330858,,71.24164069086495,4.771409623446188
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48862_T736s_1_correlation-CH2_2,Not known,20 nM AF48862_T736s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.1252763692071434,,0.10039910645348857,,9.960248007418924,34.779737125589,1,,0.03925128413196126,,0.6657869409516058,,72.11402276246993,4.803949695287478
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48864_T758s_1_correlation-CH2_2,Not known,20 nM AF48864_T758s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.14708501330767276,,0.09362858786066576,,10.680498583276286,31.976752879934466,1,,0.04004474033936046,,0.7755814548525898,,74.79772052430944,4.566245431253268
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48867_T794s_1_correlation-CH2_2,Not known,20 nM AF48867_T794s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.14538955226132855,,0.09526736809516075,,10.496773659172774,32.63696089096161,1,,0.04113611759754569,,0.7496280829608958,,72.19692493104766,4.745353493776667
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48868_T809s_1_correlation-CH2_2,Not known,20 nM AF48868_T809s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.14504336278190272,,0.096796664727131,,10.330934467824815,33.56894774424685,1,,0.04106726350591227,,0.7328768122967892,,70.40455811800389,4.926043967075715
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48869_T818s_1_correlation-CH2_2,Not known,20 nM AF48869_T818s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.15624316176186823,,0.09536421315862907,,10.486113887780917,32.740406171937366,1,,0.03498188730297048,,0.7736722240039039,,74.50126252656243,4.6084695737644745
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48871_T842s_1_correlation-CH2_2,Not known,20 nM AF48871_T842s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.2816957005990137,,0.11357144966606612,,8.805029811103916,39.07156710846463,1,,0.043879765454738096,,0.6945582013126852,,72.7635767633903,4.728238209852067
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48873_T869s_1_correlation-CH2_2,Not known,20 nM AF48873_T869s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.20322214389437002,,0.1257003394582128,,7.955427998923066,43.45466017654224,1,,0.0523224507499306,,0.5865622141045059,,74.04734698793212,4.668873775748896
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48875_T891s_1_correlation-CH2_2,Not known,20 nM AF48875_T891s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.17140454979715095,,0.12615197491138416,,7.926946848849992,43.75493214781349,1,,0.05671361586149724,,0.5760655220294675,,73.62856690357171,4.7109483152039555
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48876_T906s_1_correlation-CH2_2,Not known,20 nM AF48876_T906s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.16615496157516654,,0.11944554883689934,,8.372015614960096,41.54653193497554,1,,0.05611450740910113,,0.5997121360965194,,73.13180533078003,4.756420459128142
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48879_T942s_1_correlation-CH2_2,Not known,20 nM AF48879_T942s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.15844001969251384,,0.10463842554436172,,9.556718717791176,36.32530009399555,1,,0.03668613407000612,,0.6971831669089198,,72.83014146471415,4.766818180512997
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48881_T966s_1_correlation-CH2_2,Not known,20 nM AF48881_T966s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.13526798014074828,,0.09771826644308267,,10.23350123165011,34.031033996172404,1,,0.03729234082661233,,0.7356819292369176,,73.62608736818497,4.730307737069771
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48884_T1003s_1_correlation-CH2_2,Not known,20 nM AF48884_T1003s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.2903910479663748,,0.11175106671612131,,8.948460443248182,38.69884095929031,1,,0.04482983571745032,,0.7431795477029814,,71.29628193610472,4.857369310153584
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48888_T1046s_1_correlation-CH2_2,Not known,20 nM AF48888_T1046s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.15640731509449868,,0.12131298103351167,,8.243140935789539,42.311176190127924,1,,0.06338177416613798,,0.584884526620346,,77.04084400532189,4.527396362846478
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48889_T1063s_1_correlation-CH2_2,Not known,20 nM AF48889_T1063s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.30342823639936173,,0.12044188287929383,,8.302759605661382,41.85383748056938,1,,0.04866057897230345,,0.6502884787514476,,72.9127551908256,4.766240624774079
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48892_T1100s_1_correlation-CH2_2,Not known,20 nM AF48892_T1100s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.263656448950849,,0.12195542353016679,,8.199717331575998,42.468102469891754,1,,0.0419432706350694,,0.6344541228397161,,72.94161905129572,4.774281994798197
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48894_T1124s_1_correlation-CH2_2,Not known,20 nM AF48894_T1124s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.17056554540214505,,0.13305612101369718,,7.515625680212465,46.2436515302434,1,,0.05540432520714239,,0.5,,72.96508968552241,4.76347474589743
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48895_T1130s_1_correlation-CH2_2,Not known,20 nM AF48895_T1130s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.1758196996628161,,0.1083999866235767,,9.2250933892874,37.88351236374103,1,,0.0526452374386335,,0.6705586113603914,,76.5997665897428,4.562630391610982
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48896_T1142s_1_correlation-CH2_2,Not known,20 nM AF48896_T1142s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.1948540891388074,,0.13519654902178152,,7.396638503242342,47.13307443695629,1,,0.05778632049083906,,0.5172797482320517,,77.83441996025849,4.479300471985913
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488104_T1244s_1_correlation-CH2_2,Not known,20 nM AF488104_T1244s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.14862052886646915,,0.10259402693738259,,9.747156143996001,35.65873784190032,1,,0.04435246617959923,,0.7144963607411712,,70.76533384687876,4.9118495579019275
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488106_T1262s_1_correlation-CH2_2,Not known,20 nM AF488106_T1262s_1,,24 January 2022 22:34:10,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.1947573917405221,,0.12157248519291329,,8.22554543006325,42.42967309210001,1,,0.05711514473927089,,0.579595018535294,,74.50098955098139,4.684832586366138
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488114_T1358s_1_correlation-CH2_2,Not known,20 nM AF488114_T1358s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.16126674535251243,,0.11817537286556044,,8.461999956095992,41.43532435306133,1,,0.05108095143231572,,0.5790075741176495,,74.06207112874684,4.734451095487712
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488115_T1370s_1_correlation-CH2_2,Not known,20 nM AF488115_T1370s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.2402790516662189,,0.1235386693879139,,8.09463146199171,43.21685476339804,1,,0.05708094481055451,,0.6130142380116163,,74.48201237828724,4.697000012974862
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488116_T1388s_1_correlation-CH2_2,Not known,20 nM AF488116_T1388s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.11765169409175022,,0.09951676019689178,,10.04855863496281,34.609519686127015,1,,0.041896509857479045,,0.6979712970228771,,71.97063911267652,4.832431537921142
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488117_T1394s_1_correlation-CH2_2,Not known,20 nM AF488117_T1394s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.13240764878045458,,0.09359452972922228,,10.684385111962136,32.76150365651368,1,,0.03908399381833531,,0.7440166385758277,,73.50946158810855,4.762026922252105
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488117_T1400s_1_correlation-CH2_2,Not known,20 nM AF488117_T1400s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.20226228434671303,,0.14042672007330492,,7.121151868234083,48.92224405321878,1,,0.06307350508388773,,0.528938098925326,,71.16290816529232,4.895811161832056
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488118_T1412s_1_correlation-CH2_2,Not known,20 nM AF488118_T1412s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.21716962598362677,,0.13372580611074772,,7.477988199015453,46.474614926370215,1,,0.06391395393713825,,0.5871436490688118,,72.07994009033825,4.821785501916034
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488121_T1448s_1_correlation-CH2_2,Not known,20 nM AF488121_T1448s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.17475654319294473,,0.12565120956593104,,7.958538588323619,43.78790653641112,1,,0.04849048250977892,,0.5429131551746647,,73.28601634366531,4.755411676540668
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488123_T1466s_1_correlation-CH2_2,Not known,20 nM AF488123_T1466s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.15836125650623895,,0.09879936823206852,,10.12152221106428,34.62050458378687,1,,0.03967525685639405,,0.7193266487621801,,76.58943363736564,4.575431880253927
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488127_T1514s_1_correlation-CH2_2,Not known,20 nM AF488127_T1514s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.1599736677901338,,0.11803621159102504,,8.471976408941574,41.232853471151536,1,,0.05958177879415944,,0.599632385977793,,76.20668248157979,4.5841286656870945
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488128_T1533s_1_correlation-CH2_2,Not known,20 nM AF488128_T1533s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.1505010813107642,,0.08913970457148247,,11.218345459043842,31.002263062610954,1,,0.037439312789190646,,0.8472049135742168,,72.94901275181813,4.767871191160281
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488131_T1569s_1_correlation-CH2_2,Not known,20 nM AF488131_T1569s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.13914021450526423,,0.11345051166699638,,8.814415953761694,39.53056234667516,1,,0.05100240858313612,,0.6158706755315279,,72.45452511509683,4.80930970680547
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488132_T1581s_1_correlation-CH2_2,Not known,20 nM AF488132_T1581s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.16366973156083017,,0.1068440415388721,,9.359436292347468,37.19640348094349,1,,0.043637742570636184,,0.6809189856305495,,70.72573094068905,4.922604270061018
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488135_T1618s_1_correlation-CH2_2,Not known,20 nM AF488135_T1618s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.12992966398617392,,0.12078553613689301,,8.279136989271993,41.96251458980879,1,,0.051240936063112065,,0.5513757741375115,,71.62392671007879,4.850764303095982
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488136_T1622s_1_correlation-CH2_2,Not known,20 nM AF488136_T1622s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.1463417213664187,,0.10065609242850568,,9.934818408635156,35.23987419549973,1,,0.04242097235638602,,0.6764211036203621,,73.72190822737419,4.749188864132964
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488139_T1666s_1_correlation-CH2_2,Not known,20 nM AF488139_T1666s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.3341798394131998,,0.15202920104994472,,6.5776837153243966,53.03954306232993,1,,0.05507278177908097,,0.5068442428467316,,72.63833325271389,4.803177282741951
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488140_T1670s_1_correlation-CH2_2,Not known,20 nM AF488140_T1670s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.12799231481970386,,0.1012079833419681,,9.880643472769684,35.439501840775804,1,,0.04682901177672124,,0.6938760822482694,,76.51947522382092,4.576385285000267
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488140_T1678s_1_correlation-CH2_2,Not known,20 nM AF488140_T1678s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.31496444674520957,,0.10931495403749375,,9.1478792522477,38.04102434596188,1,,0.038589019742577245,,0.7574745176783885,,73.65990096438779,4.72458015965722
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488145_T1730s_1_correlation-CH2_2,Not known,20 nM AF488145_T1730s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.13495336726553614,,0.10738472303184693,,9.31231158181999,37.532975170422745,1,,0.046554857139295636,,0.6479079054925149,,74.56322232064643,4.68778352190297
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488147_T1762s_1_correlation-CH2_2,Not known,20 nM AF488147_T1762s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.20867943194826444,,0.13513760297534172,,7.399864863538152,47.08851184960015,1,,0.05910007998978572,,0.5559745413271759,,71.24462736809038,4.891120484504855
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488149_T1778s_1_correlation-CH2_2,Not known,20 nM AF488149_T1778s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.23298338721604558,,0.12902026217400592,,7.750720570163845,44.944372911440794,1,,0.05534395239318404,,0.5699431738133297,,74.16715206519692,4.697075364041183
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488151_T1801s_1_correlation-CH2_2,Not known,20 nM AF488151_T1801s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.162281732139123,,0.11264399204256301,,8.877526283178474,39.35613158457253,1,,0.05151531121746949,,0.6276738363816646,,73.45325781865476,4.756801560482193
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488151_T1810s_1_correlation-CH2_2,Not known,20 nM AF488151_T1810s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.1410283124249068,,0.09284313317908324,,10.770855805470505,32.315875460947545,1,,0.03734368624761756,,0.7810733627501972,,71.69526525374998,4.855091150640878
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488153_T1825s_1_correlation-CH2_2,Not known,20 nM AF488153_T1825s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.15642108442016012,,0.1076297631115344,,9.291110294126742,37.55692933781818,1,,0.051965384133895384,,0.6616643484529626,,72.86210976577118,4.7893621360693945
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488164_T1968s_1_correlation-CH2_2,Not known,20 nM AF488164_T1968s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.15948434858800634,,0.1258812321340131,,7.943995963873316,43.84649234001602,1,,0.05605061327511125,,0.5578435431855198,,73.88825185756446,4.714332452369534
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488166_T1992s_1_correlation-CH2_2,Not known,20 nM AF488166_T1992s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.14482959790262415,,0.09248534305656292,,10.812524092476059,32.134525175819974,1,,0.039823613916366754,,0.8011149164004914,,72.91681824845914,4.765330116386935
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488169_T2028s_1_correlation-CH2_2,Not known,20 nM AF488169_T2028s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.14996839577448184,,0.09847410110635163,,10.154954335861406,34.34761868085126,1,,0.03632848320439067,,0.7455411752803541,,75.20899271934502,4.637955331664788
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488170_T2028s_1_correlation-CH2_2,Not known,20 nM AF488170_T2028s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.28428958033471324,,0.11573401150129338,,8.640502364240822,40.00082391472977,1,,0.04041867518497864,,0.6511467049405449,,76.25278070265442,4.532877375649994
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488171_T2052s_1_correlation-CH2_2,Not known,20 nM AF488171_T2052s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.22685580575690986,,0.13038340935632364,,7.669687462053619,45.538691830001156,1,,0.06171817251245717,,0.598948877561373,,70.81814367583243,4.9321401073791815
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488173_T2076s_1_correlation-CH2_2,Not known,20 nM AF488173_T2076s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.16188104679687837,,0.11312411119772625,,8.839848458584836,39.416107396018,1,,0.05100510968241191,,0.6132080325916783,,73.849036028387,4.718407526431861
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488177_T2111s_1_correlation-CH2_2,Not known,20 nM AF488177_T2111s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.18412951774725067,,0.12742276134889452,,7.847891455294346,44.11315053252016,1,,0.0597933837794828,,0.5681217582337669,,74.93050160064057,4.620448692509989
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488178_T2123s_1_correlation-CH2_2,Not known,20 nM AF488178_T2123s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.1572838995893272,,0.1160756958018589,,8.615067892481118,40.280112970071706,1,,0.04807793156660872,,0.5887120892675791,,72.45753916049594,4.789470803429757
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488180_T2160s_1_correlation-CH2_2,Not known,20 nM AF488180_T2160s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.16606820080315005,,0.12945903083324375,,7.724451462085334,45.140932813642436,1,,0.05980557237023107,,0.5303168502686951,,71.65509644142645,4.866456202438136
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488181_T2172s_1_correlation-CH2_2,Not known,20 nM AF488181_T2172s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.14875268656250337,,0.0993523147723322,,10.065190753647963,34.75889687802814,1,,0.03837944530640621,,0.7141005745484279,,74.91776174520312,4.670086528029675
2022-01-22_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488182_T2184s_1_correlation-CH2_2,Not known,20 nM AF488182_T2184s_1,,24 January 2022 22:34:11,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,0.13906686974788054,,0.0948405718329409,,10.544010655708329,32.99199377977244,1,,0.04091400250282205,,0.7674926125103637,,73.18906845504796,4.75324176518222
