name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),N (mom),bri (kHz)
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488153_T1834s_1_correlation-CH2_2,Not known,20 nM AF488153_T1834s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.22726596181023526,,0.1326574253127131,,7.5382135424587196,46.24505535532654,1,,0.05540784456480214,,0.5620148169707794,,73.75389112156414,4.7268359282048635
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488157_T1883s_1_correlation-CH2_2,Not known,20 nM AF488157_T1883s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.23350313472386,,0.13810298662205805,,7.24097301919087,48.068296321443654,1,,0.05548639354955712,,0.538727056296151,,73.69472463014472,4.723250583676774
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488158_T1895s_1_correlation-CH2_2,Not known,20 nM AF488158_T1895s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.3105153184792691,,0.1431089994899366,,6.987680743797806,49.92453736153069,1,,0.055671364228188795,,0.5555754273702453,,71.8514175702351,4.85549475009889
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488159_T1907s_1_correlation-CH2_2,Not known,20 nM AF488159_T1907s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.2582781714648398,,0.12717043456401092,,7.863462945836302,44.25196497271899,1,,0.04832959389850516,,0.6171190408599299,,72.55493939486631,4.796242654251721
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488162_T1932s_1_correlation-CH2_2,Not known,20 nM AF488162_T1932s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.16069371988316378,,0.10668202417575418,,9.373650413236833,37.13474780118635,1,,0.04386622134214448,,0.6680215598836474,,73.01749387175208,4.76742681237929
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488171_T2040s_1_correlation-CH2_2,Not known,20 nM AF488171_T2040s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.15284508859756496,,0.12648432834309123,,7.906117802100196,43.759325607277525,1,,0.057907995081064645,,0.5384739206535274,,76.3943542885902,4.528917015556746
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488174_T2088s_1_correlation-CH2_2,Not known,20 nM AF488174_T2088s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.14753719808676777,,0.09289654305753224,,10.764663216592298,32.402053978026466,1,,0.0372589918627274,,0.7849480737089979,,71.94419658458227,4.848405634029728
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488179_T2148s_1_correlation-CH2_2,Not known,20 nM AF488179_T2148s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.1426189889717582,,0.09953995682304068,,10.04621693555455,34.71281463163691,1,,0.04356450467929186,,0.7155978081016147,,72.8903451891434,4.784583082257002
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488189_T2255s_1_correlation-CH2_2,Not known,20 nM AF488189_T2255s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.18201798465533653,,0.13735393203635646,,7.280461397605335,47.443669712549145,1,,0.05619933212667438,,0.5,,73.9705539589863,4.66981883343506
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488190_T2267s_1_correlation-CH2_2,Not known,20 nM AF488190_T2267s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.15950630340522062,,0.12556452043524982,,7.964033124434004,43.44914314155315,1,,0.05659248592433464,,0.5660260389309182,,75.72281884394393,4.5699266288884735
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488197_T2351s_1_correlation-CH2_2,Not known,20 nM AF488197_T2351s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.30207352147526817,,0.10701749390418291,,9.344266656957418,36.87914921023443,1,,0.04231970389255585,,0.7683804504119367,,70.9498535625118,4.8573157929167285
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488199_T2375s_1_correlation-CH2_2,Not known,20 nM AF488199_T2375s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.3060656888975649,,0.126728268684301,,7.890899247516344,43.757274207973005,1,,0.0568500932203632,,0.6155994926321647,,72.68246103490424,4.750823113541583
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488208_T2481s_1_correlation-CH2_2,Not known,20 nM AF488208_T2481s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.1421370655679642,,0.10923593103090957,,9.154496973317675,37.6368985036489,1,,0.04464228730475615,,0.633131289904741,,74.3759768264368,4.6327339144024355
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488210_T2505s_1_correlation-CH2_2,Not known,20 nM AF488210_T2505s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.16378772186976867,,0.10149809982728479,,9.852401194718517,34.8711928900558,1,,0.04189719826343651,,0.7188127659569238,,73.8578062801514,4.651941175863778
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488221_T2637s_1_correlation-CH2_2,Not known,20 nM AF488221_T2637s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.16559748559089107,,0.09798175653985708,,10.20598155528289,33.74934794321783,1,,0.04085073669515197,,0.7267217645817684,,69.48951997917656,4.957041787784908
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488227_T2709s_1_correlation-CH2_2,Not known,20 nM AF488227_T2709s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.1785394875444471,,0.13233448418972757,,7.5566093458021335,45.5241879670848,1,,0.07464225370758949,,0.5694622444311668,,75.29833168156436,4.568835808974608
2022-01-20_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488229_T2733s_1_correlation-CH2_2,Not known,20 nM AF488229_T2733s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.30453175176247654,,0.10604486997898985,,9.429970541697351,36.44555820725545,1,,0.03734377644349517,,0.7772769817343391,,71.17398437681659,4.828979812819313
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF4887_T74s_1_correlation-CH2_2,Not known,20 nM AF4887_T74s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.21789757824666936,,0.13629909040418134,,7.336806115393726,47.197831757307135,1,,0.07652575225013038,,0.5914055509005309,,70.92097671737864,4.882880641158573
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48813_T146s_1_correlation-CH2_2,Not known,20 nM AF48813_T146s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.23363951104388966,,0.1253588138312315,,7.977101644773724,43.25947668567024,1,,0.04907266450134662,,0.593948241852619,,72.50291509242625,4.759843186147395
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48817_T194s_1_correlation-CH2_2,Not known,20 nM AF48817_T194s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.21228563445349016,,0.11952629358446297,,8.366359986669815,41.36556879828511,1,,0.049310864936882325,,0.6183945414752737,,72.82850997298391,4.752212467790341
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48824_T278s_1_correlation-CH2_2,Not known,20 nM AF48824_T278s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.19822446989133247,,0.11468228428141071,,8.71974260249448,39.65279674558652,1,,0.06189183757841543,,0.6509979143400004,,73.20115430176575,4.723688881842556
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48833_T387s_1_correlation-CH2_2,Not known,20 nM AF48833_T387s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.24950741721775188,,0.12559880632921794,,7.961859106995119,43.56588430604224,1,,0.0537742231516172,,0.6181615596134878,,73.25344059138853,4.735378744419292
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48834_T399s_1_correlation-CH2_2,Not known,20 nM AF48834_T399s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.25861169691925673,,0.12971432799981808,,7.7092485881852815,44.92615194268196,1,,0.05624895124491702,,0.6071287280303509,,72.73057789048494,4.762291327200964
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48838_T447s_1_correlation-CH2_2,Not known,20 nM AF48838_T447s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.30396294749010305,,0.11138066519994712,,8.978218959321449,36.85400669887903,1,,0.03551610859394917,,0.7959028698517002,,69.30673222711836,4.77442644183336
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48842_T496s_1_correlation-CH2_2,Not known,20 nM AF48842_T496s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.22369265054492604,,0.1436412907724257,,6.961786507365237,49.8984119490032,1,,0.05412426617782539,,0.5,,70.66001071497935,4.9164933063715734
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48843_T506s_1_correlation-CH2_2,Not known,20 nM AF48843_T506s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.3081859685655037,,0.12582088529316904,,7.9478061028576406,41.90850103909815,1,,0.04679346531939922,,0.6526320221154233,,70.55263741473568,4.721259413150774
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48850_T590s_1_correlation-CH2_2,Not known,20 nM AF48850_T590s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.16027877575806437,,0.10497852256930677,,9.525757988638109,35.134835817861834,1,,0.042881420510871335,,0.7261106905030933,,71.7284367527796,4.666248166416263
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48853_T628s_1_correlation-CH2_2,Not known,20 nM AF48853_T628s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.25046858410159895,,0.13007850151356465,,7.687665435596362,45.13721399649227,1,,0.05919533327477079,,0.60276123293474,,71.38320044970244,4.8613281171415625
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48858_T686s_1_correlation-CH2_2,Not known,20 nM AF48858_T686s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.22755635365523347,,0.141193319425363,,7.082488067210685,47.82945944606517,1,,0.06168006393924771,,0.531037361081188,,70.7397679250568,4.78894026124565
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48858_T688s_1_correlation-CH2_2,Not known,20 nM AF48858_T688s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.28932857564618136,,0.1118911549997986,,8.937256926177945,38.78073091961901,1,,0.0395114929269824,,0.7146887898915376,,73.58564860784806,4.71030293964213
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48859_T698s_1_correlation-CH2_2,Not known,20 nM AF48859_T698s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.16055087933510503,,0.10391595082275362,,9.623161719471446,35.15269491484807,1,,0.04511007158406504,,0.7002943049423642,,71.05414463747876,4.76111555168928
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48860_T712s_1_correlation-CH2_2,Not known,20 nM AF48860_T712s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.1671832186732536,,0.12941280191136761,,7.727210795458096,44.85450303798815,1,,0.05097661045206564,,0.5196013890016576,,74.32555282399679,4.663504359901601
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48863_T748s_1_correlation-CH2_2,Not known,20 nM AF48863_T748s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.1712394440849802,,0.13619879555393732,,7.342208834761545,47.279064678697004,1,,0.05713029420538802,,0.5291902144140527,,74.5056495670029,4.659379987831971
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48866_T785s_1_correlation-CH2_2,Not known,20 nM AF48866_T785s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.16469725487179548,,0.12757146170220846,,7.8387437649206495,44.32831963771969,1,,0.0623861958374036,,0.579685886306774,,74.47875114027391,4.665702865948702
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48869_T821s_1_correlation-CH2_2,Not known,20 nM AF48869_T821s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.15302300449287098,,0.10594899828990745,,9.438503583240188,36.739667541962994,1,,0.04032454860371104,,0.6501204098196761,,72.658980547722,4.77277315265448
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48872_T855s_1_correlation-CH2_2,Not known,20 nM AF48872_T855s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.3061756303484215,,0.15304022567155798,,6.534229779209262,52.87542093704089,1,,0.05836317386840428,,0.5088685689269541,,74.91922439333236,4.611866144996748
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48873_T867s_1_correlation-CH2_2,Not known,20 nM AF48873_T867s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.34395535717075804,,0.15619256014517277,,6.40235360167317,53.799406099764596,1,,0.07357717335399007,,0.5660685060023739,,70.62616104984158,4.877230305439894
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48874_T879s_1_correlation-CH2_2,Not known,20 nM AF48874_T879s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.13957767387635256,,0.11090674672089676,,9.01658401825236,38.38991265824859,1,,0.05471325683443008,,0.6182092102688974,,72.93043951505241,4.746484349417899
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48877_T918s_1_correlation-CH2_2,Not known,20 nM AF48877_T918s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.19850281953888854,,0.13745668028154445,,7.275019285725209,47.703519177188056,1,,0.05772768293780475,,0.5375485148098742,,72.00772750361328,4.8197797068884505
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48878_T926s_1_correlation-CH2_2,Not known,20 nM AF48878_T926s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.12358478190320006,,0.11086226070052176,,9.020202129030674,38.395122518186724,1,,0.05107677401548058,,0.6129650648384998,,73.766376649059,4.69521627242645
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48881_T962s_1_correlation-CH2_2,Not known,20 nM AF48881_T962s_1,,21 January 2022 15:44:28,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.23411005204154736,,0.12704854062224133,,7.871007373263273,44.20831610105984,1,,0.05591207662620792,,0.5776335749787755,,72.89063702597346,4.77402042240861
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48882_T979s_1_correlation-CH2_2,Not known,20 nM AF48882_T979s_1,,21 January 2022 15:44:29,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.14316392477793957,,0.09782814310937711,,10.222007371456968,33.96527551112868,1,,0.04177989235488561,,0.7284814162180361,,71.50583733956252,4.855696804407923
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48890_T1076s_1_correlation-CH2_2,Not known,20 nM AF48890_T1076s_1,,21 January 2022 15:44:29,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.13722089483036332,,0.09820455871934021,,10.182826673636505,34.04403411841814,1,,0.040985187019704314,,0.7346427213406427,,74.27292417765125,4.667674620819567
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48894_T1118s_1_correlation-CH2_2,Not known,20 nM AF48894_T1118s_1,,21 January 2022 15:44:29,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.4156927063304998,,0.13565371020253258,,7.371711385608165,47.45094850451966,1,,0.051919436861421114,,0.6152492375544415,,76.3083289833433,4.584194168169336
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48896_T1148s_1_correlation-CH2_2,Not known,20 nM AF48896_T1148s_1,,21 January 2022 15:44:29,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.26351264676178704,,0.1298363266380154,,7.702004715429197,45.04803527255573,1,,0.04862411353767261,,0.6090550220083478,,71.65045850788073,4.8426422506080895
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF48899_T1184s_1_correlation-CH2_2,Not known,20 nM AF48899_T1184s_1,,21 January 2022 15:44:29,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.169661749197215,,0.12035200757975228,,8.308959859579753,41.893082871336844,1,,0.0456585017434453,,0.5877892199171053,,73.00608708837278,4.76816895453518
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488103_T1226s_1_correlation-CH2_2,Not known,20 nM AF488103_T1226s_1,,21 January 2022 15:44:29,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.16016444810176664,,0.1051146291378487,,9.5134236614067,36.65753589314041,1,,0.04367699726192534,,0.6589193763795437,,75.11652792022059,4.64286789498751
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488103_T1232s_1_correlation-CH2_2,Not known,20 nM AF488103_T1232s_1,,21 January 2022 15:44:29,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.2729764547571105,,0.1488028524288915,,6.720301282382141,51.75144357858967,1,,0.06741290474132897,,0.536370449154171,,72.62725525486188,4.788872858540683
2022-01-21_tttr2xfcs_with_weights_CH2_BIN1_20 nM AF488107_T1280s_1_correlation-CH2_2,Not known,20 nM AF488107_T1280s_1,,21 January 2022 15:44:29,Equation 1A,1,Triplet Eq 2A,1,3D,0.00089,67.108858,0.157181886985435,,0.10630911788187743,,9.406530878293276,36.951762391922315,1,,0.04363013664425582,,0.6816255701050409,,73.17367265454452,4.750414599888336
