name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),N (mom),bri (kHz)
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF48890_T1070s_1_correlation-CH2_2,Not known,20 nM AF48890_T1070s_1,,21 January 2022 15:53:06,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,26.049734505861757,1,,0.033320406977408144,,0.8519968564743141,,73.22438511168828,4.7483229888077565
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF48891_T1082s_1_correlation-CH2_2,Not known,20 nM AF48891_T1082s_1,,21 January 2022 15:53:06,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005623942897970368,,0.07133106527993764,,14.019137329233985,24.908543938784206,1,,0.036923845771041415,,0.891048147665439,,74.98321428554854,4.657225899149918
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488102_T1214s_1_correlation-CH2_2,Not known,20 nM AF488102_T1214s_1,,21 January 2022 15:53:06,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0006654904473853113,,0.07234950236496253,,13.821795137657793,25.267356130792457,1,,0.0339813009540162,,0.8527960942058,,75.08665227595671,4.65139517003459
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488104_T1238s_1_correlation-CH2_2,Not known,20 nM AF488104_T1238s_1,,21 January 2022 15:53:06,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005872182900356487,,0.07332862629225709,,13.637238968781718,25.644953790293048,1,,0.03390241295019897,,0.8521561758053183,,73.62986946939256,4.750026879619874
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488113_T1352s_1_correlation-CH2_2,Not known,20 nM AF488113_T1352s_1,,21 January 2022 15:53:06,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0008033076802503068,,0.07603142795299339,,13.152455858362313,26.50059256540764,1,,0.03369988444952047,,0.8393345523588889,,71.77702581217311,4.856223937630628
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488125_T1496s_1_correlation-CH2_2,Not known,20 nM AF488125_T1496s_1,,21 January 2022 15:53:06,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,26.061331262851375,1,,0.033320406977408144,,0.8519968564743141,,72.00285709325715,4.831027966687996
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488129_T1537s_1_correlation-CH2_2,Not known,20 nM AF488129_T1537s_1,,21 January 2022 15:53:06,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005451422729615245,,0.07388633792127015,,13.534301849762178,25.878787805296803,1,,0.03262817663683825,,0.8558756397813013,,75.44669016181254,4.642600584798292
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488131_T1561s_1_correlation-CH2_2,Not known,20 nM AF488131_T1561s_1,,21 January 2022 15:53:06,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,26.358146772227045,1,,0.033320406977408144,,0.8519968564743141,,74.54731001346165,4.719278202779457
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488135_T1610s_1_correlation-CH2_2,Not known,20 nM AF488135_T1610s_1,,21 January 2022 15:53:06,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005586275347180168,,0.0726073735898965,,13.77270586384566,25.556015555021443,1,,0.03382954888751076,,0.8513706742547978,,74.46768176717248,4.726790027016145
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488153_T1834s_1_correlation-CH2_2,Not known,20 nM AF488153_T1834s_1,,21 January 2022 15:53:06,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0006808117099561962,,0.07513853887056125,,13.308749611469926,26.193678048525015,1,,0.03303088114364151,,0.8518153350148234,,73.75389112156414,4.7268359282048635
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488157_T1883s_1_correlation-CH2_2,Not known,20 nM AF488157_T1883s_1,,21 January 2022 15:53:06,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,26.07862565750082,1,,0.033320406977408144,,0.8519968564743141,,73.69472463014472,4.723250583676774
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488158_T1895s_1_correlation-CH2_2,Not known,20 nM AF488158_T1895s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0006950612206266448,,0.07592675998386893,,13.170587026398278,26.487561083265014,1,,0.03289270312955951,,0.8368398534697492,,71.8514175702351,4.85549475009889
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488159_T1907s_1_correlation-CH2_2,Not known,20 nM AF488159_T1907s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,26.07206594676162,1,,0.033320406977408144,,0.8519968564743141,,72.55493939486631,4.796242654251721
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488162_T1932s_1_correlation-CH2_2,Not known,20 nM AF488162_T1932s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,26.080641699829577,1,,0.033320406977408144,,0.8519968564743141,,73.01749387175208,4.76742681237929
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488171_T2040s_1_correlation-CH2_2,Not known,20 nM AF488171_T2040s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0006532625673144244,,0.0736449657072757,,13.578660678243832,25.47868242601528,1,,0.03242017790278292,,0.852558066582862,,76.3943542885902,4.528917015556746
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488174_T2088s_1_correlation-CH2_2,Not known,20 nM AF488174_T2088s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,26.133767890382558,1,,0.033320406977408144,,0.8519968564743141,,71.94419658458227,4.848405634029728
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488179_T2148s_1_correlation-CH2_2,Not known,20 nM AF488179_T2148s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,26.128917792275068,1,,0.033320406977408144,,0.8519968564743141,,72.8903451891434,4.784583082257002
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488189_T2255s_1_correlation-CH2_2,Not known,20 nM AF488189_T2255s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,25.88011600527726,1,,0.033320406977408144,,0.8519968564743141,,73.9705539589863,4.66981883343506
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488190_T2267s_1_correlation-CH2_2,Not known,20 nM AF488190_T2267s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005473875728956217,,0.0730996242532406,,13.679960878262227,25.29469333186867,1,,0.035106548852638475,,0.8924506596446543,,75.72281884394393,4.5699266288884735
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488197_T2351s_1_correlation-CH2_2,Not known,20 nM AF488197_T2351s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,25.819935808048626,1,,0.033320406977408144,,0.8519968564743141,,70.9498535625118,4.8573157929167285
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488199_T2375s_1_correlation-CH2_2,Not known,20 nM AF488199_T2375s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0007069498683508411,,0.07310013168923374,,13.679865916674963,25.240323569266792,1,,0.03470389824154403,,0.8501389212281154,,72.68246103490424,4.750823113541583
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488208_T2481s_1_correlation-CH2_2,Not known,20 nM AF488208_T2481s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005843981163990067,,0.0747694237213676,,13.37445108212356,25.761571171862414,1,,0.03322331663787043,,0.8539544982094197,,74.3759768264368,4.6327339144024355
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488210_T2505s_1_correlation-CH2_2,Not known,20 nM AF488210_T2505s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0004070790641978643,,0.07465810381130496,,13.394393226587372,25.649910128760588,1,,0.03315207740383381,,0.8549683853524233,,73.8578062801514,4.651941175863778
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488221_T2637s_1_correlation-CH2_2,Not known,20 nM AF488221_T2637s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,25.807694370321375,1,,0.033320406977408144,,0.8519968564743141,,69.48951997917656,4.957041787784908
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488227_T2709s_1_correlation-CH2_2,Not known,20 nM AF488227_T2709s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0006491540561993387,,0.07367421321029177,,13.573270163682006,25.344555888424697,1,,0.03418302979580517,,0.8532211422576663,,75.29833168156436,4.568835808974608
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488229_T2733s_1_correlation-CH2_2,Not known,20 nM AF488229_T2733s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0008438686132796324,,0.07597369240584911,,13.162450952864459,26.11067965235928,1,,0.033807458103869474,,0.8367421615724082,,71.17398437681659,4.828979812819313
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF4887_T74s_1_correlation-CH2_2,Not known,20 nM AF4887_T74s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0008295459142335722,,0.07620998519344231,,13.121640129724728,26.390095845251597,1,,0.034842361359812085,,0.8523690328013657,,70.92097671737864,4.882880641158573
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48813_T146s_1_correlation-CH2_2,Not known,20 nM AF48813_T146s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,25.855648122398055,1,,0.033320406977408144,,0.8519968564743141,,72.50291509242625,4.759843186147395
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48817_T194s_1_correlation-CH2_2,Not known,20 nM AF48817_T194s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,25.93012374016917,1,,0.033320406977408144,,0.8519968564743141,,72.82850997298391,4.752212467790341
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48824_T278s_1_correlation-CH2_2,Not known,20 nM AF48824_T278s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,25.906368004616407,1,,0.033320406977408144,,0.8519968564743141,,73.20115430176575,4.723688881842556
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48833_T387s_1_correlation-CH2_2,Not known,20 nM AF48833_T387s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,25.98902956849784,1,,0.033320406977408144,,0.8519968564743141,,73.25344059138853,4.735378744419292
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48834_T399s_1_correlation-CH2_2,Not known,20 nM AF48834_T399s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,25.950176309624396,1,,0.033320406977408144,,0.8519968564743141,,72.73057789048494,4.762291327200964
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48838_T447s_1_correlation-CH2_2,Not known,20 nM AF48838_T447s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0004954086195720075,,0.07985041782044854,,12.52341599825561,26.421173082242436,1,,0.0322750605728952,,0.8516519289317543,,69.30673222711836,4.77442644183336
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48842_T496s_1_correlation-CH2_2,Not known,20 nM AF48842_T496s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005499914659524387,,0.0763971118684543,,13.089500054947987,26.538988470702378,1,,0.033149613005902606,,0.8516796147512204,,70.66001071497935,4.9164933063715734
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48843_T506s_1_correlation-CH2_2,Not known,20 nM AF48843_T506s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0004241584122875519,,0.07702528226040323,,12.982750217250096,25.655630336136173,1,,0.03336481372815522,,0.856336535560251,,70.55263741473568,4.721259413150774
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48850_T590s_1_correlation-CH2_2,Not known,20 nM AF48853_T628s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,25.999097082807513,1,,0.033320406977408144,,0.8519968564743141,,71.38320044970244,4.8613281171415625
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48853_T628s_1_correlation-CH2_2,Not known,20 nM AF48850_T590s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.000665412183301173,,0.07668619591230771,,13.04015655103718,25.665791791806804,1,,0.03493018999833379,,0.8742728894705402,,71.7284367527796,4.666248166416263
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48858_T686s_1_correlation-CH2_2,Not known,20 nM AF48858_T686s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,25.381095632916395,1,,0.033320406977408144,,0.8519968564743141,,70.7397679250568,4.78894026124565
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48858_T688s_1_correlation-CH2_2,Not known,20 nM AF48858_T688s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,25.96864411406586,1,,0.033320406977408144,,0.8519968564743141,,73.58564860784806,4.71030293964213
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48859_T698s_1_correlation-CH2_2,Not known,20 nM AF48859_T698s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0007357050698626151,,0.07547686345041152,,13.249093222547627,25.53231850351323,1,,0.035898615613263324,,0.8753051773172479,,71.05414463747876,4.76111555168928
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48860_T712s_1_correlation-CH2_2,Not known,20 nM AF48860_T712s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,25.969156909946133,1,,0.033320406977408144,,0.8519968564743141,,74.32555282399679,4.663504359901601
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48863_T748s_1_correlation-CH2_2,Not known,20 nM AF48863_T748s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,26.009059649090133,1,,0.033320406977408144,,0.8519968564743141,,74.5056495670029,4.659379987831971
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48866_T785s_1_correlation-CH2_2,Not known,20 nM AF48866_T785s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,26.034951826622233,1,,0.033320406977408144,,0.8519968564743141,,74.47875114027391,4.665702865948702
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48869_T821s_1_correlation-CH2_2,Not known,20 nM AF48869_T821s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.000591295554849482,,0.07499801746843636,,13.333685792705916,26.00687380315856,1,,0.0340321984712232,,0.8515678249996158,,72.658980547722,4.77277315265448
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48872_T855s_1_correlation-CH2_2,Not known,20 nM AF48872_T855s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,25.886735227269398,1,,0.033320406977408144,,0.8519968564743141,,74.91922439333236,4.611866144996748
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48873_T867s_1_correlation-CH2_2,Not known,20 nM AF48873_T867s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0007007225482447809,,0.07547641854711437,,13.249171320652604,25.997310554343365,1,,0.034549563841848534,,0.8520259921528138,,70.62616104984158,4.877230305439894
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48874_T879s_1_correlation-CH2_2,Not known,20 nM AF48874_T879s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,25.935116267741943,1,,0.033320406977408144,,0.8519968564743141,,72.93043951505241,4.746484349417899
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48877_T918s_1_correlation-CH2_2,Not known,20 nM AF48877_T918s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0003947493286012671,,0.07621547500696607,,13.120694975772313,26.45012498589677,1,,0.03278464756910993,,0.8522958378631784,,72.00772750361328,4.8197797068884505
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48878_T926s_1_correlation-CH2_2,Not known,20 nM AF48878_T926s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0004904234826420399,,0.07332763139002725,,13.637423997524659,25.395688067321544,1,,0.03476446505380126,,0.859781503796232,,73.766376649059,4.69521627242645
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48881_T962s_1_correlation-CH2_2,Not known,20 nM AF48881_T962s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005677759094237127,,0.07321776264298244,,13.657887975573713,25.47714424172372,1,,0.03460196421380958,,0.8528576276313533,,72.89063702597346,4.77402042240861
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48882_T979s_1_correlation-CH2_2,Not known,20 nM AF48882_T979s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0006159736250926633,,0.07523042326272741,,13.292494666787894,26.119498660835106,1,,0.03455398093581522,,0.8523561994131502,,71.50583733956252,4.855696804407923
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48890_T1076s_1_correlation-CH2_2,Not known,20 nM AF48890_T1076s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0008113512411137729,,0.07552077838607406,,13.241388944481521,26.180372780583212,1,,0.03322358170814639,,0.8471946113032055,,74.27292417765125,4.667674620819567
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48894_T1118s_1_correlation-CH2_2,Not known,20 nM AF48894_T1118s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.00046601286144216404,,0.07247847499659382,,13.797199789965168,25.352586225727,1,,0.03330306260872526,,0.8524822704057475,,76.3083289833433,4.584194168169336
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48896_T1148s_1_correlation-CH2_2,Not known,20 nM AF48896_T1148s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0007822962292167821,,0.07637433143453727,,13.093404305046258,26.498851788783835,1,,0.033808958324634965,,0.8519967644592187,,71.65045850788073,4.8426422506080895
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48899_T1184s_1_correlation-CH2_2,Not known,20 nM AF48899_T1184s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,26.08062670725428,1,,0.033320406977408144,,0.8519968564743141,,73.00608708837278,4.76816895453518
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488103_T1226s_1_correlation-CH2_2,Not known,20 nM AF488103_T1232s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,26.057950437122667,1,,0.033320406977408144,,0.8519968564743141,,72.62725525486188,4.788872858540683
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488103_T1232s_1_correlation-CH2_2,Not known,20 nM AF488103_T1226s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005942214575475143,,0.07374103628773357,,13.560970259463858,25.71635087034362,1,,0.03309512907463944,,0.8522977640792527,,75.11652792022059,4.64286789498751
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488107_T1280s_1_correlation-CH2_2,Not known,20 nM AF488107_T1280s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0005591505004567012,,0.07492539502992164,,13.34660964551001,26.0431602615955,1,,0.033320406977408144,,0.8519968564743141,,73.17367265454452,4.750414599888336
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF488110_T1316s_1_correlation-CH2_2,Not known,20 nM AF488111_T1328s_1,,21 January 2022 15:53:07,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,100.66329,-0.0008981390188732008,,0.07659749528608197,,13.055257176035932,26.552528638833635,1,,0.033272826795079105,,0.8534774548485317,,73.37413879634846,4.724654210854507
