name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),N (mom),bri (kHz)
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF48890_T1070s_1_correlation-CH2_2,Not known,20 nM AF48890_T1070s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005772028616607358,,0.07496505309053497,,13.33954901348905,26.063522647380157,1,,0.03331725482035784,,0.8512004636825574,,73.22438511168828,4.7483229888077565
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF48891_T1082s_1_correlation-CH2_2,Not known,20 nM AF48891_T1082s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005924004120949274,,0.07138747789679166,,14.008058968629603,24.92824301575853,1,,0.036931505918137424,,0.8896360967675176,,74.98321428554854,4.657225899149918
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488102_T1214s_1_correlation-CH2_2,Not known,20 nM AF488102_T1214s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0006982772132995938,,0.07239406082152758,,13.813287839527208,25.282917735971004,1,,0.03401384285265165,,0.8519722539748438,,75.08665227595671,4.65139517003459
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488104_T1238s_1_correlation-CH2_2,Not known,20 nM AF488104_T1238s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005994998653058595,,0.0733605576947972,,13.63130313376722,25.65612104357469,1,,0.033892247291795075,,0.8513691214267094,,73.62986946939256,4.750026879619874
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488113_T1352s_1_correlation-CH2_2,Not known,20 nM AF488113_T1352s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0008338895069124277,,0.07609355118231297,,13.141718114904302,26.522245484909078,1,,0.03370028307161683,,0.8380176743468086,,71.77702581217311,4.856223937630628
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488125_T1496s_1_correlation-CH2_2,Not known,20 nM AF488125_T1496s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005772028616607358,,0.07496505309053497,,13.33954901348905,26.07512554254084,1,,0.03331725482035784,,0.8512004636825574,,72.00285709325715,4.831027966687996
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488129_T1537s_1_correlation-CH2_2,Not known,20 nM AF488129_T1537s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005657709054188042,,0.07392791097064405,,13.526690892119065,25.893348820951854,1,,0.032628876651571735,,0.8549456829790767,,75.44669016181254,4.642600584798292
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488131_T1561s_1_correlation-CH2_2,Not known,20 nM AF488131_T1561s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005772028616607358,,0.07496505309053497,,13.33954901348905,26.372098156559826,1,,0.03331725482035784,,0.8512004636825574,,74.54731001346165,4.719278202779457
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488135_T1610s_1_correlation-CH2_2,Not known,20 nM AF488135_T1610s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.000575831937558115,,0.07264252983465853,,13.76604039363851,25.568389691332577,1,,0.03382925218074248,,0.8505740045045769,,74.46768176717248,4.726790027016145
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488153_T1834s_1_correlation-CH2_2,Not known,20 nM AF488153_T1834s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0007690533887322412,,0.07551056556774938,,13.243179844849431,26.323368453450097,1,,0.03275005738884451,,0.8426728752428571,,73.75389112156414,4.7268359282048635
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488157_T1883s_1_correlation-CH2_2,Not known,20 nM AF488157_T1883s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005772028616607358,,0.07496505309053497,,13.33954901348905,26.092429091124682,1,,0.03331725482035784,,0.8512004636825574,,73.69472463014472,4.723250583676774
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488158_T1895s_1_correlation-CH2_2,Not known,20 nM AF488158_T1895s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0007160129734533489,,0.07596984982159925,,13.163116714700765,26.50259326308136,1,,0.03289222939167215,,0.8359309874958141,,71.8514175702351,4.85549475009889
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488159_T1907s_1_correlation-CH2_2,Not known,20 nM AF488159_T1907s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005772028616607358,,0.07496505309053497,,13.33954901348905,26.085865908326298,1,,0.03331725482035784,,0.8512004636825574,,72.55493939486631,4.796242654251721
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488162_T1932s_1_correlation-CH2_2,Not known,20 nM AF488162_T1932s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005772028616607358,,0.07496505309053497,,13.33954901348905,26.094446200545967,1,,0.03331725482035784,,0.8512004636825574,,73.01749387175208,4.76742681237929
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488171_T2040s_1_correlation-CH2_2,Not known,20 nM AF488171_T2040s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0006659614393495593,,0.07367760623499356,,13.572645083100499,25.48997495133529,1,,0.03241035415505657,,0.8517701437515567,,76.3943542885902,4.528917015556746
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488174_T2088s_1_correlation-CH2_2,Not known,20 nM AF488174_T2088s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005772028616607358,,0.07496505309053497,,13.33954901348905,26.14760051082637,1,,0.03331725482035784,,0.8512004636825574,,71.94419658458227,4.848405634029728
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488179_T2148s_1_correlation-CH2_2,Not known,20 nM AF488179_T2148s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005772028616607358,,0.07496505309053497,,13.33954901348905,26.142747845558777,1,,0.03331725482035784,,0.8512004636825574,,72.8903451891434,4.784583082257002
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488189_T2255s_1_correlation-CH2_2,Not known,20 nM AF488189_T2255s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005772028616607358,,0.07496505309053497,,13.33954901348905,25.89381436761232,1,,0.03331725482035784,,0.8512004636825574,,73.9705539589863,4.66981883343506
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488190_T2267s_1_correlation-CH2_2,Not known,20 nM AF488190_T2267s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005730373966463131,,0.07314647358632535,,13.67119904720805,25.31090462604819,1,,0.035115126443228464,,0.8913390260570787,,75.72281884394393,4.5699266288884735
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488197_T2351s_1_correlation-CH2_2,Not known,20 nM AF488197_T2351s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005772028616607358,,0.07496505309053497,,13.33954901348905,25.833602316965916,1,,0.03331725482035784,,0.8512004636825574,,70.9498535625118,4.8573157929167285
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488199_T2375s_1_correlation-CH2_2,Not known,20 nM AF488199_T2375s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0007372234017910018,,0.07316069493579161,,13.66854156972723,25.261235103954913,1,,0.03470604841538574,,0.8487596204288139,,72.68246103490424,4.750823113541583
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488208_T2481s_1_correlation-CH2_2,Not known,20 nM AF488208_T2481s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0006171778970425917,,0.07483531307175031,,13.362675439617975,25.784273141529553,1,,0.0332246176573507,,0.8525020498395632,,74.3759768264368,4.6327339144024355
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488210_T2505s_1_correlation-CH2_2,Not known,20 nM AF488210_T2505s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.00041729493417933514,,0.07467860246251773,,13.39071657777627,25.6569527475056,1,,0.033152537647892874,,0.8545146171063689,,73.8578062801514,4.651941175863778
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488221_T2637s_1_correlation-CH2_2,Not known,20 nM AF488221_T2637s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005772028616607358,,0.07496505309053497,,13.33954901348905,25.821354399837666,1,,0.03331725482035784,,0.8512004636825574,,69.48951997917656,4.957041787784908
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488227_T2709s_1_correlation-CH2_2,Not known,20 nM AF488227_T2709s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0006749337220710095,,0.0737148362770398,,13.56579015168312,25.35853056885482,1,,0.0342001423652727,,0.8524107489542337,,75.29833168156436,4.568835808974608
2022-01-20_tttr2xfcs_CH2_BIN1_20 nM AF488229_T2733s_1_correlation-CH2_2,Not known,20 nM AF488229_T2733s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0008694992938492771,,0.07602638137952068,,13.153328908396148,26.128787827297003,1,,0.033806772823836394,,0.8356277969187991,,71.17398437681659,4.828979812819313
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF4886_T62s_1_correlation-CH2_2,Not known,20 nM AF4886_T62s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005772028616607358,,0.07496505309053497,,13.33954901348905,25.980644824803825,1,,0.03331725482035784,,0.8512004636825574,,73.68507268072159,4.703631420497655
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF4887_T74s_1_correlation-CH2_2,Not known,20 nM AF4887_T74s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0008494319766603245,,0.07624749179950566,,13.115185514948092,26.403083683083207,1,,0.03484666283018987,,0.8515703431146265,,70.92097671737864,4.882880641158573
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48813_T146s_1_correlation-CH2_2,Not known,20 nM AF48813_T146s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005772028616607358,,0.07496505309053497,,13.33954901348905,25.869333533866694,1,,0.03331725482035784,,0.8512004636825574,,72.50291509242625,4.759843186147395
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48817_T194s_1_correlation-CH2_2,Not known,20 nM AF48817_T194s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005772028616607358,,0.07496505309053497,,13.33954901348905,25.943848571631026,1,,0.03331725482035784,,0.8512004636825574,,72.82850997298391,4.752212467790341
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48823_T266s_1_correlation-CH2_2,Not known,20 nM AF48823_T266s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0004777777504226176,,0.07586421537626038,,13.181445231330008,26.344101164109894,1,,0.03376143869362518,,0.8602982904262628,,71.5347098526872,4.85457618545637
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48824_T278s_1_correlation-CH2_2,Not known,20 nM AF48824_T278s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005772028616607358,,0.07496505309053497,,13.33954901348905,25.92008026215189,1,,0.03331725482035784,,0.8512004636825574,,73.20115430176575,4.723688881842556
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48830_T351s_1_correlation-CH2_2,Not known,20 nM AF48830_T351s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005917753025238313,,0.07815681491139254,,12.794789566766683,25.693714704797145,1,,0.034354573556760096,,0.8528797801493695,,70.4192854673736,4.6686375327943646
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48832_T375s_1_correlation-CH2_2,Not known,20 nM AF48832_T375s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0009663506479533324,,0.07818754389450085,,12.789761005273538,25.806857374956444,1,,0.03540135516495342,,0.8520665928355308,,69.39621131217596,4.756456379858703
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48833_T387s_1_correlation-CH2_2,Not known,20 nM AF48833_T387s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005772028616607358,,0.07496505309053497,,13.33954901348905,26.002785578853175,1,,0.03331725482035784,,0.8512004636825574,,73.25344059138853,4.735378744419292
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48834_T399s_1_correlation-CH2_2,Not known,20 nM AF48834_T399s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005772028616607358,,0.07496505309053497,,13.33954901348905,25.963911754924386,1,,0.03331725482035784,,0.8512004636825574,,72.73057789048494,4.762291327200964
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48835_T411s_1_correlation-CH2_2,Not known,20 nM AF48835_T411s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005772028616607358,,0.07496505309053497,,13.33954901348905,25.93279319511722,1,,0.03331725482035784,,0.8512004636825574,,73.00010031510206,4.739021871152488
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48838_T447s_1_correlation-CH2_2,Not known,20 nM AF48838_T447s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005244510600201262,,0.07989574078145628,,12.516311761040695,26.436169695035098,1,,0.03229581217845782,,0.8508367128931127,,69.30673222711836,4.77442644183336
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48842_T496s_1_correlation-CH2_2,Not known,20 nM AF48842_T496s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005726064254807605,,0.07643679307651306,,13.082704804203418,26.552773011733045,1,,0.0331593405589874,,0.8508754356566434,,70.66001071497935,4.9164933063715734
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48843_T506s_1_correlation-CH2_2,Not known,20 nM AF48843_T506s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0004376383833601692,,0.07705707335252342,,12.97739398205749,25.66621933345604,1,,0.03335874180117074,,0.8556081761673606,,70.55263741473568,4.721259413150774
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48850_T590s_1_correlation-CH2_2,Not known,20 nM AF48850_T590s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0006739443021288902,,0.07655263938630082,,13.062906883638439,25.62109229996019,1,,0.03515854789509822,,0.8788272392493737,,71.7284367527796,4.666248166416263
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48853_T628s_1_correlation-CH2_2,Not known,20 nM AF48853_T628s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005772028616607358,,0.07496505309053497,,13.33954901348905,26.01285842190476,1,,0.03331725482035784,,0.8512004636825574,,71.38320044970244,4.8613281171415625
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48856_T664s_1_correlation-CH2_2,Not known,20 nM AF48856_T664s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005772028616607358,,0.07496505309053497,,13.33954901348905,26.030251514262638,1,,0.03331725482035784,,0.8512004636825574,,71.29159004615293,4.870829600350842
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48857_T674s_1_correlation-CH2_2,Not known,20 nM AF48857_T674s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0008389917363963127,,0.07677646778078799,,13.024824258068213,25.91402453358568,1,,0.032062085919569945,,0.8403108133373901,,73.50608660686329,4.592034730838071
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48858_T686s_1_correlation-CH2_2,Not known,20 nM AF48858_T686s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005772028616607358,,0.07496505309053497,,13.33954901348905,25.39452986344185,1,,0.03331725482035784,,0.8512004636825574,,70.7397679250568,4.78894026124565
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48858_T688s_1_correlation-CH2_2,Not known,20 nM AF48858_T688s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005772028616607358,,0.07496505309053497,,13.33954901348905,25.982389334386824,1,,0.03331725482035784,,0.8512004636825574,,73.58564860784806,4.71030293964213
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48859_T698s_1_correlation-CH2_2,Not known,20 nM AF48859_T698s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0007546274523248973,,0.07551358612297045,,13.242650115590397,25.544741051685104,1,,0.03590140513226426,,0.8744581156858608,,71.05414463747876,4.76111555168928
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48859_T700s_1_correlation-CH2_2,Not known,20 nM AF48859_T700s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005772028616607358,,0.07496505309053497,,13.33954901348905,26.041291890265565,1,,0.03331725482035784,,0.8512004636825574,,74.04789448694878,4.691510413151066
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48860_T712s_1_correlation-CH2_2,Not known,20 nM AF48860_T712s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005772028616607358,,0.07496505309053497,,13.33954901348905,25.982902401690293,1,,0.03331725482035784,,0.8512004636825574,,74.32555282399679,4.663504359901601
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48863_T748s_1_correlation-CH2_2,Not known,20 nM AF48863_T748s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005772028616607358,,0.07496505309053497,,13.33954901348905,26.02282626138023,1,,0.03331725482035784,,0.8512004636825574,,74.5056495670029,4.659379987831971
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48866_T782s_1_correlation-CH2_2,Not known,20 nM AF48866_T782s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.00045652238975669643,,0.07537985518080896,,13.26614382053882,25.92403343656956,1,,0.03346014727135712,,0.8447510478155814,,71.82290451168474,4.788572160606761
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48866_T785s_1_correlation-CH2_2,Not known,20 nM AF48866_T785s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005772028616607358,,0.07496505309053497,,13.33954901348905,26.04873214365884,1,,0.03331725482035784,,0.8512004636825574,,74.47875114027391,4.665702865948702
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48869_T821s_1_correlation-CH2_2,Not known,20 nM AF48869_T821s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.00061218447111837,,0.0750361204766648,,13.326915006366649,26.02008668744493,1,,0.034038742777132626,,0.8507659989789665,,72.658980547722,4.77277315265448
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48872_T855s_1_correlation-CH2_2,Not known,20 nM AF48872_T855s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005772028616607358,,0.07496505309053497,,13.33954901348905,25.90043709316299,1,,0.03331725482035784,,0.8512004636825574,,74.91922439333236,4.611866144996748
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48873_T867s_1_correlation-CH2_2,Not known,20 nM AF48873_T867s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0007242188743219605,,0.07551599993511249,,13.242226824239303,26.010944079300785,1,,0.0345617821717622,,0.8512202768422666,,70.62616104984158,4.877230305439894
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48874_T879s_1_correlation-CH2_2,Not known,20 nM AF48874_T879s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005772028616607358,,0.07496505309053497,,13.33954901348905,25.94884374175191,1,,0.03331725482035784,,0.8512004636825574,,72.93043951505241,4.746484349417899
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48877_T918s_1_correlation-CH2_2,Not known,20 nM AF48877_T918s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0004177811932217026,,0.0762554076084205,,13.113824073108423,26.46398335651488,1,,0.032795193029335055,,0.8514906955803392,,72.00772750361328,4.8197797068884505
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48878_T926s_1_correlation-CH2_2,Not known,20 nM AF48878_T926s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005078163375874445,,0.07336194831188268,,13.631044744732149,25.407573107467407,1,,0.03476623753406311,,0.8589899957735697,,73.766376649059,4.69521627242645
2022-01-21_tttr2xfcs_CH2_BIN1_20 nM AF48881_T962s_1_correlation-CH2_2,Not known,20 nM AF48881_T962s_1,,24 January 2022 22:35:36,Equation 1A,1,Triplet Eq 2A,1,3D,0.001018,117.440506,-0.0005874398163761211,,0.0732567892690923,,13.650611908839267,25.490724101948587,1,,0.034603770176690626,,0.8519695040832338,,72.89063702597346,4.77402042240861
