name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),N (mom),bri (kHz),above zero
2022-04-25_multipletau_0cd20_0dot4-1dot0_1300_correlation-CH1_1,Not known,0cd20_0dot4-1dot0,0,Wed May  4 10:11:28 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.0046,None,0.113331,None,8.823711076404514,0.113331,0.786454,None,0.213546,None,23.864026,None,23.862976,None,1.0,None,1.0,None,1.0,1.0,0.7613636363636364
2022-04-25_multipletau_0cd20_0dot4-1dot0_1301_correlation-CH1_1,Not known,0cd20_0dot4-1dot0,0,Wed May  4 10:11:28 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.0006956769933054163,None,0.12924094035340775,None,7.737486258344394,0.12924094035340775,8.899310544041583e-08,None,0.9999999110068946,None,22.487119169205563,None,20.639897670789487,None,1.0,None,1.0,None,1.0,1.0,0.8522727272727273
2022-04-25_multipletau_0cd20_0dot4-1dot0_1302_correlation-CH1_1,Not known,0cd20_0dot4-1dot0,0,Wed May  4 10:11:28 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.0017854826217961195,None,0.10330090460507386,None,9.680457337939737,0.10330090460507385,0.999972281723152,None,2.771827684799888e-05,None,21.921967935607896,None,24.51374745684612,None,1.0,None,1.0,None,1.0,1.0,0.7272727272727273
2022-04-25_multipletau_0cd20_0dot4-1dot0_1303_correlation-CH1_1,Not known,0cd20_0dot4-1dot0,0,Wed May  4 10:11:28 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.008340733782616017,None,0.2944063634327615,None,3.396665711773539,0.2944063634327615,0.4485162066668496,None,0.5514837933331505,None,35.1066463712206,None,0.01219029148259701,None,1.0,None,1.0,None,1.0,1.0,0.7727272727272727
2022-04-25_multipletau_0cd20_0dot4-1dot0_1304_correlation-CH1_1,Not known,0cd20_0dot4-1dot0,0,Wed May  4 10:11:28 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.0029932730377257855,None,0.17654039031452987,None,5.664426130577647,0.17654039031452987,0.6671816768304433,None,0.33281832316955673,None,27.323675132112832,None,27.32309813117953,None,1.0,None,1.0,None,1.0,1.0,0.8181818181818182
2022-04-25_multipletau_0cd20_0dot4-1dot0_1305_correlation-CH1_1,Not known,0cd20_0dot4-1dot0,0,Wed May  4 10:11:28 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.005177,None,0.103096,None,9.699697369442074,0.103096,0.095739,None,0.904261,None,338.781364,None,19.720016,None,1.0,None,1.0,None,1.0,1.0,0.7840909090909091
2022-04-25_multipletau_0cd20_0dot4-1dot0_1306_correlation-CH1_1,Not known,0cd20_0dot4-1dot0,0,Wed May  4 10:11:28 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.005791335350337046,None,0.11811361907705203,None,8.46642417541744,0.11811361907705203,0.46636002767617973,None,0.5336399723238203,None,59.93791451906592,None,19.479622902149778,None,1.0,None,1.0,None,1.0,1.0,0.7159090909090909
2022-04-25_multipletau_0cd20_0dot4-1dot0_1307_correlation-CH1_1,Not known,0cd20_0dot4-1dot0,0,Wed May  4 10:11:28 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.00616960360317742,None,0.12162559864352371,None,8.221953364693658,0.1216255986435237,0.4354391428118642,None,0.5645608571881358,None,30.560462886187555,None,30.55784594579724,None,1.0,None,1.0,None,1.0,1.0,0.6704545454545454
2022-04-25_multipletau_0cd20_0dot4-1dot0_1308_correlation-CH1_1,Not known,0cd20_0dot4-1dot0,0,Wed May  4 10:11:28 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.006375262401924431,None,0.13577063454738317,None,7.365362939737943,0.13577063454738317,0.4886157722248164,None,0.5113842277751837,None,26.995043713307606,None,26.99608825230155,None,1.0,None,1.0,None,1.0,1.0,0.75
2022-04-25_multipletau_0cd20_0dot4-1dot0_1309_correlation-CH1_1,Not known,0cd20_0dot4-1dot0,0,Wed May  4 10:11:28 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.0021564610788327165,None,0.10246963903355387,None,9.75898821769586,0.10246963903355387,0.09350344277136974,None,0.9064965572286303,None,90.47907649872194,None,21.101624387937623,None,1.0,None,1.0,None,1.0,1.0,0.7613636363636364
2022-04-25_multipletau_0cd20_0dot4-1dot0_1310_correlation-CH1_1,Not known,0cd20_0dot4-1dot0,0,Wed May  4 10:11:28 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.0031281733804630063,None,0.16897716598899623,None,5.917959353544371,0.16897716598899623,0.9679939025642389,None,0.032006097435761105,None,13.393459399707755,None,138.17450225800758,None,1.0,None,1.0,None,1.0,1.0,0.75
2022-04-25_multipletau_0cd20_0dot4-1dot0_1311_correlation-CH1_1,Not known,0cd20_0dot4-1dot0,0,Wed May  4 10:11:28 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.002759128592219051,None,0.10180032637838175,None,9.823151217444027,0.10180032637838175,0.737880683741468,None,0.262119316258532,None,21.194911438230644,None,21.194907017664054,None,1.0,None,1.0,None,1.0,1.0,0.8409090909090909
2022-04-25_multipletau_0cd20_0dot4-1dot0_1312_correlation-CH1_1,Not known,0cd20_0dot4-1dot0,0,Wed May  4 10:11:28 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.012411756791306905,None,0.11562518596229986,None,8.648634738853996,0.11562518596229986,0.864450352407649,None,0.135549647592351,None,18.22288446581384,None,1999.9998288768595,None,1.0,None,1.0,None,1.0,1.0,0.8068181818181818
2022-04-25_multipletau_0cd20_0dot4-1dot0_1313_correlation-CH1_1,Not known,0cd20_0dot4-1dot0,0,Wed May  4 10:11:28 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.0023191129259862997,None,0.1149583356358769,None,8.69880374023016,0.1149583356358769,0.972526260550581,None,0.027473739449419,None,23.710952915129617,None,232.7476421514706,None,1.0,None,1.0,None,1.0,1.0,0.75
