name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),AR1,stdev(AR1),N (mom),bri (kHz),above zero
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4881_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:11:31 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.004194,0.00031390238709912957,0.039246,0.0006526721617510023,25.480303725220402,18.529727891120658,1.0,0,0.057724,0.004185529856800857,1.0,0,5.0,0,70.8835334862206,4.810617224132609,0.6944444444444444
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4882_T15s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:11:31 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.0037480582765330173,0.00029841655637419517,0.03959078986681094,0.000642102460514993,25.25839982895372,18.219885388153923,1.0,0,0.05087653633459355,0.003546838955050593,1.0,0,5.0,0,79.6058840905371,4.087881724638991,0.6777777777777778
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4883_T27s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:11:31 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.006221446269532249,0.0003042646277261889,0.04007423212481749,0.0006223820797575438,24.953690862630705,18.503965281509174,1.0,0,0.06146152787763729,0.0041892567646091405,1.0,0,5.0,0,60.20279338968734,5.72730168133651,0.7722222222222223
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4883_T28s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:11:31 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.002135129735964414,0.00038812666721183475,0.04314273907480999,0.0008233663549098291,23.17887138009455,19.48138341795863,1.0,0,0.053558752168035996,0.004420193791942497,1.0,0,5.0,0,81.06913189869711,3.8823782380987555,0.6388888888888888
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4884_T39s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:11:31 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.0038847766523515403,0.0002688548486749502,0.04377475212801223,0.0005975592814004981,22.844218445273217,19.401946955156482,1.0,0,0.045404437416537255,0.0026280352401586407,1.0,0,5.0,0,75.93459352805588,4.218471880777981,0.7055555555555556
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4884_T41s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:11:31 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.0018337419323489756,0.00035325479761518007,0.04276903849621212,0.0007396127131706681,23.381400077267717,19.128866398964846,1.0,0,0.05623815293066507,0.004228113475148776,1.0,0,5.0,0,82.1041203334872,4.0315394791102,0.6111111111111112
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4885_T51s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:11:31 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.003777716349784521,0.00025873938927818474,0.04021838139442318,0.0005548427531869944,24.864252745354477,18.586743270429437,1.0,0,0.05150248069072979,0.003058461737814492,1.0,0,5.0,0,77.68619010517764,4.275428844279894,0.7222222222222222
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4885_T54s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:11:31 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.0050930432247839885,0.00032981741830269624,0.040297329865882164,0.000688030278152756,24.815539970717825,18.772324462323116,1.0,0,0.057012743303081134,0.0042383215331879874,1.0,0,5.0,0,66.01412038192808,5.079582951545078,0.6777777777777778
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4886_T63s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:11:31 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.000503148025336797,0.0004616918310249832,0.04314625196931392,0.000969895825041475,23.176984195781614,18.766908624418395,1.0,0,0.05553746690874577,0.005420169826496002,1.0,0,5.0,0,91.91095864813428,3.46202317911193,0.6055555555555555
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4886_T66s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:11:31 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.004080409589047207,0.0002672058501212842,0.04081441610016359,0.0005762708228874056,24.501146789552916,18.80362113695307,1.0,0,0.050458223719645506,0.0030594346390617044,1.0,0,5.0,0,76.73984035620083,4.392961990486971,0.7055555555555556
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4887_T75s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:11:31 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.0017814841662063818,0.00030732687132907857,0.04156255316402349,0.0006694645218927764,24.060119599813206,18.574826870656178,1.0,0,0.048688341930750355,0.003353982877515677,1.0,0,5.0,0,93.14558482948328,3.4257372622606477,0.6222222222222222
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4887_T76s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:11:31 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.0013645326629387888,0.0002899698275306776,0.04537012052194837,0.0006506613822890383,22.040937702958875,19.28898854246225,1.0,0,0.04396162338337662,0.0026621060697492754,1.0,0,5.0,0,96.83446251098076,3.1538343061777625,0.6111111111111112
