name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),AR1,stdev(AR1),N (mom),bri (kHz),above zero
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4881_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:53:35 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.008875,0.0006816070364077285,0.043122,0.0011521594675175067,23.190019015815594,21.097607238260867,1.0,0,0.146192,0.018396187810471133,1.0,0,5.0,0,37.69040990489087,10.455342283870214,0.7388888888888889
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4882_T15s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:53:35 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.004069388304342225,0.0003294889282612127,0.04160092308981214,0.0006708940684409454,24.03792814503424,19.484984802945338,1.0,0,0.0625559613484992,0.004436393158067823,1.0,0,5.0,0,65.32097505924304,5.5545538422195655,0.6777777777777778
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4883_T27s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:53:35 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.015360802291293885,0.0004991258811870982,0.04254447426030067,0.0009297482469295739,23.504815076140815,20.03873424590652,1.0,0,0.09087192272488136,0.00904128304120421,1.0,0,5.0,0,33.9093666323641,10.098528212738604,0.7944444444444444
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4883_T28s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:53:35 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.007497417765024772,0.0008668653373054113,0.04807351977653401,0.0014430922053151095,20.801472508117183,22.708703835426874,1.0,0,0.1588228520013116,0.022555629699187885,1.0,0,5.0,0,36.045458010842445,10.685355176198486,0.6833333333333333
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4884_T39s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:53:35 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.00467011313253618,0.0003388634679701431,0.04587802926808859,0.0006935062079314959,21.79692580421214,20.633802520764906,1.0,0,0.06133096190624732,0.004068421655122077,1.0,0,5.0,0,58.55502720415604,5.825487861713232,0.7
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4884_T41s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:53:35 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.00573753693826462,0.000418897245196158,0.04421675882021384,0.0008245517502725683,22.615859386392803,20.36853380531193,1.0,0,0.0716614798532741,0.005956196827289403,1.0,0,5.0,0,53.54496320636551,7.207931910246208,0.6833333333333333
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4885_T51s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:53:35 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.0075093774321512985,0.00044352256918692097,0.04282381817023897,0.0008385546655104828,23.35149089286402,20.42096017160838,1.0,0,0.08506151779788043,0.007540401935675229,1.0,0,5.0,0,46.80633684497182,8.183374183742867,0.7166666666666667
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4885_T54s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:53:35 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.00528057478203614,0.00037725192539214377,0.04310904895410618,0.0007235741833001288,23.19698588258345,20.35378607738892,1.0,0,0.07991511496429517,0.006039277246480152,1.0,0,5.0,0,53.22484422153293,6.682707525436064,0.6888888888888889
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4886_T63s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:53:35 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.0032062893845883345,0.0003122556378622617,0.04418464811242746,0.0006296672159271137,22.63229521383781,19.677247297878115,1.0,0,0.06499677034150393,0.004088920878034371,1.0,0,5.0,0,65.23186294555806,5.50726164953806,0.7055555555555556
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4886_T66s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:53:35 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.00952087541500013,0.0003594615705787545,0.04270349864973636,0.0007019111640089611,23.417285037983035,20.29979004524718,1.0,0,0.07408264409865546,0.005444436201105054,1.0,0,5.0,0,45.335186646027594,8.378607405866799,0.7333333333333333
