name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),AR1,stdev(AR1),AR2,stdev(AR2),N (mom),bri (kHz),above zero
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4881_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:55:42 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,0.000139,None,0.055995,None,17.858737387266718,27.395772860869567,0.634924,None,0.365076,None,0.040285,None,16.622334,None,1.0,None,1.0,None,5.0,None,5.0,None,37.69040990489087,10.455342283870214,0.7388888888888889
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4882_T15s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:55:42 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,-0.008869538841791758,None,0.05550427561001973,None,18.016630052541004,25.99701848982716,0.7182028075343614,None,0.2817971924656386,None,0.04734569444219171,None,248.9854547826522,None,1.0,None,1.0,None,5.0,None,5.0,None,65.32097505924304,5.5545538422195655,0.6777777777777778
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4883_T27s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:55:42 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,0.006336505420254324,None,0.05369554057643778,None,18.623520487263917,25.290961670328155,0.7124600116278175,None,0.28753998837218253,None,0.04722681514950837,None,40.85331798099,None,1.0,None,1.0,None,5.0,None,5.0,None,33.9093666323641,10.098528212738604,0.7944444444444444
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4883_T28s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:55:42 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,-0.005186268986151932,None,0.06574401367305144,None,15.210510343543284,31.055794175119562,0.6073619659394138,None,0.39263803406058617,None,0.04075737849029901,None,26.737623943281562,None,1.0,None,1.0,None,5.0,None,5.0,None,36.045458010842445,10.685355176198486,0.6833333333333333
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4884_T39s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:55:42 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,0.000502152760685215,None,0.05178894596798492,None,19.30913984266418,23.292257773706368,0.8218449501175141,None,0.17815504988248587,None,0.038731433848518085,None,13.897261522167193,None,1.0,None,1.0,None,5.0,None,5.0,None,58.55502720415604,5.825487861713232,0.7
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4884_T41s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:55:42 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,-0.0015827181915853972,None,0.053335417065065616,None,18.749267466682923,24.569061018863387,0.7654815746307735,None,0.2345184253692265,None,0.04329888694625517,None,38.0941257536402,None,1.0,None,1.0,None,5.0,None,5.0,None,53.54496320636551,7.207931910246208,0.6833333333333333
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4885_T51s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:55:42 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,0.0016712153935229956,None,0.051065013674175715,None,19.58287931499593,24.35085555093465,0.7484524443575771,None,0.2515475556424229,None,0.04170558869342831,None,16.28685373959352,None,1.0,None,1.0,None,5.0,None,5.0,None,46.80633684497182,8.183374183742867,0.7166666666666667
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4885_T54s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:55:42 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,0.000851421808875874,None,0.04959185353959517,None,20.164602220434837,23.414619496725823,0.7798462694416655,None,0.22015373055833454,None,0.04285990838649694,None,11.158743630961908,None,1.0,None,1.0,None,5.0,None,5.0,None,53.22484422153293,6.682707525436064,0.6888888888888889
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4886_T63s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:55:42 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,-0.001810641888163711,None,0.050441378010272236,None,19.824993674763466,22.46362733563814,0.8246285414552481,None,0.1753714585447519,None,0.045604466241476,None,32.40773974673343,None,1.0,None,1.0,None,5.0,None,5.0,None,65.23186294555806,5.50726164953806,0.7055555555555556
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4886_T66s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:55:42 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,0.005704344913336046,None,0.04856238351308897,None,20.592069986236798,23.084904529679918,0.7885903494302451,None,0.21140965056975491,None,0.03994419334643549,None,8.361873683373734,None,1.0,None,1.0,None,5.0,None,5.0,None,45.335186646027594,8.378607405866799,0.7333333333333333
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4887_T75s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:55:42 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,-0.0018607709390725535,None,0.05445109721638362,None,18.365102837617624,25.309073961306627,0.7387645815592374,None,0.2612354184407626,None,0.04404345972798243,None,49.08701133044289,None,1.0,None,1.0,None,5.0,None,5.0,None,49.28047154071669,8.011064456688462,0.6888888888888889
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4887_T76s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:55:42 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,-0.0009688478688976154,None,0.05382459097611748,None,18.578868540658494,23.410941872934924,0.8358460294639795,None,0.16415397053602054,None,0.037845625988447935,None,19.469658549433873,None,1.0,None,1.0,None,5.0,None,5.0,None,65.05458482401872,5.395000278176002,0.6666666666666666
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4887_T80s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:55:42 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,-0.007263322419586826,None,0.06584824790300889,None,15.186432924881297,32.23094615375858,0.5546848273553796,None,0.4453151726446204,None,0.04662708702002759,None,57.93766896327044,None,1.0,None,1.0,None,5.0,None,5.0,None,34.01796153675104,11.318901935697342,0.6777777777777778
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4888_T87s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:55:42 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,-0.03771564078403333,None,0.10621519486958016,None,9.41484880038005,51.805159343994795,0.36620730873126184,None,0.6337926912687382,None,0.054839209538651235,None,162.20045328788666,None,1.0,None,1.0,None,5.0,None,5.0,None,25.478307201711125,13.44502527567914,0.6888888888888889
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4888_T93s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:55:42 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,-0.005746111562164091,None,0.06329828512503383,None,15.798216302774847,28.60276873113574,0.7107828697486611,None,0.2892171302513389,None,0.0451910764143479,None,86.53732020825025,None,1.0,None,1.0,None,5.0,None,5.0,None,45.473286743001864,7.490977937214948,0.7055555555555556
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4889_T99s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:55:42 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,-0.00021983035024486508,None,0.050018671972714576,None,19.992533999013503,22.94499139902305,0.7990624614803565,None,0.20093753851964347,None,0.03851951534737516,None,13.621057707077462,None,1.0,None,1.0,None,5.0,None,5.0,None,60.875376340748716,6.151010848773792,0.6944444444444444
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4889_T100s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:55:42 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,-0.0013849227641609119,None,0.05107811342337849,None,19.577856991528964,22.92435872245769,0.843626780609767,None,0.15637321939023296,None,0.03772975109056942,None,15.44162891367004,None,1.0,None,1.0,None,5.0,None,5.0,None,72.02550462584885,5.1708408882786,0.6611111111111111
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4889_T106s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:55:42 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,-0.008269330924059792,None,0.08809014591903651,None,11.35200753236461,43.01050567695328,0.4357047055949739,None,0.5642952944050261,None,0.057559519164530164,None,222.27669018747116,None,1.0,None,1.0,None,5.0,None,5.0,None,19.581992235763288,19.207752316365138,0.7777777777777778
