name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),AR1,stdev(AR1),N (mom),bri (kHz),above zero
2022-05-23_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4881_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:50:57 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.002891,0.00035583237200647076,0.043904,0.0006732331930786749,22.776967930029155,20.86637651717609,1.0,0,0.084812,0.005885476624236708,1.0,0,5.0,0,58.28551014080584,6.065928070352863,0.7111111111111111
2022-05-23_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4882_T15s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:50:57 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.003299816609367623,0.00032894970399038583,0.043949995319434824,0.000642990828354322,22.753130978327928,20.567424512316116,1.0,0,0.07376675197500368,0.004823350093624604,1.0,0,5.0,0,60.76504015387827,5.916534941918358,0.6833333333333333
2022-05-23_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF48810_T120s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:50:57 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.002625840152634673,0.0003953102439701413,0.04829061718654574,0.0007633856298341286,20.707956498816717,21.947898289972603,1.0,0,0.0776296070452977,0.005510612275390873,1.0,0,5.0,0,56.40584027695314,6.237783704959115,0.6666666666666666
2022-05-23_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF48811_T123s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:50:57 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.0018876281050179688,0.0003931908937412442,0.04319967866851604,0.0007690270257419407,23.148320330650996,20.517445166419844,1.0,0,0.07357620552281077,0.005852711265779568,1.0,0,5.0,0,66.38134655480636,5.428560616862812,0.6333333333333333
2022-05-23_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF48811_T124s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:50:57 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.0015079624048250917,0.0003067204916673044,0.04794463907590167,0.0006304362725276257,20.85738925715739,21.248800178011937,1.0,0,0.06032233414185402,0.0034745335587381674,1.0,0,5.0,0,69.46306526692135,5.103338309686569,0.6388888888888888
2022-05-23_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF48811_T132s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:50:57 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.0046242578516064725,0.0002758151382818293,0.0455784581138602,0.0005372202842759348,21.940189321496696,21.14950073982813,1.0,0,0.07487112314203428,0.0039494837186406515,1.0,0,5.0,0,54.55899932373207,6.226757835836547,0.7611111111111111
2022-05-23_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF48812_T136s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:50:57 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.0011875388164599432,0.000386330886797085,0.046142420992294875,0.0007713413945068891,21.67203147331575,20.611809110059113,1.0,0,0.0676286079184564,0.005010483623540298,1.0,0,5.0,0,69.8823913713187,4.848081918103189,0.6277777777777778
2022-05-23_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF48812_T145s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:50:57 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.0015506861076537426,0.000317381501769143,0.04778374485940143,0.0006400420614569443,20.927618857466975,21.351599693963028,1.0,0,0.06498293447640932,0.0038422607820035462,1.0,0,5.0,0,67.70725714563885,5.0133022800768625,0.65
2022-05-23_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF48813_T147s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:50:57 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.0014463767623991153,0.00032190924390394933,0.04628981733505845,0.0006338052317043943,21.603023247245165,20.809859977895663,1.0,0,0.07158853312904105,0.004368268971717035,1.0,0,5.0,0,66.50043360949637,5.218790104456613,0.6111111111111112
2022-05-23_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF48813_T148s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 18:50:57 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.001956257714363252,0.000252031898181146,0.04368475742813191,0.0005109626510683771,22.89127967907691,20.0785290902866,1.0,0,0.0636337932587323,0.0032785364618541264,1.0,0,5.0,0,71.89934014528085,4.818987437263011,0.6888888888888889
