name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),AR1,stdev(AR1),N (mom),bri (kHz),above zero
2022-05-26_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4881_T0s_1_correlation-CH2_2,Not known,tttr2xfcs,0,Tue Aug  2 15:30:18 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.010759,0.0018817352327204788,0.210401,0.002082139750262009,4.752829121534593,118.17668068117247,1.0,0,4.789011,0.21989511080522217,1.0,0,5.0,0,5.022938185532642,111.82731003288734,0.7833333333333333
2022-05-26_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4882_T15s_1_correlation-CH2_2,Not known,tttr2xfcs,0,Tue Aug  2 15:30:18 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.008131840346729868,0.0017692722411330965,0.11937870753047643,0.001992813385985269,8.376703188419995,63.361049179203775,1.0,0,3.839697118640137,0.30179278930732706,1.0,0,5.0,0,9.188156549686322,57.768198614522866,0.7
2022-05-26_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF48810_T111s_1_correlation-CH2_2,Not known,tttr2xfcs,0,Tue Aug  2 15:30:18 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.014453067304003309,0.0025860857789269426,0.1488625956423161,0.002729612887895849,6.717604215385165,80.10025828862284,1.0,0,9.251423474219653,0.7422009147451161,1.0,0,5.0,0,6.701578336486021,80.2958231506967,0.7444444444444445
2022-05-26_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF48810_T112s_1_correlation-CH2_2,Not known,tttr2xfcs,0,Tue Aug  2 15:30:18 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.014613350417420845,0.002000394976680991,0.11644592422714316,0.002234086844813088,8.587677126847032,56.75184795839946,1.0,0,4.259549534419742,0.3822799743033419,1.0,0,5.0,0,8.89558513351726,54.79020419693866,0.8166666666666667
2022-05-26_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF48810_T120s_1_correlation-CH2_2,Not known,tttr2xfcs,0,Tue Aug  2 15:30:18 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.02027826877641803,0.0026838702400595995,0.28039537271954906,0.0029337067903001664,3.5663926629780662,149.30829191255387,1.0,0,5.612282044797051,0.26922215085973833,1.0,0,5.0,0,3.630363804488358,146.6846470666797,0.7555555555555555
2022-05-26_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF48811_T123s_1_correlation-CH2_2,Not known,tttr2xfcs,0,Tue Aug  2 15:30:18 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,-0.03766985263664924,0.005179876933725785,0.505153232865382,0.005288285239722673,1.979597347774451,292.48175094309363,1.0,0,16.50070926233808,0.701361312686395,1.0,0,5.0,0,2.219236090981823,260.91188027741816,0.6833333333333333
2022-05-26_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF48811_T124s_1_correlation-CH2_2,Not known,tttr2xfcs,0,Tue Aug  2 15:30:18 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,-4.023734354130504e-05,0.0019458339156494702,0.14311272478310497,0.0022051353078736146,6.987498851101842,70.22710059358455,1.0,0,3.5676391498726363,0.25996517065796226,1.0,0,5.0,0,8.282242612629899,59.251624747235134,0.6388888888888888
2022-05-26_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF48811_T132s_1_correlation-CH2_2,Not known,tttr2xfcs,0,Tue Aug  2 15:30:18 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.014942654444461523,0.0034662394487888332,0.41250034953768144,0.0036699453432738364,2.4242403700282225,237.35037369103733,1.0,0,8.820563583518418,0.34511702254823884,1.0,0,5.0,0,2.4900761425025846,231.08656421842275,0.8
2022-05-26_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF48812_T135s_1_correlation-CH2_2,Not known,tttr2xfcs,0,Tue Aug  2 15:30:18 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.04995801866438532,0.007988051708027279,0.46964037609404063,0.008079501789352374,2.1292888152354266,299.98476350895965,1.0,0,20.126458967173882,1.3618129211620467,1.0,0,5.0,0,1.9777190962408762,322.99134643709544,0.8055555555555556
2022-05-26_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF48812_T136s_1_correlation-CH2_2,Not known,tttr2xfcs,0,Tue Aug  2 15:30:18 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.004022835932877111,0.0019269420665947654,0.22655299020692982,0.0021509652030050597,4.413978376920191,116.95043396086024,1.0,0,4.287969063019184,0.19033631388689687,1.0,0,5.0,0,4.882688255616123,105.72915617443326,0.7
