name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),AR1,stdev(AR1),AR2,stdev(AR2),N (mom),bri (kHz),above zero
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4881_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:09:33 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,3.8e-05,None,0.045065,None,22.190169754798625,21.277128558664636,0.79962,None,0.20038,None,0.034603,None,13.82842,None,1.0,None,1.0,None,5.0,None,5.0,None,70.8835334862206,4.810617224132609,0.6944444444444444
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4882_T15s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:09:34 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,-0.006877473414284463,None,0.051061159986405855,None,19.584357274026534,23.49860878927305,0.7451971919057521,None,0.25480280809424793,None,0.039619996152123665,None,211.22088977659223,None,1.0,None,1.0,None,5.0,None,5.0,None,79.6058840905371,4.087881724638991,0.6777777777777778
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4883_T27s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:09:34 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,0.0022611656188264995,None,0.04547570093680382,None,21.98976550992956,20.998051532615477,0.8115338264130947,None,0.18846617358690532,None,0.03887449810258034,None,14.399850438131642,None,1.0,None,1.0,None,5.0,None,5.0,None,60.20279338968734,5.72730168133651,0.7722222222222223
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4883_T28s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:09:34 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,-0.009106764321788141,None,0.05567642560417732,None,17.960923122280526,25.14105079549135,0.7350383434874144,None,0.26496165651258563,None,0.037865415670128806,None,131.59832859954537,None,1.0,None,1.0,None,5.0,None,5.0,None,81.06913189869711,3.8823782380987555,0.6388888888888888
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4884_T39s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:09:34 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,0.0009714870114505558,None,0.04798619496962603,None,20.83932682374531,21.26855239883132,0.8635524778631167,None,0.13644752213688327,None,0.03239461921836438,None,11.340011009677221,None,1.0,None,1.0,None,5.0,None,5.0,None,75.93459352805588,4.218471880777981,0.7055555555555556
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4884_T41s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:09:34 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,-0.00472168357896785,None,0.05079962896179473,None,19.685183148720984,22.720625707150734,0.7856106223959305,None,0.2143893776040695,None,0.03704512374345867,None,38.2146060816453,None,1.0,None,1.0,None,5.0,None,5.0,None,82.1041203334872,4.0315394791102,0.6111111111111112
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4885_T51s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:09:34 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,5.481165053167203e-05,None,0.045153398171640484,None,22.146727389126394,20.867438979534207,0.8391644045909393,None,0.16083559540906067,None,0.036006593391488956,None,19.566536968842943,None,1.0,None,1.0,None,5.0,None,5.0,None,77.68619010517764,4.275428844279894,0.7222222222222222
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4885_T54s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:09:34 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,-0.0006903513191831578,None,0.04752613082917749,None,21.04105641577022,22.139827907543335,0.791582966413564,None,0.20841703358643604,None,0.03715979411369761,None,34.0442770655856,None,1.0,None,1.0,None,5.0,None,5.0,None,66.01412038192808,5.079582951545078,0.6777777777777778
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4886_T63s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:09:34 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,-0.02668670026179709,None,0.0716010750359834,None,13.966270750787556,31.1436282707963,0.5697894113745644,None,0.4302105886254356,None,0.03912396404011556,None,428.88434467488594,None,1.0,None,1.0,None,5.0,None,5.0,None,91.91095864813428,3.46202317911193,0.6055555555555555
2022-05-24_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4886_T66s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:09:34 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,0.0004487587851926822,None,0.045604030154403466,None,21.927886562092393,21.01024557688451,0.8472895509737457,None,0.1527104490262543,None,0.03614719985770096,None,20.833073830299828,None,1.0,None,1.0,None,5.0,None,5.0,None,76.73984035620083,4.392961990486971,0.7055555555555556
