name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),AR1,stdev(AR1),AR2,stdev(AR2),N (mom),bri (kHz),above zero
2022-05-23_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4881_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:01:57 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,0.002589,None,0.051849,None,19.286775058342496,25.563863558183094,0.675786,None,0.324214,None,0.039636,None,11.671471,None,1.0,None,1.0,None,5.0,None,5.0,None,39.85871622536759,10.571043089060908,0.75
2022-05-23_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4882_T15s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:01:57 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,-0.004088105635217332,None,0.05304341372677313,None,18.852481952820845,25.045298487353815,0.744018325735285,None,0.25598167426471496,None,0.04708215893807097,None,70.49257589927906,None,1.0,None,1.0,None,5.0,None,5.0,None,56.37489290005156,6.66149369210966,0.6833333333333333
2022-05-23_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF48810_T111s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:01:57 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,-0.005957436257440274,None,0.057412174359024785,None,17.417908503979298,27.379889076458902,0.660173990998516,None,0.33982600900148396,None,0.04634194421492852,None,46.972816947272996,None,1.0,None,1.0,None,5.0,None,5.0,None,46.734004402004196,8.364367876970718,0.6944444444444444
2022-05-23_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF48810_T120s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:01:57 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,0.0020797057382081485,None,0.058029004021276434,None,17.232761734689575,27.337026363306702,0.6813106611720727,None,0.31868933882792727,None,0.03891149157068467,None,15.361907417820632,None,1.0,None,1.0,None,5.0,None,5.0,None,36.818880472857174,11.24150570384144,0.7277777777777777
2022-05-23_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF48811_T123s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:01:57 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,-0.004533060927150445,None,0.06136412330542755,None,16.296166980544996,30.384502627713598,0.5955896064177308,None,0.40441039358226916,None,0.041324342136070946,None,23.245764177742878,None,1.0,None,1.0,None,5.0,None,5.0,None,36.86686402784222,11.868597137685317,0.6555555555555556
2022-05-23_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF48811_T124s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:01:57 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,-0.002681444789166876,None,0.05530814397082132,None,18.08051994164848,24.902098337706402,0.7844448577589018,None,0.21555514224109817,None,0.037386235720387524,None,19.474114088086612,None,1.0,None,1.0,None,5.0,None,5.0,None,60.01121823909237,6.409393064414205,0.6388888888888888
2022-05-23_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF48811_T132s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:01:57 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,0.0064499830437966255,None,0.052053432331731736,None,19.211029036992066,25.060368879695943,0.7058128469320051,None,0.2941871530679949,None,0.03918016233276731,None,6.68855797648134,None,1.0,None,1.0,None,5.0,None,5.0,None,36.67137667911169,10.981573524291603,0.8111111111111111
2022-05-23_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF48812_T135s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:01:57 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,0.005396847165995755,None,0.060726269629325265,None,16.46733787706747,29.70838843046377,0.5796358988293209,None,0.4203641011706791,None,0.04001459733066611,None,10.179573318101045,None,1.0,None,1.0,None,5.0,None,5.0,None,27.768127408102014,14.338672006231048,0.8
2022-05-23_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF48812_T136s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:01:57 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,-0.0008990968899237339,None,0.053942455513426066,None,18.538273619210827,24.880556888402005,0.7358960835622069,None,0.2641039164377931,None,0.040657546646058806,None,17.433465436275362,None,1.0,None,1.0,None,5.0,None,5.0,None,49.51611381528437,8.060170073589981,0.7166666666666667
2022-05-23_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF48812_T145s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:01:57 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,0.00020330332819473718,None,0.05586050425777089,None,17.901735999114035,25.656273440041346,0.7476669332973842,None,0.2523330667026158,None,0.04215579297786352,None,27.22866722446386,None,1.0,None,1.0,None,5.0,None,5.0,None,45.40910466214376,8.574912971778671,0.6888888888888889
